sample_mono_ns,scope,account_index,role,tid,user_cpu_ns,system_cpu_ns,voluntary_context_switches,nonvoluntary_context_switches
7339438338947056,thread,3,account_worker,107,410000000,580000000,0,12
7339438338947056,thread,3,trader_callback,101,130000000,750000000,0,139543
7339438338947056,thread,3,trace_writer,102,170000000,830000000,0,13
7339438338947056,thread,3,latency_writer,103,170000000,810000000,0,1
7339438439540915,process,-1,process,91,3210000000,13170000000,901,2
7339438439540915,thread,-1,producer,91,10000000,40000000,901,2
7339438439540915,thread,-1,sampler,108,0,0,11,0
7339438439540915,thread,0,account_worker,104,310000000,670000000,0,102702
7339438439540915,thread,0,trader_callback,92,200000000,940000000,0,2
7339438439540915,thread,0,trace_writer,93,220000000,910000000,0,3
7339438439540915,thread,0,latency_writer,94,240000000,900000000,0,7
7339438439540915,thread,1,account_worker,105,140000000,380000000,0,719565
7339438439540915,thread,1,trader_callback,95,140000000,990000000,0,17
7339438439540915,thread,1,trace_writer,96,130000000,950000000,1,64632
7339438439540915,thread,1,latency_writer,97,200000000,920000000,0,27
7339438439540915,thread,2,account_worker,106,130000000,390000000,0,721586
7339438439540915,thread,2,trader_callback,98,160000000,950000000,0,55
7339438439540915,thread,2,trace_writer,99,170000000,940000000,0,28
7339438439540915,thread,2,latency_writer,100,130000000,860000000,0,112522
7339438439540915,thread,3,account_worker,107,440000000,660000000,0,12
7339438439540915,thread,3,trader_callback,101,150000000,780000000,0,220057
7339438439540915,thread,3,trace_writer,102,190000000,910000000,0,13
7339438439540915,thread,3,latency_writer,103,190000000,900000000,0,1
7339438540144859,process,-1,process,91,3460000000,14330000000,1002,2
7339438540144859,thread,-1,producer,91,10000000,40000000,1002,2
7339438540144859,thread,-1,sampler,108,0,0,12,0
7339438540144859,thread,0,account_worker,104,330000000,700000000,0,172049
7339438540144859,thread,0,trader_callback,92,210000000,1030000000,0,3
7339438540144859,thread,0,trace_writer,93,240000000,990000000,0,4
7339438540144859,thread,0,latency_writer,94,250000000,980000000,0,7
7339438540144859,thread,1,account_worker,105,140000000,430000000,0,787510
7339438540144859,thread,1,trader_callback,95,160000000,1070000000,0,17
7339438540144859,thread,1,trace_writer,96,140000000,1040000000,1,64634
7339438540144859,thread,1,latency_writer,97,220000000,990000000,0,28
7339438540144859,thread,2,account_worker,106,140000000,440000000,0,789534
7339438540144859,thread,2,trader_callback,98,180000000,1030000000,0,62
7339438540144859,thread,2,trace_writer,99,190000000,1020000000,0,29
7339438540144859,thread,2,latency_writer,100,150000000,950000000,0,112531
7339438540144859,thread,3,account_worker,107,460000000,730000000,0,12
7339438540144859,thread,3,trader_callback,101,160000000,820000000,0,289408
7339438540144859,thread,3,trace_writer,102,190000000,1000000000,0,16
7339438540144859,thread,3,latency_writer,103,200000000,980000000,0,1
7339438640687245,process,-1,process,91,3730000000,15470000000,1102,2
7339438640687245,thread,-1,producer,91,10000000,40000000,1102,2
7339438640687245,thread,-1,sampler,108,0,0,13,0
7339438640687245,thread,0,account_worker,104,340000000,740000000,0,243478
7339438640687245,thread,0,trader_callback,92,230000000,1120000000,0,4
7339438640687245,thread,0,trace_writer,93,250000000,1080000000,0,4
7339438640687245,thread,0,latency_writer,94,260000000,1070000000,0,7
7339438640687245,thread,1,account_worker,105,160000000,460000000,0,850139
7339438640687245,thread,1,trader_callback,95,180000000,1160000000,0,17
7339438640687245,thread,1,trace_writer,96,150000000,1130000000,1,64636
7339438640687245,thread,1,latency_writer,97,250000000,1060000000,0,28
7339438640687245,thread,2,account_worker,106,150000000,470000000,0,852160
7339438640687245,thread,2,trader_callback,98,190000000,1130000000,0,69
7339438640687245,thread,2,trace_writer,99,210000000,1100000000,0,32
7339438640687245,thread,2,latency_writer,100,170000000,1030000000,0,112535
7339438640687245,thread,3,account_worker,107,510000000,790000000,0,12
7339438640687245,thread,3,trader_callback,101,170000000,860000000,0,360900
7339438640687245,thread,3,trace_writer,102,220000000,1080000000,0,16
7339438640687245,thread,3,latency_writer,103,220000000,1060000000,0,2
7339438741467047,process,-1,process,91,4070000000,16540000000,1203,2
7339438741467047,thread,-1,producer,91,10000000,40000000,1203,2
7339438741467047,thread,-1,sampler,108,0,0,14,0
7339438741467047,thread,0,account_worker,104,370000000,760000000,0,305722
7339438741467047,thread,0,trader_callback,92,260000000,1190000000,0,4
7339438741467047,thread,0,trace_writer,93,270000000,1170000000,0,4
7339438741467047,thread,0,latency_writer,94,280000000,1150000000,0,9
7339438741467047,thread,1,account_worker,105,170000000,500000000,0,893693
7339438741467047,thread,1,trader_callback,95,200000000,1230000000,0,17
7339438741467047,thread,1,trace_writer,96,160000000,1220000000,1,64637
7339438741467047,thread,1,latency_writer,97,260000000,1160000000,0,28
7339438741467047,thread,2,account_worker,106,170000000,510000000,0,895718
7339438741467047,thread,2,trader_callback,98,220000000,1190000000,0,73
7339438741467047,thread,2,trace_writer,99,220000000,1190000000,0,35
7339438741467047,thread,2,latency_writer,100,200000000,1100000000,0,112539
7339438741467047,thread,3,account_worker,107,540000000,860000000,0,13
7339438741467047,thread,3,trader_callback,101,180000000,900000000,0,423082
7339438741467047,thread,3,trace_writer,102,250000000,1150000000,0,17
7339438741467047,thread,3,latency_writer,103,240000000,1140000000,0,2
7339438842029520,process,-1,process,91,4360000000,17750000000,1302,2
7339438842029520,thread,-1,producer,91,10000000,40000000,1302,2
7339438842029520,thread,-1,sampler,108,0,0,15,1
7339438842029520,thread,0,account_worker,104,370000000,810000000,0,377669
7339438842029520,thread,0,trader_callback,92,280000000,1260000000,0,8
7339438842029520,thread,0,trace_writer,93,270000000,1260000000,0,8
7339438842029520,thread,0,latency_writer,94,290000000,1250000000,0,15
7339438842029520,thread,1,account_worker,105,200000000,570000000,0,897242
7339438842029520,thread,1,trader_callback,95,220000000,1310000000,0,22
7339438842029520,thread,1,trace_writer,96,170000000,1310000000,1,64643
7339438842029520,thread,1,latency_writer,97,270000000,1250000000,0,35
7339438842029520,thread,2,account_worker,106,210000000,570000000,0,899198
7339438842029520,thread,2,trader_callback,98,230000000,1280000000,0,80
7339438842029520,thread,2,trace_writer,99,240000000,1270000000,0,39
7339438842029520,thread,2,latency_writer,100,220000000,1170000000,0,112547
7339438842029520,thread,3,account_worker,107,580000000,920000000,0,17
7339438842029520,thread,3,trader_callback,101,190000000,940000000,0,494959
7339438842029520,thread,3,trace_writer,102,260000000,1240000000,0,28
7339438842029520,thread,3,latency_writer,103,270000000,1210000000,0,6
7339438942596592,process,-1,process,91,4770000000,18840000000,1403,2
7339438942596592,thread,-1,producer,91,10000000,50000000,1403,2
7339438942596592,thread,-1,sampler,108,0,0,16,1
7339438942596592,thread,0,account_worker,104,390000000,840000000,0,450878
7339438942596592,thread,0,trader_callback,92,290000000,1350000000,0,15
7339438942596592,thread,0,trace_writer,93,290000000,1350000000,0,15
7339438942596592,thread,0,latency_writer,94,320000000,1310000000,0,23
7339438942596592,thread,1,account_worker,105,240000000,620000000,0,897267
7339438942596592,thread,1,trader_callback,95,240000000,1400000000,0,29
7339438942596592,thread,1,trace_writer,96,180000000,1400000000,1,64658
7339438942596592,thread,1,latency_writer,97,290000000,1330000000,0,42
7339438942596592,thread,2,account_worker,106,260000000,610000000,0,899205
7339438942596592,thread,2,trader_callback,98,260000000,1360000000,0,97
7339438942596592,thread,2,trace_writer,99,280000000,1340000000,0,49
7339438942596592,thread,2,latency_writer,100,250000000,1250000000,0,112561
7339438942596592,thread,3,account_worker,107,610000000,990000000,0,28
7339438942596592,thread,3,trader_callback,101,210000000,970000000,0,568220
7339438942596592,thread,3,trace_writer,102,290000000,1310000000,0,35
7339438942596592,thread,3,latency_writer,103,300000000,1290000000,0,13
7339439043151957,process,-1,process,91,5150000000,19970000000,1503,2
7339439043151957,thread,-1,producer,91,10000000,50000000,1503,2
7339439043151957,thread,-1,sampler,108,0,0,17,1
7339439043151957,thread,0,account_worker,104,410000000,870000000,0,524004
7339439043151957,thread,0,trader_callback,92,320000000,1420000000,0,15
7339439043151957,thread,0,trace_writer,93,310000000,1420000000,0,15
7339439043151957,thread,0,latency_writer,94,350000000,1390000000,0,24
7339439043151957,thread,1,account_worker,105,300000000,670000000,0,897273
7339439043151957,thread,1,trader_callback,95,250000000,1480000000,0,29
7339439043151957,thread,1,trace_writer,96,210000000,1470000000,1,64662
7339439043151957,thread,1,latency_writer,97,310000000,1410000000,0,43
7339439043151957,thread,2,account_worker,106,290000000,690000000,0,899206
7339439043151957,thread,2,trader_callback,98,270000000,1440000000,0,99
7339439043151957,thread,2,trace_writer,99,300000000,1410000000,0,51
7339439043151957,thread,2,latency_writer,100,270000000,1330000000,0,112564
7339439043151957,thread,3,account_worker,107,650000000,1050000000,0,31
7339439043151957,thread,3,trader_callback,101,220000000,1010000000,0,641362
7339439043151957,thread,3,trace_writer,102,300000000,1400000000,0,37
7339439043151957,thread,3,latency_writer,103,310000000,1380000000,0,14
7339439143722488,process,-1,process,91,5440000000,21190000000,1600,2
7339439143722488,thread,-1,producer,91,10000000,50000000,1600,2
7339439143722488,thread,-1,sampler,108,0,0,18,1
7339439143722488,thread,0,account_worker,104,420000000,910000000,0,597864
7339439143722488,thread,0,trader_callback,92,330000000,1510000000,0,17
7339439143722488,thread,0,trace_writer,93,340000000,1500000000,0,16
7339439143722488,thread,0,latency_writer,94,370000000,1470000000,0,25
7339439143722488,thread,1,account_worker,105,320000000,750000000,0,897275
7339439143722488,thread,1,trader_callback,95,260000000,1570000000,0,30
7339439143722488,thread,1,trace_writer,96,220000000,1560000000,1,64663
7339439143722488,thread,1,latency_writer,97,320000000,1500000000,0,43
7339439143722488,thread,2,account_worker,106,310000000,760000000,0,899207
7339439143722488,thread,2,trader_callback,98,290000000,1520000000,0,103
7339439143722488,thread,2,trace_writer,99,310000000,1500000000,0,51
7339439143722488,thread,2,latency_writer,100,290000000,1410000000,0,112566
7339439143722488,thread,3,account_worker,107,670000000,1130000000,0,36
7339439143722488,thread,3,trader_callback,101,240000000,1040000000,0,715230
7339439143722488,thread,3,trace_writer,102,330000000,1470000000,0,37
7339439143722488,thread,3,latency_writer,103,320000000,1470000000,0,14
7339439244296684,process,-1,process,91,5820000000,22310000000,1701,2
7339439244296684,thread,-1,producer,91,10000000,50000000,1701,2
7339439244296684,thread,-1,sampler,108,0,0,19,1
7339439244296684,thread,0,account_worker,104,440000000,950000000,0,666147
7339439244296684,thread,0,trader_callback,92,340000000,1600000000,0,17
7339439244296684,thread,0,trace_writer,93,350000000,1580000000,0,16
7339439244296684,thread,0,latency_writer,94,400000000,1540000000,0,25
7339439244296684,thread,1,account_worker,105,370000000,800000000,0,897279
7339439244296684,thread,1,trader_callback,95,280000000,1650000000,0,31
7339439244296684,thread,1,trace_writer,96,240000000,1640000000,1,64665
7339439244296684,thread,1,latency_writer,97,350000000,1570000000,0,43
7339439244296684,thread,2,account_worker,106,360000000,810000000,0,899207
7339439244296684,thread,2,trader_callback,98,320000000,1600000000,0,103
7339439244296684,thread,2,trace_writer,99,340000000,1570000000,0,55
7339439244296684,thread,2,latency_writer,100,310000000,1480000000,0,112569
7339439244296684,thread,3,account_worker,107,710000000,1190000000,0,39
7339439244296684,thread,3,trader_callback,101,250000000,1090000000,0,783500
7339439244296684,thread,3,trace_writer,102,340000000,1560000000,0,37
7339439244296684,thread,3,latency_writer,103,340000000,1550000000,0,14
7339439344861753,process,-1,process,91,6180000000,23470000000,1796,2
7339439344861753,thread,-1,producer,91,10000000,50000000,1796,2
7339439344861753,thread,-1,sampler,108,0,0,20,1
7339439344861753,thread,0,account_worker,104,440000000,990000000,0,734938
7339439344861753,thread,0,trader_callback,92,350000000,1700000000,0,17
7339439344861753,thread,0,trace_writer,93,370000000,1660000000,0,17
7339439344861753,thread,0,latency_writer,94,410000000,1620000000,0,25
7339439344861753,thread,1,account_worker,105,410000000,850000000,0,897284
7339439344861753,thread,1,trader_callback,95,300000000,1740000000,0,31
7339439344861753,thread,1,trace_writer,96,260000000,1720000000,1,64667
7339439344861753,thread,1,latency_writer,97,370000000,1650000000,0,43
7339439344861753,thread,2,account_worker,106,410000000,860000000,0,899207
7339439344861753,thread,2,trader_callback,98,340000000,1680000000,0,106
7339439344861753,thread,2,trace_writer,99,360000000,1650000000,0,56
7339439344861753,thread,2,latency_writer,100,340000000,1550000000,0,112571
7339439344861753,thread,3,account_worker,107,750000000,1250000000,0,40
7339439344861753,thread,3,trader_callback,101,260000000,1130000000,0,852235
7339439344861753,thread,3,trace_writer,102,360000000,1640000000,0,37
7339439344861753,thread,3,latency_writer,103,360000000,1630000000,0,14
7339439445442135,process,-1,process,91,6520000000,24640000000,1886,2
7339439445442135,thread,-1,producer,91,10000000,50000000,1886,2
7339439445442135,thread,-1,sampler,108,0,0,21,1
7339439445442135,thread,0,account_worker,104,460000000,1020000000,0,804018
7339439445442135,thread,0,trader_callback,92,370000000,1780000000,0,17
7339439445442135,thread,0,trace_writer,93,400000000,1740000000,0,17
7339439445442135,thread,0,latency_writer,94,430000000,1710000000,0,26
7339439445442135,thread,1,account_worker,105,430000000,930000000,0,897292
7339439445442135,thread,1,trader_callback,95,310000000,1830000000,0,31
7339439445442135,thread,1,trace_writer,96,290000000,1790000000,1,64669
7339439445442135,thread,1,latency_writer,97,390000000,1730000000,0,43
7339439445442135,thread,2,account_worker,106,450000000,930000000,0,899207
7339439445442135,thread,2,trader_callback,98,350000000,1760000000,0,109
7339439445442135,thread,2,trace_writer,99,380000000,1730000000,0,59
7339439445442135,thread,2,latency_writer,100,360000000,1630000000,0,112576
7339439445442135,thread,3,account_worker,107,800000000,1300000000,0,41
7339439445442135,thread,3,trader_callback,101,260000000,1170000000,0,921377
7339439445442135,thread,3,trace_writer,102,380000000,1720000000,0,37
7339439445442135,thread,3,latency_writer,103,380000000,1710000000,0,14
7339439546018250,process,-1,process,91,6840000000,25810000000,1972,2
7339439546018250,thread,-1,producer,91,10000000,50000000,1972,2
7339439546018250,thread,-1,sampler,108,0,0,22,1
7339439546018250,thread,0,account_worker,104,480000000,1060000000,0,872474
7339439546018250,thread,0,trader_callback,92,380000000,1860000000,0,17
7339439546018250,thread,0,trace_writer,93,410000000,1830000000,0,17
7339439546018250,thread,0,latency_writer,94,450000000,1780000000,0,27
7339439546018250,thread,1,account_worker,105,470000000,990000000,0,897303
7339439546018250,thread,1,trader_callback,95,320000000,1910000000,0,31
7339439546018250,thread,1,trace_writer,96,310000000,1870000000,1,64670
7339439546018250,thread,1,latency_writer,97,400000000,1820000000,0,46
7339439546018250,thread,2,account_worker,106,480000000,1000000000,0,899207
7339439546018250,thread,2,trader_callback,98,390000000,1830000000,0,112
7339439546018250,thread,2,trace_writer,99,410000000,1810000000,0,63
7339439546018250,thread,2,latency_writer,100,380000000,1710000000,0,112580
7339439546018250,thread,3,account_worker,107,820000000,1380000000,0,45
7339439546018250,thread,3,trader_callback,101,270000000,1210000000,0,989915
7339439546018250,thread,3,trace_writer,102,390000000,1810000000,0,37
7339439546018250,thread,3,latency_writer,103,400000000,1790000000,0,15
7339439646761841,process,-1,process,91,7140000000,27010000000,2073,2
7339439646761841,thread,-1,producer,91,10000000,50000000,2073,2
7339439646761841,thread,-1,sampler,108,0,0,23,1
7339439646761841,thread,0,account_worker,104,480000000,1100000000,0,943474
7339439646761841,thread,0,trader_callback,92,390000000,1960000000,0,17
7339439646761841,thread,0,trace_writer,93,420000000,1910000000,0,17
7339439646761841,thread,0,latency_writer,94,470000000,1860000000,0,27
7339439646761841,thread,1,account_worker,105,500000000,1050000000,0,897307
7339439646761841,thread,1,trader_callback,95,340000000,2000000000,0,36
7339439646761841,thread,1,trace_writer,96,320000000,1960000000,1,64671
7339439646761841,thread,1,latency_writer,97,410000000,1910000000,0,46
7339439646761841,thread,2,account_worker,106,510000000,1070000000,0,899207
7339439646761841,thread,2,trader_callback,98,410000000,1900000000,0,117
7339439646761841,thread,2,trace_writer,99,430000000,1890000000,0,70
7339439646761841,thread,2,latency_writer,100,390000000,1800000000,0,112583
7339439646761841,thread,3,account_worker,107,880000000,1420000000,0,51
