sequence,mono_ns,account_index,stage,latency_ns
147,7350000993099715,0,simulated_end_to_end,126533
148,7350000993974978,0,market_to_signal,89
149,7350000994977906,0,market_to_signal,52
150,7350000995974014,0,market_to_signal,50
151,7350000996974110,0,market_to_signal,57
152,7350000997084489,0,signal_to_order_call,109524
153,7350000997089919,0,callback_to_state,3043
154,7350000997094106,0,callback_to_state,3464
155,7350000997094106,0,simulated_end_to_end,121073
156,7350000997974156,0,market_to_signal,112
157,7350000998975668,0,market_to_signal,50
158,7350000999974865,0,market_to_signal,54
159,7350001000089199,0,signal_to_order_call,113306
160,7350001000094271,0,callback_to_state,3237
161,7350001000099270,0,callback_to_state,4076
162,7350001000099270,0,simulated_end_to_end,125681
163,7350001000975920,0,market_to_signal,202
164,7350001001972613,0,market_to_signal,78
165,7350001002081922,0,signal_to_order_call,108490
166,7350001002087605,0,callback_to_state,3003
167,7350001002091561,0,callback_to_state,3097
168,7350001002091561,0,simulated_end_to_end,120364
169,7350001002975117,0,market_to_signal,146
170,7350001003974577,0,market_to_signal,123
171,7350001004975336,0,market_to_signal,51
172,7350001005973094,0,market_to_signal,66
173,7350001006086270,0,signal_to_order_call,112349
174,7350001006092209,0,callback_to_state,3743
175,7350001006095911,0,callback_to_state,2807
176,7350001006095911,0,simulated_end_to_end,124547
177,7350001006974956,0,market_to_signal,122
178,7350001007975064,0,market_to_signal,50
179,7350001008975056,0,market_to_signal,56
180,7350001009092421,0,signal_to_order_call,114655
181,7350001009097074,0,callback_to_state,3150
182,7350001009100430,0,callback_to_state,2672
183,7350001009100430,0,simulated_end_to_end,126556
184,7350001009975569,0,market_to_signal,112
185,7350001010975007,0,market_to_signal,71
186,7350001011085334,0,signal_to_order_call,109688
187,7350001011091107,0,callback_to_state,3313
188,7350001011094949,0,callback_to_state,3163
189,7350001011094949,0,simulated_end_to_end,121222
190,7350001011974299,0,market_to_signal,86
191,7350001012976934,0,market_to_signal,64
192,7350001013976437,0,market_to_signal,49
193,7350001014974866,0,market_to_signal,53
194,7350001015085786,0,signal_to_order_call,109933
195,7350001015092118,0,callback_to_state,3236
196,7350001015097419,0,callback_to_state,4642
197,7350001015097419,0,simulated_end_to_end,123888
198,7350001015974722,0,market_to_signal,115
199,7350001016975320,0,market_to_signal,50
200,7350001017974117,0,market_to_signal,55
201,7350001018083429,0,signal_to_order_call,108254
202,7350001018087204,0,callback_to_state,3310
203,7350001018092901,0,callback_to_state,4384
204,7350001018092901,0,simulated_end_to_end,120181
205,7350001018989362,0,market_to_signal,77
206,7350001019974160,0,market_to_signal,54
207,7350001020090515,0,signal_to_order_call,115546
208,7350001020096126,0,callback_to_state,3155
209,7350001020099740,0,callback_to_state,2759
210,7350001020099740,0,simulated_end_to_end,126933
211,7350001020975914,0,market_to_signal,125
212,7350001021975025,0,market_to_signal,50
213,7350001022974276,0,market_to_signal,50
214,7350001023974492,0,market_to_signal,55
215,7350001024096761,0,signal_to_order_call,120224
216,7350001024102854,0,callback_to_state,3236
217,7350001024106614,0,callback_to_state,3077
218,7350001024106614,0,simulated_end_to_end,133748
219,7350001024977184,0,market_to_signal,76
220,7350001025975065,0,market_to_signal,49
221,7350001026978474,0,market_to_signal,55
222,7350001027089285,0,signal_to_order_call,109995
223,7350001027094021,0,callback_to_state,3000
224,7350001027098050,0,callback_to_state,3206
225,7350001027098050,0,simulated_end_to_end,121164
226,7350001027977327,0,market_to_signal,110
227,7350001028975087,0,market_to_signal,55
228,7350001029083650,0,signal_to_order_call,107647
229,7350001029088948,0,callback_to_state,3045
230,7350001029093886,0,callback_to_state,4250
231,7350001029093886,0,simulated_end_to_end,120046
232,7350001029980627,0,market_to_signal,86
233,7350001030975701,0,market_to_signal,55
234,7350001031974442,0,market_to_signal,52
235,7350001032977072,0,market_to_signal,55
236,7350001033087444,0,signal_to_order_call,109412
237,7350001033093611,0,callback_to_state,3224
238,7350001033098286,0,callback_to_state,3879
239,7350001033098286,0,simulated_end_to_end,122435
240,7350001033975417,0,market_to_signal,76
241,7350001034974569,0,market_to_signal,51
242,7350001035975398,0,market_to_signal,53
243,7350001036094025,0,signal_to_order_call,117682
244,7350001036099246,0,callback_to_state,3313
245,7350001036103898,0,callback_to_state,3431
246,7350001036103898,0,simulated_end_to_end,130113
247,7350001036976652,0,market_to_signal,77
248,7350001037977081,0,market_to_signal,54
249,7350001038092144,0,signal_to_order_call,112822
250,7350001038097112,0,callback_to_state,2857
251,7350001038100372,0,callback_to_state,2442
252,7350001038100372,0,simulated_end_to_end,125041
253,7350001038975068,0,market_to_signal,85
254,7350001039975657,0,market_to_signal,55
255,7350001040976342,0,market_to_signal,51
256,7350001041974841,0,market_to_signal,56
257,7350001042087307,0,signal_to_order_call,111474
258,7350001042092753,0,callback_to_state,3138
259,7350001042095204,0,callback_to_state,1537
260,7350001042095204,0,simulated_end_to_end,122019
261,7350001042980161,0,market_to_signal,79
262,7350001044022485,0,market_to_signal,155
263,7350001044977260,0,market_to_signal,93
264,7350001045097764,0,signal_to_order_call,119783
265,7350001045106850,0,callback_to_state,7211
266,7350001045110616,0,callback_to_state,2884
267,7350001045110616,0,simulated_end_to_end,134540
268,7350001045976807,0,market_to_signal,92
269,7350001046975304,0,market_to_signal,55
270,7350001047092279,0,signal_to_order_call,116052
271,7350001047097728,0,callback_to_state,3329
272,7350001047101706,0,callback_to_state,3116
273,7350001047101706,0,simulated_end_to_end,127933
274,7350001047976151,0,market_to_signal,99
275,7350001048975386,0,market_to_signal,55
276,7350001049979282,0,market_to_signal,59
277,7350001050976638,0,market_to_signal,63
278,7350001051090311,0,signal_to_order_call,112946
279,7350001051095729,0,callback_to_state,3137
280,7350001051098167,0,callback_to_state,1623
281,7350001051098167,0,simulated_end_to_end,122880
282,7350001051975120,0,market_to_signal,90
283,7350001052976271,0,market_to_signal,58
284,7350001053978437,0,market_to_signal,150
285,7350001054079780,0,signal_to_order_call,100211
286,7350001054085023,0,callback_to_state,3099
287,7350001054087534,0,callback_to_state,1672
288,7350001054087534,0,simulated_end_to_end,112905
289,7350001054975941,0,market_to_signal,109
290,7350001055975713,0,market_to_signal,68
291,7350001056095184,0,signal_to_order_call,118738
292,7350001056100544,0,callback_to_state,3216
293,7350001056104921,0,callback_to_state,3536
294,7350001056104921,0,simulated_end_to_end,130878
295,7350001056974427,0,market_to_signal,98
296,7350001057973594,0,market_to_signal,51
297,7350001058974413,0,market_to_signal,50
298,7350001059974521,0,market_to_signal,75
299,7350001060094776,0,signal_to_order_call,119269
300,7350001060098429,0,callback_to_state,3189
301,7350001060102102,0,callback_to_state,2556
302,7350001060102102,0,simulated_end_to_end,128986
303,7350001060975560,0,market_to_signal,117
304,7350001061975925,0,market_to_signal,38
305,7350001062973944,0,market_to_signal,96
306,7350001063083778,0,signal_to_order_call,108905
307,7350001063088448,0,callback_to_state,3090
308,7350001063092113,0,callback_to_state,2788
309,7350001063092113,0,simulated_end_to_end,119513
310,7350001063975591,0,market_to_signal,75
311,7350001064974450,0,market_to_signal,55
312,7350001065084501,0,signal_to_order_call,109306
313,7350001065089709,0,callback_to_state,3415
314,7350001065093556,0,callback_to_state,2935
315,7350001065093556,0,simulated_end_to_end,120344
316,7350001065972990,0,market_to_signal,89
317,7350001066974481,0,market_to_signal,51
318,7350001067973129,0,market_to_signal,39
319,7350001068976617,0,market_to_signal,69
320,7350001069088816,0,signal_to_order_call,111165
321,7350001069094121,0,callback_to_state,3016
322,7350001069097726,0,callback_to_state,2620
323,7350001069097726,0,simulated_end_to_end,123916
324,7350001069974772,0,market_to_signal,77
325,7350001070954848,0,market_to_signal,47
326,7350001071974241,0,market_to_signal,73
327,7350001072094919,0,signal_to_order_call,119919
328,7350001072100012,0,callback_to_state,3309
329,7350001072104196,0,callback_to_state,3368
330,7350001072104196,0,simulated_end_to_end,131549
331,7350001072977123,0,market_to_signal,75
332,7350001073979612,0,market_to_signal,72
333,7350001074091143,0,signal_to_order_call,110819
334,7350001074098439,0,callback_to_state,5371
335,7350001074101814,0,callback_to_state,2531
336,7350001074101814,0,simulated_end_to_end,123650
337,7350001074976084,0,market_to_signal,120
338,7350001075975420,0,market_to_signal,41
339,7350001076976085,0,market_to_signal,58
340,7350001077975729,0,market_to_signal,65
341,7350001078087946,0,signal_to_order_call,111401
342,7350001078093841,0,callback_to_state,3317
343,7350001078097936,0,callback_to_state,3271
344,7350001078097936,0,simulated_end_to_end,123383
345,7350001078976023,0,market_to_signal,79
346,7350001079975413,0,market_to_signal,55
347,7350001080974848,0,market_to_signal,66
348,7350001081088594,0,signal_to_order_call,112524
349,7350001081093294,0,callback_to_state,3021
350,7350001081097243,0,callback_to_state,3285
351,7350001081097243,0,simulated_end_to_end,123742
352,7350001081977681,0,market_to_signal,79
353,7350001082980089,0,market_to_signal,56
354,7350001083089890,0,signal_to_order_call,108850
355,7350001083095367,0,callback_to_state,3279
356,7350001083099462,0,callback_to_state,3244
357,7350001083099462,0,simulated_end_to_end,122093
358,7350001083975730,0,market_to_signal,86
359,7350001084973384,0,market_to_signal,43
360,7350001085975307,0,market_to_signal,60
361,7350001086974170,0,market_to_signal,54
362,7350001087082967,0,signal_to_order_call,108176
363,7350001087088761,0,callback_to_state,3358
364,7350001087091210,0,callback_to_state,1626
365,7350001087091210,0,simulated_end_to_end,118420
366,7350001087973606,0,market_to_signal,78
367,7350001088974546,0,market_to_signal,50
368,7350001089973586,0,market_to_signal,53
369,7350001090083714,0,signal_to_order_call,109413
370,7350001090088311,0,callback_to_state,3065
371,7350001090092094,0,callback_to_state,2886
372,7350001090092094,0,simulated_end_to_end,119870
373,7350001090973926,0,market_to_signal,78
374,7350001091973987,0,market_to_signal,56
375,7350001092096199,0,signal_to_order_call,121293
376,7350001092102363,0,callback_to_state,3450
377,7350001092106843,0,callback_to_state,3469
378,7350001092106843,0,simulated_end_to_end,134190
379,7350001092974994,0,market_to_signal,118
380,7350001093975159,0,market_to_signal,50
381,7350001094973260,0,market_to_signal,49
382,7350001095973832,0,market_to_signal,55
383,7350001096093395,0,signal_to_order_call,118636
384,7350001096098845,0,callback_to_state,3142
385,7350001096101343,0,callback_to_state,1669
386,7350001096101343,0,simulated_end_to_end,129180
387,7350001096974891,0,market_to_signal,110
388,7350001097975591,0,market_to_signal,60
389,7350001098976431,0,market_to_signal,54
390,7350001099089487,0,signal_to_order_call,112104
391,7350001099093934,0,callback_to_state,2826
392,7350001099096332,0,callback_to_state,1578
393,7350001099096332,0,simulated_end_to_end,121018
394,7350001099973894,0,market_to_signal,112
395,7350001100976131,0,market_to_signal,119
396,7350001101086343,0,signal_to_order_call,109332
397,7350001101091740,0,callback_to_state,3284
398,7350001101095786,0,callback_to_state,3156
399,7350001101095786,0,simulated_end_to_end,120922
400,7350001101974488,0,market_to_signal,86
401,7350001102974636,0,market_to_signal,52
402,7350001103974275,0,market_to_signal,51
403,7350001104975810,0,market_to_signal,56
404,7350001105087032,0,signal_to_order_call,110116
405,7350001105092404,0,callback_to_state,3093
406,7350001105096141,0,callback_to_state,2650
407,7350001105096141,0,simulated_end_to_end,121600
408,7350001105973969,0,market_to_signal,113
409,7350001106974115,0,market_to_signal,49
410,7350001107974707,0,market_to_signal,56
411,7350001108091771,0,signal_to_order_call,115744
412,7350001108097250,0,callback_to_state,3249
413,7350001108101771,0,callback_to_state,3554
414,7350001108101771,0,simulated_end_to_end,128179
415,7350001108974842,0,market_to_signal,77
416,7350001109975338,0,market_to_signal,53
417,7350001110084759,0,signal_to_order_call,108458
418,7350001110089696,0,callback_to_state,2948
419,7350001110093483,0,callback_to_state,2923
420,7350001110093483,0,simulated_end_to_end,119482
421,7350001110975913,0,market_to_signal,87
422,7350001111976368,0,market_to_signal,73
423,7350001112974826,0,market_to_signal,74
424,7350001113974678,0,market_to_signal,98
425,7350001114097471,0,signal_to_order_call,121990
426,7350001114104389,0,callback_to_state,4313
427,7350001114107286,0,callback_to_state,1892
428,7350001114107286,0,simulated_end_to_end,134450
429,7350001114973039,0,market_to_signal,89
430,7350001115972933,0,market_to_signal,49
431,7350001116974138,0,market_to_signal,55
432,7350001117087764,0,signal_to_order_call,112686
433,7350001117092868,0,callback_to_state,3272
434,7350001117095430,0,callback_to_state,1725
435,7350001117095430,0,simulated_end_to_end,122485
436,7350001117975542,0,market_to_signal,74
437,7350001118975921,0,market_to_signal,82
438,7350001119084054,0,signal_to_order_call,107159
439,7350001119088974,0,callback_to_state,2970
440,7350001119091721,0,callback_to_state,1851
441,7350001119091721,0,simulated_end_to_end,117282
442,7350001119974690,0,market_to_signal,60
443,7350001120975032,0,market_to_signal,56
444,7350001121974490,0,market_to_signal,51
445,7350001122975293,0,market_to_signal,54
446,7350001123088268,0,signal_to_order_call,112067
447,7350001123093841,0,callback_to_state,3191
448,7350001123096274,0,callback_to_state,1627
449,7350001123096274,0,simulated_end_to_end,122127
450,7350001123975153,0,market_to_signal,78
451,7350001124975070,0,market_to_signal,49
452,7350001125974432,0,market_to_signal,55
453,7350001126086276,0,signal_to_order_call,110976
454,7350001126090937,0,callback_to_state,2919
455,7350001126093972,0,callback_to_state,1619
456,7350001126093972,0,simulated_end_to_end,120623
457,7350001126977646,0,market_to_signal,74
458,7350001127975410,0,market_to_signal,55
459,7350001128096335,0,signal_to_order_call,120039
460,7350001128101609,0,callback_to_state,3095
461,7350001128105196,0,callback_to_state,2707
462,7350001128105196,0,simulated_end_to_end,131126
463,7350001128978138,0,market_to_signal,124
464,7350001129977230,0,market_to_signal,52
465,7350001130975957,0,market_to_signal,50
466,7350001131975015,0,market_to_signal,71
467,7350001132092932,0,signal_to_order_call,116983
468,7350001132098525,0,callback_to_state,3392
469,7350001132103056,0,callback_to_state,3651
470,7350001132103056,0,simulated_end_to_end,129953
471,7350001132975759,0,market_to_signal,83
472,7350001133974375,0,market_to_signal,39
473,7350001134974693,0,market_to_signal,84
474,7350001135080479,0,signal_to_order_call,102991
475,7350001135085723,0,callback_to_state,3255
476,7350001135088078,0,callback_to_state,1675
477,7350001135088078,0,simulated_end_to_end,114568
478,7350001135974298,0,market_to_signal,77
479,7350001136975892,0,market_to_signal,79
480,7350001137128377,0,signal_to_order_call,151637
481,7350001137137040,0,callback_to_state,5957
482,7350001137143355,0,callback_to_state,5434
483,7350001137143355,0,simulated_end_to_end,168830
484,7350001137976224,0,market_to_signal,85
485,7350001138975977,0,market_to_signal,58
486,7350001139975114,0,market_to_signal,38
487,7350001140975710,0,market_to_signal,108
488,7350001141084374,0,signal_to_order_call,107984
489,7350001141090617,0,callback_to_state,3687
490,7350001141096279,0,callback_to_state,4990
491,7350001141096279,0,simulated_end_to_end,121769
492,7350001141974652,0,market_to_signal,75
493,7350001142974791,0,market_to_signal,38
494,7350001143975139,0,market_to_signal,69
495,7350001144094385,0,signal_to_order_call,118274
496,7350001144100147,0,callback_to_state,3653
497,7350001144104629,0,callback_to_state,3809
498,7350001144104629,0,simulated_end_to_end,130955
499,7350001144975713,0,market_to_signal,113
500,7350001145974184,0,market_to_signal,104
501,7350001146085206,0,signal_to_order_call,110210
502,7350001146090233,0,callback_to_state,3087
503,7350001146094143,0,callback_to_state,3173
504,7350001146094143,0,simulated_end_to_end,121291
505,7350001146974335,0,market_to_signal,87
506,7350001147975266,0,market_to_signal,51
507,7350001148974629,0,market_to_signal,40
508,7350001149974929,0,market_to_signal,95
509,7350001150086573,0,signal_to_order_call,109569
510,7350001150092611,0,callback_to_state,3180
511,7350001150095256,0,callback_to_state,1447
512,7350001150095256,0,simulated_end_to_end,121829
513,7350001150974710,0,market_to_signal,68
514,7350001151974703,0,market_to_signal,58
515,7350001152975791,0,market_to_signal,198
516,7350001153079539,0,signal_to_order_call,102863
517,7350001153085673,0,callback_to_state,3390
518,7350001153090245,0,callback_to_state,2065
519,7350001153090245,0,simulated_end_to_end,115916
520,7350001153975155,0,market_to_signal,74
521,7350001154974451,0,market_to_signal,84
522,7350001155084709,0,signal_to_order_call,109326
523,7350001155090300,0,callback_to_state,3361
524,7350001155092675,0,callback_to_state,1687
525,7350001155092675,0,simulated_end_to_end,119430
526,7350001155979093,0,market_to_signal,131
527,7350001156973399,0,market_to_signal,51
528,7350001157976365,0,market_to_signal,50
529,7350001158973386,0,market_to_signal,67
530,7350001159090308,0,signal_to_order_call,115979
531,7350001159096173,0,callback_to_state,3251
532,7350001159098882,0,callback_to_state,1775
533,7350001159098882,0,simulated_end_to_end,126901
534,7350001159976593,0,market_to_signal,128
535,7350001160976731,0,market_to_signal,49
536,7350001161975099,0,market_to_signal,54
537,7350001162084733,0,signal_to_order_call,108808
538,7350001162089365,0,callback_to_state,3134
539,7350001162091991,0,callback_to_state,1723
540,7350001162091991,0,simulated_end_to_end,118185
541,7350001162976105,0,market_to_signal,76
542,7350001163974900,0,market_to_signal,56
543,7350001164092413,0,signal_to_order_call,115031
544,7350001164098228,0,callback_to_state,3427
545,7350001164100695,0,callback_to_state,1598
546,7350001164100695,0,simulated_end_to_end,127329
547,7350001164975935,0,market_to_signal,89
548,7350001165975519,0,market_to_signal,40
549,7350001166974858,0,market_to_signal,59
550,7350001167975600,0,market_to_signal,67
551,7350001168093095,0,signal_to_order_call,116729
552,7350001168099063,0,callback_to_state,3274
553,7350001168101659,0,callback_to_state,1723
554,7350001168101659,0,simulated_end_to_end,127183
555,7350001168976440,0,market_to_signal,81
556,7350001169974608,0,market_to_signal,57
557,7350001170975154,0,market_to_signal,68
558,7350001171084510,0,signal_to_order_call,108479
559,7350001171093737,0,callback_to_state,5679
560,7350001171105810,0,callback_to_state,2444
561,7350001171105810,0,simulated_end_to_end,132547
562,7350001171975472,0,market_to_signal,218
563,7350001172976333,0,market_to_signal,373
564,7350001173099247,0,signal_to_order_call,122094
565,7350001173111225,0,callback_to_state,4949
566,7350001173114111,0,callback_to_state,2174
567,7350001173114111,0,simulated_end_to_end,139706
568,7350001173976092,0,market_to_signal,140
569,7350001174975368,0,market_to_signal,67
570,7350001175976266,0,market_to_signal,69
571,7350001176975983,0,market_to_signal,168
572,7350001177088899,0,signal_to_order_call,112122
573,7350001177099431,0,callback_to_state,4414
574,7350001177103147,0,callback_to_state,1960
575,7350001177103147,0,simulated_end_to_end,128680
576,7350001177975558,0,market_to_signal,83
577,7350001178977422,0,market_to_signal,110
578,7350001179974358,0,market_to_signal,112
579,7350001180095444,0,signal_to_order_call,116932
580,7350001180102774,0,callback_to_state,4067
581,7350001180114221,0,callback_to_state,4711
582,7350001180114221,0,simulated_end_to_end,141134
583,7350001180976004,0,market_to_signal,113
584,7350001181974247,0,market_to_signal,91
585,7350001182091549,0,signal_to_order_call,116303
586,7350001182104501,0,callback_to_state,4179
587,7350001182109440,0,callback_to_state,3940
588,7350001182109440,0,simulated_end_to_end,136351
589,7350001182977869,0,market_to_signal,103
590,7350001183975880,0,market_to_signal,60
591,7350001184974958,0,market_to_signal,40
592,7350001185975842,0,market_to_signal,69
593,7350001186091748,0,signal_to_order_call,114995
594,7350001186103870,0,callback_to_state,5352
595,7350001186107658,0,callback_to_state,2235
596,7350001186107658,0,simulated_end_to_end,133141
597,7350001186975136,0,market_to_signal,111
598,7350001187974699,0,market_to_signal,40
599,7350001188974939,0,market_to_signal,105
600,7350001189089850,0,signal_to_order_call,114154
601,7350001189094508,0,callback_to_state,4146
602,7350001189101448,0,callback_to_state,1912
603,7350001189101448,0,simulated_end_to_end,128108
604,7350001189981146,0,market_to_signal,77
605,7350001190975839,0,market_to_signal,106
606,7350001191085627,0,signal_to_order_call,108920
607,7350001191095260,0,callback_to_state,3584
608,7350001191100137,0,callback_to_state,3515
609,7350001191100137,0,simulated_end_to_end,126178
610,7350001191979505,0,market_to_signal,97
611,7350001192976210,0,market_to_signal,63
612,7350001193975246,0,market_to_signal,50
613,7350001194976901,0,market_to_signal,143
614,7350001195088220,0,signal_to_order_call,110312
615,7350001195101351,0,callback_to_state,3815
616,7350001195107100,0,callback_to_state,4040
617,7350001195107100,0,simulated_end_to_end,133246
618,7350001195975114,0,market_to_signal,77
619,7350001196974874,0,market_to_signal,51
620,7350001197975096,0,market_to_signal,93
621,7350001198087827,0,signal_to_order_call,111732
622,7350001198093110,0,callback_to_state,3488
623,7350001198099065,0,callback_to_state,4368
624,7350001198099065,0,simulated_end_to_end,125296
625,7350001198978903,0,market_to_signal,93
626,7350001199976185,0,market_to_signal,65
627,7350001200091865,0,signal_to_order_call,114780
628,7350001200104589,0,callback_to_state,5729
629,7350001200108586,0,callback_to_state,3131
630,7350001200108586,0,simulated_end_to_end,133720
631,7350001200975943,0,market_to_signal,71
632,7350001201978355,0,market_to_signal,52
633,7350001202976451,0,market_to_signal,58
634,7350001203976167,0,market_to_signal,70
635,7350001204092319,0,signal_to_order_call,115099
636,7350001204105958,0,callback_to_state,3820
637,7350001204109079,0,callback_to_state,1971
638,7350001204109079,0,simulated_end_to_end,134527
639,7350001204976382,0,market_to_signal,56
640,7350001205975491,0,market_to_signal,40
641,7350001206975819,0,market_to_signal,71
642,7350001207087172,0,signal_to_order_call,110547
643,7350001207091599,0,callback_to_state,3808
644,7350001207098496,0,callback_to_state,4506
645,7350001207098496,0,simulated_end_to_end,124155
646,7350001207977859,0,market_to_signal,110
647,7350001208974351,0,market_to_signal,91
648,7350001209084799,0,signal_to_order_call,107951
649,7350001209095237,0,callback_to_state,3571
650,7350001209099691,0,callback_to_state,3541
651,7350001209099691,0,simulated_end_to_end,126573
652,7350001209977045,0,market_to_signal,95
653,7350001210976146,0,market_to_signal,52
654,7350001211975440,0,market_to_signal,40
655,7350001212976103,0,market_to_signal,70
