sample_mono_ns,scope,account_index,role,tid,user_cpu_ns,system_cpu_ns,voluntary_context_switches,nonvoluntary_context_switches
7349999231557971,thread,0,latency_writer,73,70000000,310000000,0,5
7349999331830429,process,-1,process,70,570000000,1450000000,403,2
7349999331830429,thread,-1,producer,70,0,10000000,403,2
7349999331830429,thread,-1,sampler,75,0,0,5,0
7349999331830429,thread,0,account_worker,74,260000000,230000000,0,4
7349999331830429,thread,0,trader_callback,71,90000000,410000000,0,1
7349999331830429,thread,0,trace_writer,72,100000000,390000000,0,1
7349999331830429,thread,0,latency_writer,73,90000000,400000000,0,6
7349999432182058,process,-1,process,70,670000000,1760000000,504,2
7349999432182058,thread,-1,producer,70,0,10000000,504,2
7349999432182058,thread,-1,sampler,75,0,0,6,0
7349999432182058,thread,0,account_worker,74,310000000,280000000,0,4
7349999432182058,thread,0,trader_callback,71,110000000,500000000,0,1
7349999432182058,thread,0,trace_writer,72,120000000,470000000,0,2
7349999432182058,thread,0,latency_writer,73,110000000,480000000,0,6
7349999532531869,process,-1,process,70,770000000,2060000000,604,2
7349999532531869,thread,-1,producer,70,0,10000000,604,2
7349999532531869,thread,-1,sampler,75,0,0,7,0
7349999532531869,thread,0,account_worker,74,370000000,330000000,0,4
7349999532531869,thread,0,trader_callback,71,120000000,580000000,0,2
7349999532531869,thread,0,trace_writer,72,140000000,550000000,0,2
7349999532531869,thread,0,latency_writer,73,120000000,570000000,0,12
7349999632880639,process,-1,process,70,900000000,2340000000,704,2
7349999632880639,thread,-1,producer,70,0,10000000,705,2
7349999632880639,thread,-1,sampler,75,0,0,8,0
7349999632880639,thread,0,account_worker,74,450000000,350000000,0,4
7349999632880639,thread,0,trader_callback,71,130000000,670000000,0,2
7349999632880639,thread,0,trace_writer,72,150000000,640000000,0,2
7349999632880639,thread,0,latency_writer,73,140000000,640000000,0,12
7349999733164313,process,-1,process,70,1010000000,2630000000,805,2
7349999733164313,thread,-1,producer,70,0,10000000,805,2
7349999733164313,thread,-1,sampler,75,0,0,9,0
7349999733164313,thread,0,account_worker,74,490000000,400000000,0,4
7349999733164313,thread,0,trader_callback,71,170000000,740000000,0,2
7349999733164313,thread,0,trace_writer,72,170000000,730000000,0,2
7349999733164313,thread,0,latency_writer,73,160000000,730000000,0,13
7349999833450407,process,-1,process,70,1110000000,2930000000,905,2
7349999833450407,thread,-1,producer,70,0,10000000,905,2
7349999833450407,thread,-1,sampler,75,0,0,10,0
7349999833450407,thread,0,account_worker,74,550000000,450000000,0,4
7349999833450407,thread,0,trader_callback,71,180000000,830000000,0,2
7349999833450407,thread,0,trace_writer,72,180000000,810000000,0,2
7349999833450407,thread,0,latency_writer,73,180000000,810000000,0,13
7349999933746881,process,-1,process,70,1240000000,3200000000,1005,2
7349999933746881,thread,-1,producer,70,0,10000000,1005,2
7349999933746881,thread,-1,sampler,75,0,0,11,0
7349999933746881,thread,0,account_worker,74,600000000,490000000,0,4
7349999933746881,thread,0,trader_callback,71,200000000,900000000,0,3
7349999933746881,thread,0,trace_writer,72,200000000,890000000,0,2
7349999933746881,thread,0,latency_writer,73,210000000,880000000,0,16
7350000034017647,process,-1,process,70,1330000000,3510000000,1106,2
7350000034017647,thread,-1,producer,70,0,10000000,1106,2
7350000034017647,thread,-1,sampler,75,0,0,12,0
7350000034017647,thread,0,account_worker,74,650000000,540000000,0,4
7350000034017647,thread,0,trader_callback,71,220000000,990000000,0,4
7350000034017647,thread,0,trace_writer,72,220000000,970000000,0,2
7350000034017647,thread,0,latency_writer,73,220000000,970000000,0,17
7350000134276867,process,-1,process,70,1460000000,3780000000,1206,2
7350000134276867,thread,-1,producer,70,0,10000000,1206,2
7350000134276867,thread,-1,sampler,75,0,0,13,0
7350000134276867,thread,0,account_worker,74,700000000,590000000,0,5
7350000134276867,thread,0,trader_callback,71,240000000,1070000000,0,4
7350000134276867,thread,0,trace_writer,72,260000000,1040000000,0,3
7350000134276867,thread,0,latency_writer,73,240000000,1050000000,0,19
7350000234550333,process,-1,process,70,1580000000,4070000000,1306,2
7350000234550333,thread,-1,producer,70,0,10000000,1306,2
7350000234550333,thread,-1,sampler,75,0,0,14,0
7350000234550333,thread,0,account_worker,74,770000000,630000000,0,5
7350000234550333,thread,0,trader_callback,71,250000000,1160000000,0,4
7350000234550333,thread,0,trace_writer,72,270000000,1130000000,0,3
7350000234550333,thread,0,latency_writer,73,270000000,1120000000,0,20
7350000334814299,process,-1,process,70,1710000000,4340000000,1406,2
7350000334814299,thread,-1,producer,70,0,10000000,1406,2
7350000334814299,thread,-1,sampler,75,0,0,15,0
7350000334814299,thread,0,account_worker,74,830000000,660000000,0,5
7350000334814299,thread,0,trader_callback,71,270000000,1240000000,0,4
7350000334814299,thread,0,trace_writer,72,300000000,1200000000,0,4
7350000334814299,thread,0,latency_writer,73,280000000,1210000000,0,23
7350000435135088,process,-1,process,70,1830000000,4610000000,1507,2
7350000435135088,thread,-1,producer,70,0,10000000,1507,2
7350000435135088,thread,-1,sampler,75,0,0,16,0
7350000435135088,thread,0,account_worker,74,900000000,690000000,0,6
7350000435135088,thread,0,trader_callback,71,290000000,1320000000,0,4
7350000435135088,thread,0,trace_writer,72,320000000,1280000000,0,4
7350000435135088,thread,0,latency_writer,73,300000000,1290000000,0,24
7350000535475500,process,-1,process,70,1950000000,4900000000,1607,2
7350000535475500,thread,-1,producer,70,0,10000000,1607,2
7350000535475500,thread,-1,sampler,75,0,0,17,0
7350000535475500,thread,0,account_worker,74,970000000,720000000,0,6
7350000535475500,thread,0,trader_callback,71,320000000,1390000000,0,4
7350000535475500,thread,0,trace_writer,72,340000000,1360000000,0,4
7350000535475500,thread,0,latency_writer,73,310000000,1380000000,0,24
7350000635823776,process,-1,process,70,2070000000,5180000000,1707,2
7350000635823776,thread,-1,producer,70,0,10000000,1707,2
7350000635823776,thread,-1,sampler,75,0,0,18,0
7350000635823776,thread,0,account_worker,74,1020000000,780000000,0,6
7350000635823776,thread,0,trader_callback,71,330000000,1480000000,0,4
7350000635823776,thread,0,trace_writer,72,360000000,1430000000,0,4
7350000635823776,thread,0,latency_writer,73,330000000,1460000000,0,25
7350000736142202,process,-1,process,70,2190000000,5460000000,1808,2
7350000736142202,thread,-1,producer,70,0,10000000,1808,2
7350000736142202,thread,-1,sampler,75,0,0,19,0
7350000736142202,thread,0,account_worker,74,1070000000,830000000,0,7
7350000736142202,thread,0,trader_callback,71,360000000,1550000000,0,6
7350000736142202,thread,0,trace_writer,72,380000000,1520000000,0,5
7350000736142202,thread,0,latency_writer,73,350000000,1530000000,0,26
7350000836413249,process,-1,process,70,2310000000,5740000000,1908,2
7350000836413249,thread,-1,producer,70,0,10000000,1908,2
7350000836413249,thread,-1,sampler,75,0,0,20,0
7350000836413249,thread,0,account_worker,74,1140000000,860000000,0,7
7350000836413249,thread,0,trader_callback,71,380000000,1630000000,0,6
7350000836413249,thread,0,trace_writer,72,400000000,1600000000,0,5
7350000836413249,thread,0,latency_writer,73,370000000,1620000000,0,30
7350000936685636,process,-1,process,70,2430000000,6030000000,2008,2
7350000936685636,thread,-1,producer,70,10000000,20000000,2008,2
7350000936685636,thread,-1,sampler,75,0,0,21,0
7350000936685636,thread,0,account_worker,74,1210000000,890000000,0,8
7350000936685636,thread,0,trader_callback,71,400000000,1710000000,0,6
7350000936685636,thread,0,trace_writer,72,410000000,1690000000,0,5
7350000936685636,thread,0,latency_writer,73,390000000,1700000000,0,36
7350001036961549,process,-1,process,70,2560000000,6300000000,2109,2
7350001036961549,thread,-1,producer,70,10000000,20000000,2109,2
7350001036961549,thread,-1,sampler,75,0,0,22,0
7350001036961549,thread,0,account_worker,74,1270000000,920000000,0,9
7350001036961549,thread,0,trader_callback,71,430000000,1780000000,0,6
7350001036961549,thread,0,trace_writer,72,430000000,1770000000,0,5
7350001036961549,thread,0,latency_writer,73,400000000,1790000000,0,36
7350001137235088,process,-1,process,70,2680000000,6580000000,2209,2
7350001137235088,thread,-1,producer,70,10000000,20000000,2209,2
7350001137235088,thread,-1,sampler,75,0,0,23,0
7350001137235088,thread,0,account_worker,74,1340000000,960000000,0,10
7350001137235088,thread,0,trader_callback,71,450000000,1860000000,0,6
7350001137235088,thread,0,trace_writer,72,450000000,1850000000,0,6
7350001137235088,thread,0,latency_writer,73,410000000,1880000000,0,37
7350001237512666,process,-1,process,70,2780000000,6890000000,2309,2
7350001237512666,thread,-1,producer,70,10000000,20000000,2309,2
7350001237512666,thread,-1,sampler,75,0,0,24,0
7350001237512666,thread,0,account_worker,74,1390000000,1000000000,0,10
7350001237512666,thread,0,trader_callback,71,470000000,1940000000,0,7
7350001237512666,thread,0,trace_writer,72,460000000,1930000000,0,6
7350001237512666,thread,0,latency_writer,73,420000000,1970000000,0,38
7350001337791502,process,-1,process,70,2870000000,7190000000,2409,2
7350001337791502,thread,-1,producer,70,10000000,20000000,2409,2
7350001337791502,thread,-1,sampler,75,0,0,25,0
7350001337791502,thread,0,account_worker,74,1450000000,1040000000,0,10
7350001337791502,thread,0,trader_callback,71,490000000,2020000000,0,9
7350001337791502,thread,0,trace_writer,72,470000000,2030000000,0,6
7350001337791502,thread,0,latency_writer,73,430000000,2060000000,0,39
7350001438122614,process,-1,process,70,2990000000,7470000000,2510,2
7350001438122614,thread,-1,producer,70,10000000,20000000,2510,2
7350001438122614,thread,-1,sampler,75,0,0,26,0
7350001438122614,thread,0,account_worker,74,1510000000,1080000000,0,10
7350001438122614,thread,0,trader_callback,71,500000000,2100000000,0,10
7350001438122614,thread,0,trace_writer,72,490000000,2110000000,0,6
7350001438122614,thread,0,latency_writer,73,450000000,2140000000,0,39
7350001538447741,process,-1,process,70,3080000000,7790000000,2610,2
7350001538447741,thread,-1,producer,70,10000000,20000000,2610,2
7350001538447741,thread,-1,sampler,75,0,0,27,0
7350001538447741,thread,0,account_worker,74,1580000000,1120000000,0,10
7350001538447741,thread,0,trader_callback,71,510000000,2200000000,0,10
7350001538447741,thread,0,trace_writer,72,500000000,2200000000,0,6
7350001538447741,thread,0,latency_writer,73,460000000,2230000000,0,40
7350001638803498,process,-1,process,70,3220000000,8040000000,2710,2
7350001638803498,thread,-1,producer,70,10000000,20000000,2710,2
7350001638803498,thread,-1,sampler,75,0,0,28,0
7350001638803498,thread,0,account_worker,74,1640000000,1160000000,0,10
7350001638803498,thread,0,trader_callback,71,550000000,2260000000,0,10
7350001638803498,thread,0,trace_writer,72,540000000,2260000000,0,6
7350001638803498,thread,0,latency_writer,73,470000000,2320000000,0,41
7350001739077073,process,-1,process,70,3310000000,8360000000,2811,2
7350001739077073,thread,-1,producer,70,10000000,20000000,2811,2
7350001739077073,thread,-1,sampler,75,0,0,29,0
7350001739077073,thread,0,account_worker,74,1700000000,1200000000,0,20
7350001739077073,thread,0,trader_callback,71,550000000,2360000000,0,20
7350001739077073,thread,0,trace_writer,72,550000000,2350000000,0,16
7350001739077073,thread,0,latency_writer,73,480000000,2410000000,0,53
7350001839372733,process,-1,process,70,3440000000,8630000000,2911,2
7350001839372733,thread,-1,producer,70,10000000,20000000,2911,2
7350001839372733,thread,-1,sampler,75,0,0,30,0
7350001839372733,thread,0,account_worker,74,1750000000,1250000000,0,20
7350001839372733,thread,0,trader_callback,71,580000000,2430000000,0,21
7350001839372733,thread,0,trace_writer,72,580000000,2420000000,0,16
7350001839372733,thread,0,latency_writer,73,500000000,2490000000,0,53
7350001939673821,process,-1,process,70,3540000000,8930000000,3011,2
7350001939673821,thread,-1,producer,70,10000000,20000000,3011,2
7350001939673821,thread,-1,sampler,75,0,0,31,0
7350001939673821,thread,0,account_worker,74,1820000000,1280000000,0,20
7350001939673821,thread,0,trader_callback,71,590000000,2520000000,0,21
7350001939673821,thread,0,trace_writer,72,590000000,2510000000,0,16
7350001939673821,thread,0,latency_writer,73,510000000,2580000000,0,53
7350002039977900,process,-1,process,70,3640000000,9240000000,3112,2
7350002039977900,thread,-1,producer,70,10000000,20000000,3112,2
7350002039977900,thread,-1,sampler,75,0,0,32,0
7350002039977900,thread,0,account_worker,74,1870000000,1330000000,0,20
7350002039977900,thread,0,trader_callback,71,610000000,2600000000,0,22
7350002039977900,thread,0,trace_writer,72,590000000,2610000000,0,16
7350002039977900,thread,0,latency_writer,73,530000000,2660000000,0,54
7350002140273874,process,-1,process,70,3760000000,9520000000,3209,2
7350002140273874,thread,-1,producer,70,10000000,20000000,3209,2
7350002140273874,thread,-1,sampler,75,0,0,33,0
7350002140273874,thread,0,account_worker,74,1940000000,1360000000,0,21
7350002140273874,thread,0,trader_callback,71,630000000,2680000000,0,23
7350002140273874,thread,0,trace_writer,72,610000000,2690000000,0,17
7350002140273874,thread,0,latency_writer,73,550000000,2740000000,0,56
7350002240554590,process,-1,process,70,3850000000,9830000000,3309,2
7350002240554590,thread,-1,producer,70,10000000,20000000,3309,2
7350002240554590,thread,-1,sampler,75,0,0,34,0
7350002240554590,thread,0,account_worker,74,1990000000,1410000000,0,21
7350002240554590,thread,0,trader_callback,71,640000000,2780000000,0,23
7350002240554590,thread,0,trace_writer,72,610000000,2790000000,0,17
7350002240554590,thread,0,latency_writer,73,580000000,2810000000,0,58
7350002340828852,process,-1,process,70,3970000000,10110000000,3409,2
7350002340828852,thread,-1,producer,70,10000000,20000000,3409,2
7350002340828852,thread,-1,sampler,75,0,0,35,0
7350002340828852,thread,0,account_worker,74,2050000000,1450000000,0,21
7350002340828852,thread,0,trader_callback,71,650000000,2860000000,0,23
7350002340828852,thread,0,trace_writer,72,640000000,2860000000,0,17
7350002340828852,thread,0,latency_writer,73,610000000,2880000000,0,59
7350002441109287,process,-1,process,70,4130000000,10350000000,3510,2
7350002441109287,thread,-1,producer,70,10000000,20000000,3510,2
7350002441109287,thread,-1,sampler,75,0,0,36,0
7350002441109287,thread,0,account_worker,74,2110000000,1490000000,0,22
7350002441109287,thread,0,trader_callback,71,680000000,2930000000,0,23
7350002441109287,thread,0,trace_writer,72,670000000,2930000000,0,18
7350002441109287,thread,0,latency_writer,73,640000000,2960000000,0,60
7350002541435812,process,-1,process,70,4250000000,10630000000,3610,2
7350002541435812,thread,-1,producer,70,10000000,20000000,3610,2
7350002541435812,thread,-1,sampler,75,0,0,37,0
7350002541435812,thread,0,account_worker,74,2170000000,1530000000,0,22
7350002541435812,thread,0,trader_callback,71,700000000,3010000000,0,24
7350002541435812,thread,0,trace_writer,72,680000000,3020000000,0,18
7350002541435812,thread,0,latency_writer,73,660000000,3040000000,0,60
7350002641709931,process,-1,process,70,4370000000,10910000000,3710,2
7350002641709931,thread,-1,producer,70,10000000,20000000,3710,2
7350002641709931,thread,-1,sampler,75,0,0,38,0
7350002641709931,thread,0,account_worker,74,2210000000,1590000000,0,23
7350002641709931,thread,0,trader_callback,71,740000000,3080000000,0,24
7350002641709931,thread,0,trace_writer,72,710000000,3090000000,0,18
7350002641709931,thread,0,latency_writer,73,690000000,3110000000,0,61
7350002741992272,process,-1,process,70,4470000000,11210000000,3811,2
7350002741992272,thread,-1,producer,70,10000000,20000000,3811,2
7350002741992272,thread,-1,sampler,75,0,0,39,0
7350002741992272,thread,0,account_worker,74,2270000000,1630000000,0,23
7350002741992272,thread,0,trader_callback,71,740000000,3170000000,0,24
7350002741992272,thread,0,trace_writer,72,720000000,3180000000,0,18
7350002741992272,thread,0,latency_writer,73,710000000,3180000000,0,63
7350002842282600,process,-1,process,70,4600000000,11490000000,3911,2
7350002842282600,thread,-1,producer,70,10000000,20000000,3911,2
7350002842282600,thread,-1,sampler,75,0,0,40,0
7350002842282600,thread,0,account_worker,74,2330000000,1670000000,0,23
7350002842282600,thread,0,trader_callback,71,760000000,3260000000,0,24
7350002842282600,thread,0,trace_writer,72,750000000,3260000000,0,18
7350002842282600,thread,0,latency_writer,73,740000000,3260000000,0,63
7350002942621153,process,-1,process,70,4710000000,11780000000,4011,2
7350002942621153,thread,-1,producer,70,10000000,20000000,4011,2
7350002942621153,thread,-1,sampler,75,0,0,41,0
7350002942621153,thread,0,account_worker,74,2380000000,1720000000,0,25
7350002942621153,thread,0,trader_callback,71,770000000,3340000000,0,24
7350002942621153,thread,0,trace_writer,72,760000000,3340000000,0,18
7350002942621153,thread,0,latency_writer,73,760000000,3340000000,0,65
7350003042899963,process,-1,process,70,4820000000,12080000000,4111,2
7350003042899963,thread,-1,producer,70,10000000,20000000,4112,2
7350003042899963,thread,-1,sampler,75,0,0,42,0
7350003042899963,thread,0,account_worker,74,2440000000,1760000000,0,26
7350003042899963,thread,0,trader_callback,71,790000000,3420000000,0,25
7350003042899963,thread,0,trace_writer,72,770000000,3440000000,0,18
7350003042899963,thread,0,latency_writer,73,790000000,3410000000,0,66
7350003143173035,process,-1,process,70,4950000000,12340000000,4212,2
7350003143173035,thread,-1,producer,70,10000000,20000000,4212,2
7350003143173035,thread,-1,sampler,75,0,0,43,0
7350003143173035,thread,0,account_worker,74,2510000000,1790000000,0,27
7350003143173035,thread,0,trader_callback,71,810000000,3510000000,0,25
7350003143173035,thread,0,trace_writer,72,800000000,3500000000,0,19
7350003143173035,thread,0,latency_writer,73,800000000,3490000000,0,70
7350003243526626,process,-1,process,70,5090000000,12610000000,4312,2
7350003243526626,thread,-1,producer,70,10000000,20000000,4312,2
7350003243526626,thread,-1,sampler,75,0,0,44,0
7350003243526626,thread,0,account_worker,74,2590000000,1820000000,0,27
7350003243526626,thread,0,trader_callback,71,830000000,3580000000,0,25
7350003243526626,thread,0,trace_writer,72,810000000,3590000000,0,19
7350003243526626,thread,0,latency_writer,73,830000000,3570000000,0,70
7350003343867531,process,-1,process,70,5210000000,12890000000,4412,2
7350003343867531,thread,-1,producer,70,10000000,20000000,4413,2
7350003343867531,thread,-1,sampler,75,0,0,45,0
7350003343867531,thread,0,account_worker,74,2650000000,1860000000,0,28
7350003343867531,thread,0,trader_callback,71,870000000,3650000000,0,26
7350003343867531,thread,0,trace_writer,72,820000000,3690000000,0,20
7350003343867531,thread,0,latency_writer,73,850000000,3650000000,0,71
7350003444222754,process,-1,process,70,5340000000,13160000000,4513,2
7350003444222754,thread,-1,producer,70,10000000,20000000,4513,2
7350003444222754,thread,-1,sampler,75,0,0,46,0
7350003444222754,thread,0,account_worker,74,2710000000,1890000000,0,28
7350003444222754,thread,0,trader_callback,71,890000000,3730000000,0,27
7350003444222754,thread,0,trace_writer,72,840000000,3760000000,0,20
7350003444222754,thread,0,latency_writer,73,870000000,3730000000,0,72
7350003544564531,process,-1,process,70,5440000000,13460000000,4613,2
7350003544564531,thread,-1,producer,70,10000000,20000000,4613,2
7350003544564531,thread,-1,sampler,75,0,0,47,0
7350003544564531,thread,0,account_worker,74,2760000000,1940000000,0,28
7350003544564531,thread,0,trader_callback,71,900000000,3810000000,0,28
7350003544564531,thread,0,trace_writer,72,860000000,3850000000,0,20
7350003544564531,thread,0,latency_writer,73,890000000,3810000000,0,72
7350003644824558,process,-1,process,70,5580000000,13720000000,4713,2
7350003644824558,thread,-1,producer,70,10000000,20000000,4713,2
7350003644824558,thread,-1,sampler,75,0,0,48,0
7350003644824558,thread,0,account_worker,74,2830000000,1980000000,0,28
7350003644824558,thread,0,trader_callback,71,920000000,3900000000,0,28
7350003644824558,thread,0,trace_writer,72,880000000,3920000000,0,20
7350003644824558,thread,0,latency_writer,73,920000000,3870000000,0,73
7350003745162144,process,-1,process,70,5700000000,14000000000,4814,2
7350003745162144,thread,-1,producer,70,10000000,20000000,4814,2
7350003745162144,thread,-1,sampler,75,0,0,49,0
7350003745162144,thread,0,account_worker,74,2880000000,2020000000,0,28
7350003745162144,thread,0,trader_callback,71,940000000,3980000000,0,28
7350003745162144,thread,0,trace_writer,72,910000000,4000000000,0,20
7350003745162144,thread,0,latency_writer,73,950000000,3950000000,0,74
7350003845489686,process,-1,process,70,5790000000,14320000000,4914,2
7350003845489686,thread,-1,producer,70,10000000,20000000,4914,2
7350003845489686,thread,-1,sampler,75,0,0,50,0
7350003845489686,thread,0,account_worker,74,2930000000,2070000000,0,28
7350003845489686,thread,0,trader_callback,71,940000000,4080000000,0,29
7350003845489686,thread,0,trace_writer,72,920000000,4090000000,0,20
7350003845489686,thread,0,latency_writer,73,970000000,4030000000,0,74
7350003945835163,process,-1,process,70,5920000000,14590000000,5014,2
7350003945835163,thread,-1,producer,70,10000000,20000000,5014,2
7350003945835163,thread,-1,sampler,75,0,0,51,0
7350003945835163,thread,0,account_worker,74,3010000000,2100000000,0,28
7350003945835163,thread,0,trader_callback,71,960000000,4160000000,0,29
7350003945835163,thread,0,trace_writer,72,950000000,4160000000,0,20
7350003945835163,thread,0,latency_writer,73,980000000,4120000000,0,74
7350004046185627,process,-1,process,70,6030000000,14880000000,5115,2
7350004046185627,thread,-1,producer,70,10000000,20000000,5115,2
7350004046185627,thread,-1,sampler,75,0,0,52,0
7350004046185627,thread,0,account_worker,74,3050000000,2150000000,0,29
7350004046185627,thread,0,trader_callback,71,990000000,4220000000,0,30
7350004046185627,thread,0,trace_writer,72,960000000,4250000000,0,21
7350004046185627,thread,0,latency_writer,73,1000000000,4200000000,0,74
7350004146560605,process,-1,process,70,6150000000,15160000000,5215,2
7350004146560605,thread,-1,producer,70,10000000,20000000,5215,2
7350004146560605,thread,-1,sampler,75,0,0,53,0
7350004146560605,thread,0,account_worker,74,3120000000,2190000000,0,30
7350004146560605,thread,0,trader_callback,71,1020000000,4300000000,0,30
7350004146560605,thread,0,trace_writer,72,980000000,4330000000,0,22
7350004146560605,thread,0,latency_writer,73,1010000000,4290000000,0,77
7350004246914010,process,-1,process,70,6250000000,15470000000,5316,2
7350004246914010,thread,-1,producer,70,10000000,20000000,5316,2
7350004246914010,thread,-1,sampler,75,0,0,54,0
7350004246914010,thread,0,account_worker,74,3180000000,2220000000,0,31
7350004246914010,thread,0,trader_callback,71,1020000000,4390000000,0,30
7350004246914010,thread,0,trace_writer,72,980000000,4420000000,0,22
7350004246914010,thread,0,latency_writer,73,1030000000,4370000000,0,81
7350004347276634,process,-1,process,70,6380000000,15740000000,5416,2
7350004347276634,thread,-1,producer,70,10000000,20000000,5416,2
7350004347276634,thread,-1,sampler,75,0,10000000,55,0
7350004347276634,thread,0,account_worker,74,3240000000,2260000000,0,32
7350004347276634,thread,0,trader_callback,71,1050000000,4470000000,0,30
7350004347276634,thread,0,trace_writer,72,1000000000,4510000000,0,22
7350004347276634,thread,0,latency_writer,73,1050000000,4450000000,0,83
7350004447618942,process,-1,process,70,6490000000,16030000000,5507,2
7350004447618942,thread,-1,producer,70,10000000,20000000,5507,2
7350004447618942,thread,-1,sampler,75,0,10000000,56,0
7350004447618942,thread,0,account_worker,74,3300000000,2310000000,0,32
7350004447618942,thread,0,trader_callback,71,1080000000,4540000000,0,30
7350004447618942,thread,0,trace_writer,72,1010000000,4600000000,0,23
7350004447618942,thread,0,latency_writer,73,1080000000,4520000000,0,84
7350004547960712,process,-1,process,70,6600000000,16320000000,5608,2
7350004547960712,thread,-1,producer,70,10000000,20000000,5608,2
7350004547960712,thread,-1,sampler,75,0,10000000,57,0
7350004547960712,thread,0,account_worker,74,3350000000,2350000000,0,33
7350004547960712,thread,0,trader_callback,71,1090000000,4630000000,0,31
7350004547960712,thread,0,trace_writer,72,1030000000,4680000000,0,23
7350004547960712,thread,0,latency_writer,73,1090000000,4600000000,0,86
7350004648305565,process,-1,process,70,6740000000,16580000000,5708,2
7350004648305565,thread,-1,producer,70,10000000,20000000,5708,2
7350004648305565,thread,-1,sampler,75,0,10000000,58,0
7350004648305565,thread,0,account_worker,74,3420000000,2390000000,0,33
7350004648305565,thread,0,trader_callback,71,1120000000,4700000000,0,31
7350004648305565,thread,0,trace_writer,72,1040000000,4770000000,0,23
7350004648305565,thread,0,latency_writer,73,1120000000,4680000000,0,87
7350004748572131,process,-1,process,70,6850000000,16870000000,5808,2
7350004748572131,thread,-1,producer,70,10000000,20000000,5808,2
7350004748572131,thread,-1,sampler,75,0,10000000,59,0
7350004748572131,thread,0,account_worker,74,3490000000,2420000000,0,33
7350004748572131,thread,0,trader_callback,71,1130000000,4790000000,0,31
7350004748572131,thread,0,trace_writer,72,1060000000,4850000000,0,23
7350004748572131,thread,0,latency_writer,73,1140000000,4760000000,0,88
7350004848845374,process,-1,process,70,6980000000,17140000000,5908,2
7350004848845374,thread,-1,producer,70,10000000,30000000,5908,2
7350004848845374,thread,-1,sampler,75,0,10000000,60,0
7350004848845374,thread,0,account_worker,74,3550000000,2450000000,0,34
7350004848845374,thread,0,trader_callback,71,1160000000,4860000000,0,31
7350004848845374,thread,0,trace_writer,72,1080000000,4930000000,0,23
7350004848845374,thread,0,latency_writer,73,1160000000,4840000000,0,91
7350004949134977,process,-1,process,70,7100000000,17420000000,6009,2
7350004949134977,thread,-1,producer,70,10000000,30000000,6009,2
7350004949134977,thread,-1,sampler,75,0,10000000,61,0
7350004949134977,thread,0,account_worker,74,3620000000,2490000000,0,35
7350004949134977,thread,0,trader_callback,71,1180000000,4940000000,0,31
7350004949134977,thread,0,trace_writer,72,1100000000,5010000000,0,23
7350004949134977,thread,0,latency_writer,73,1170000000,4930000000,0,91
7350005049434599,process,-1,process,70,7210000000,17720000000,6109,2
7350005049434599,thread,-1,producer,70,10000000,30000000,6109,2
7350005049434599,thread,-1,sampler,75,0,10000000,62,0
7350005049434599,thread,0,account_worker,74,3680000000,2530000000,0,35
7350005049434599,thread,0,trader_callback,71,1190000000,5030000000,0,31
7350005049434599,thread,0,trace_writer,72,1120000000,5090000000,0,23
7350005049434599,thread,0,latency_writer,73,1180000000,5020000000,0,91
7350005149691174,process,-1,process,70,7320000000,18010000000,6209,2
7350005149691174,thread,-1,producer,70,10000000,30000000,6209,2
