mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350000936685636,0,trace,0,8192,11,0,0
7350000936685636,0,latency,0,4096,2,0,0
7350001036961549,0,market_ingress,0,1024,1,0,0
7350001036961549,0,trader_request,0,1024,1,0,0
7350001036961549,0,trading_callback,0,1024,2,0,0
7350001036961549,0,trace,0,8192,11,0,0
7350001036961549,0,latency,0,4096,2,0,0
7350001137235088,0,market_ingress,0,1024,1,0,0
7350001137235088,0,trader_request,0,1024,1,0,0
7350001137235088,0,trading_callback,0,1024,2,0,0
7350001137235088,0,trace,0,8192,11,0,0
7350001137235088,0,latency,0,4096,2,0,0
7350001237512666,0,market_ingress,0,1024,1,0,0
7350001237512666,0,trader_request,0,1024,1,0,0
7350001237512666,0,trading_callback,0,1024,2,0,0
7350001237512666,0,trace,0,8192,11,0,0
7350001237512666,0,latency,0,4096,3,0,0
7350001337791502,0,market_ingress,0,1024,1,0,0
7350001337791502,0,trader_request,0,1024,1,0,0
7350001337791502,0,trading_callback,0,1024,2,0,0
7350001337791502,0,trace,0,8192,11,0,0
7350001337791502,0,latency,0,4096,3,0,0
7350001438122614,0,market_ingress,0,1024,1,0,0
7350001438122614,0,trader_request,0,1024,1,0,0
7350001438122614,0,trading_callback,0,1024,2,0,0
7350001438122614,0,trace,0,8192,11,0,0
7350001438122614,0,latency,0,4096,3,0,0
7350001538447741,0,market_ingress,0,1024,1,0,0
7350001538447741,0,trader_request,0,1024,1,0,0
7350001538447741,0,trading_callback,0,1024,2,0,0
7350001538447741,0,trace,0,8192,11,0,0
7350001538447741,0,latency,0,4096,3,0,0
7350001638803498,0,market_ingress,0,1024,1,0,0
7350001638803498,0,trader_request,0,1024,1,0,0
7350001638803498,0,trading_callback,0,1024,2,0,0
7350001638803498,0,trace,0,8192,11,0,0
7350001638803498,0,latency,0,4096,3,0,0
7350001739077073,0,market_ingress,0,1024,1,0,0
7350001739077073,0,trader_request,0,1024,1,0,0
7350001739077073,0,trading_callback,0,1024,2,0,0
7350001739077073,0,trace,0,8192,11,0,0
7350001739077073,0,latency,0,4096,3,0,0
7350001839372733,0,market_ingress,0,1024,1,0,0
7350001839372733,0,trader_request,0,1024,1,0,0
7350001839372733,0,trading_callback,0,1024,2,0,0
7350001839372733,0,trace,0,8192,11,0,0
7350001839372733,0,latency,0,4096,3,0,0
7350001939673821,0,market_ingress,0,1024,1,0,0
7350001939673821,0,trader_request,0,1024,1,0,0
7350001939673821,0,trading_callback,0,1024,2,0,0
7350001939673821,0,trace,0,8192,11,0,0
7350001939673821,0,latency,0,4096,3,0,0
7350002039977900,0,market_ingress,0,1024,1,0,0
7350002039977900,0,trader_request,0,1024,1,0,0
7350002039977900,0,trading_callback,0,1024,2,0,0
7350002039977900,0,trace,0,8192,11,0,0
7350002039977900,0,latency,0,4096,3,0,0
7350002140273874,0,market_ingress,0,1024,3,0,0
7350002140273874,0,trader_request,0,1024,1,0,0
7350002140273874,0,trading_callback,0,1024,2,0,0
7350002140273874,0,trace,0,8192,11,0,0
7350002140273874,0,latency,0,4096,3,0,0
7350002240554590,0,market_ingress,0,1024,3,0,0
7350002240554590,0,trader_request,0,1024,1,0,0
7350002240554590,0,trading_callback,0,1024,2,0,0
7350002240554590,0,trace,0,8192,11,0,0
7350002240554590,0,latency,0,4096,3,0,0
7350002340828852,0,market_ingress,0,1024,3,0,0
7350002340828852,0,trader_request,0,1024,1,0,0
7350002340828852,0,trading_callback,0,1024,2,0,0
7350002340828852,0,trace,0,8192,11,0,0
7350002340828852,0,latency,0,4096,3,0,0
7350002441109287,0,market_ingress,0,1024,3,0,0
7350002441109287,0,trader_request,0,1024,1,0,0
7350002441109287,0,trading_callback,0,1024,2,0,0
7350002441109287,0,trace,0,8192,11,0,0
7350002441109287,0,latency,0,4096,3,0,0
7350002541435812,0,market_ingress,0,1024,3,0,0
7350002541435812,0,trader_request,0,1024,1,0,0
7350002541435812,0,trading_callback,0,1024,2,0,0
7350002541435812,0,trace,0,8192,11,0,0
7350002541435812,0,latency,0,4096,3,0,0
7350002641709931,0,market_ingress,0,1024,3,0,0
7350002641709931,0,trader_request,0,1024,1,0,0
7350002641709931,0,trading_callback,0,1024,2,0,0
7350002641709931,0,trace,0,8192,11,0,0
7350002641709931,0,latency,0,4096,3,0,0
7350002741992272,0,market_ingress,0,1024,3,0,0
7350002741992272,0,trader_request,0,1024,1,0,0
7350002741992272,0,trading_callback,0,1024,2,0,0
7350002741992272,0,trace,0,8192,11,0,0
7350002741992272,0,latency,0,4096,3,0,0
7350002842282600,0,market_ingress,0,1024,3,0,0
7350002842282600,0,trader_request,0,1024,1,0,0
7350002842282600,0,trading_callback,0,1024,2,0,0
7350002842282600,0,trace,0,8192,11,0,0
7350002842282600,0,latency,0,4096,3,0,0
7350002942621153,0,market_ingress,0,1024,3,0,0
7350002942621153,0,trader_request,0,1024,1,0,0
7350002942621153,0,trading_callback,0,1024,2,0,0
7350002942621153,0,trace,0,8192,11,0,0
7350002942621153,0,latency,0,4096,4,0,0
7350003042899963,0,market_ingress,0,1024,3,0,0
7350003042899963,0,trader_request,0,1024,1,0,0
7350003042899963,0,trading_callback,0,1024,2,0,0
7350003042899963,0,trace,0,8192,11,0,0
7350003042899963,0,latency,0,4096,4,0,0
7350003143173035,0,market_ingress,0,1024,3,0,0
7350003143173035,0,trader_request,0,1024,1,0,0
7350003143173035,0,trading_callback,0,1024,2,0,0
7350003143173035,0,trace,0,8192,11,0,0
7350003143173035,0,latency,0,4096,4,0,0
7350003243526626,0,market_ingress,0,1024,3,0,0
7350003243526626,0,trader_request,0,1024,1,0,0
7350003243526626,0,trading_callback,0,1024,2,0,0
7350003243526626,0,trace,0,8192,11,0,0
7350003243526626,0,latency,0,4096,4,0,0
7350003343867531,0,market_ingress,0,1024,3,0,0
7350003343867531,0,trader_request,0,1024,1,0,0
7350003343867531,0,trading_callback,0,1024,2,0,0
7350003343867531,0,trace,0,8192,11,0,0
7350003343867531,0,latency,0,4096,4,0,0
7350003444222754,0,market_ingress,0,1024,3,0,0
7350003444222754,0,trader_request,0,1024,1,0,0
7350003444222754,0,trading_callback,0,1024,2,0,0
7350003444222754,0,trace,0,8192,11,0,0
7350003444222754,0,latency,0,4096,4,0,0
7350003544564531,0,market_ingress,0,1024,3,0,0
7350003544564531,0,trader_request,0,1024,1,0,0
7350003544564531,0,trading_callback,0,1024,2,0,0
7350003544564531,0,trace,0,8192,11,0,0
7350003544564531,0,latency,0,4096,4,0,0
7350003644824558,0,market_ingress,0,1024,3,0,0
7350003644824558,0,trader_request,0,1024,1,0,0
7350003644824558,0,trading_callback,0,1024,2,0,0
7350003644824558,0,trace,0,8192,11,0,0
7350003644824558,0,latency,0,4096,4,0,0
7350003745162144,0,market_ingress,0,1024,3,0,0
7350003745162144,0,trader_request,0,1024,1,0,0
7350003745162144,0,trading_callback,0,1024,2,0,0
7350003745162144,0,trace,0,8192,11,0,0
7350003745162144,0,latency,0,4096,4,0,0
7350003845489686,0,market_ingress,0,1024,3,0,0
7350003845489686,0,trader_request,0,1024,1,0,0
7350003845489686,0,trading_callback,0,1024,2,0,0
7350003845489686,0,trace,0,8192,11,0,0
7350003845489686,0,latency,0,4096,4,0,0
7350003945835163,0,market_ingress,0,1024,3,0,0
7350003945835163,0,trader_request,0,1024,1,0,0
7350003945835163,0,trading_callback,0,1024,2,0,0
7350003945835163,0,trace,0,8192,11,0,0
7350003945835163,0,latency,0,4096,4,0,0
7350004046185627,0,market_ingress,0,1024,3,0,0
7350004046185627,0,trader_request,0,1024,1,0,0
7350004046185627,0,trading_callback,0,1024,2,0,0
7350004046185627,0,trace,0,8192,11,0,0
7350004046185627,0,latency,0,4096,4,0,0
7350004146560605,0,market_ingress,0,1024,3,0,0
7350004146560605,0,trader_request,0,1024,1,0,0
7350004146560605,0,trading_callback,0,1024,2,0,0
7350004146560605,0,trace,0,8192,11,0,0
7350004146560605,0,latency,0,4096,4,0,0
7350004246914010,0,market_ingress,0,1024,3,0,0
7350004246914010,0,trader_request,0,1024,1,0,0
7350004246914010,0,trading_callback,0,1024,2,0,0
7350004246914010,0,trace,0,8192,11,0,0
7350004246914010,0,latency,0,4096,4,0,0
7350004347276634,0,market_ingress,0,1024,3,0,0
7350004347276634,0,trader_request,0,1024,1,0,0
7350004347276634,0,trading_callback,0,1024,2,0,0
7350004347276634,0,trace,0,8192,11,0,0
7350004347276634,0,latency,0,4096,4,0,0
7350004447618942,0,market_ingress,0,1024,5,0,0
7350004447618942,0,trader_request,0,1024,1,0,0
7350004447618942,0,trading_callback,0,1024,3,0,0
7350004447618942,0,trace,0,8192,11,0,0
7350004447618942,0,latency,0,4096,4,0,0
7350004547960712,0,market_ingress,0,1024,5,0,0
7350004547960712,0,trader_request,0,1024,1,0,0
7350004547960712,0,trading_callback,0,1024,3,0,0
7350004547960712,0,trace,0,8192,11,0,0
7350004547960712,0,latency,0,4096,4,0,0
7350004648305565,0,market_ingress,0,1024,5,0,0
7350004648305565,0,trader_request,0,1024,1,0,0
7350004648305565,0,trading_callback,0,1024,3,0,0
7350004648305565,0,trace,0,8192,11,0,0
7350004648305565,0,latency,0,4096,4,0,0
7350004748572131,0,market_ingress,0,1024,5,0,0
7350004748572131,0,trader_request,0,1024,1,0,0
7350004748572131,0,trading_callback,0,1024,3,0,0
7350004748572131,0,trace,0,8192,11,0,0
7350004748572131,0,latency,0,4096,4,0,0
7350004848845374,0,market_ingress,0,1024,5,0,0
7350004848845374,0,trader_request,0,1024,1,0,0
7350004848845374,0,trading_callback,0,1024,3,0,0
7350004848845374,0,trace,0,8192,11,0,0
7350004848845374,0,latency,0,4096,4,0,0
7350004949134977,0,market_ingress,0,1024,5,0,0
7350004949134977,0,trader_request,0,1024,1,0,0
7350004949134977,0,trading_callback,0,1024,3,0,0
7350004949134977,0,trace,0,8192,11,0,0
7350004949134977,0,latency,0,4096,4,0,0
7350005049434599,0,market_ingress,0,1024,5,0,0
7350005049434599,0,trader_request,0,1024,1,0,0
7350005049434599,0,trading_callback,0,1024,3,0,0
7350005049434599,0,trace,0,8192,11,0,0
7350005049434599,0,latency,0,4096,4,0,0
7350005149691174,0,market_ingress,0,1024,5,0,0
7350005149691174,0,trader_request,0,1024,1,0,0
7350005149691174,0,trading_callback,0,1024,3,0,0
7350005149691174,0,trace,0,8192,11,0,0
7350005149691174,0,latency,0,4096,4,0,0
7350005249943847,0,market_ingress,0,1024,5,0,0
7350005249943847,0,trader_request,0,1024,1,0,0
7350005249943847,0,trading_callback,0,1024,3,0,0
7350005249943847,0,trace,0,8192,11,0,0
7350005249943847,0,latency,0,4096,4,0,0
7350005350206803,0,market_ingress,0,1024,5,0,0
7350005350206803,0,trader_request,0,1024,1,0,0
7350005350206803,0,trading_callback,0,1024,3,0,0
7350005350206803,0,trace,0,8192,11,0,0
7350005350206803,0,latency,0,4096,4,0,0
7350005450477666,0,market_ingress,0,1024,5,0,0
7350005450477666,0,trader_request,0,1024,1,0,0
7350005450477666,0,trading_callback,0,1024,3,0,0
7350005450477666,0,trace,0,8192,11,0,0
7350005450477666,0,latency,0,4096,4,0,0
7350005550752441,0,market_ingress,0,1024,5,0,0
7350005550752441,0,trader_request,0,1024,1,0,0
7350005550752441,0,trading_callback,0,1024,3,0,0
7350005550752441,0,trace,0,8192,11,0,0
7350005550752441,0,latency,0,4096,4,0,0
7350005651029066,0,market_ingress,0,1024,5,0,0
7350005651029066,0,trader_request,0,1024,1,0,0
7350005651029066,0,trading_callback,0,1024,3,0,0
7350005651029066,0,trace,0,8192,11,0,0
7350005651029066,0,latency,0,4096,4,0,0
7350005751308515,0,market_ingress,0,1024,5,0,0
7350005751308515,0,trader_request,0,1024,1,0,0
7350005751308515,0,trading_callback,0,1024,3,0,0
7350005751308515,0,trace,0,8192,11,0,0
7350005751308515,0,latency,0,4096,4,0,0
7350005851804430,0,market_ingress,0,1024,5,0,0
7350005851804430,0,trader_request,0,1024,1,0,0
7350005851804430,0,trading_callback,0,1024,3,0,0
7350005851804430,0,trace,0,8192,11,0,0
7350005851804430,0,latency,0,4096,4,0,0
7350005952100980,0,market_ingress,0,1024,5,0,0
7350005952100980,0,trader_request,0,1024,1,0,0
7350005952100980,0,trading_callback,0,1024,3,0,0
7350005952100980,0,trace,0,8192,11,0,0
7350005952100980,0,latency,0,4096,4,0,0
7350006052407918,0,market_ingress,0,1024,5,0,0
7350006052407918,0,trader_request,0,1024,1,0,0
7350006052407918,0,trading_callback,0,1024,3,0,0
7350006052407918,0,trace,0,8192,11,0,0
7350006052407918,0,latency,0,4096,4,0,0
7350006152772722,0,market_ingress,0,1024,5,0,0
7350006152772722,0,trader_request,0,1024,1,0,0
7350006152772722,0,trading_callback,0,1024,3,0,0
7350006152772722,0,trace,0,8192,11,0,0
7350006152772722,0,latency,0,4096,4,0,0
7350006253153552,0,market_ingress,0,1024,5,0,0
7350006253153552,0,trader_request,0,1024,1,0,0
7350006253153552,0,trading_callback,0,1024,3,0,0
7350006253153552,0,trace,0,8192,11,0,0
7350006253153552,0,latency,0,4096,4,0,0
7350006353512473,0,market_ingress,0,1024,5,0,0
7350006353512473,0,trader_request,0,1024,1,0,0
7350006353512473,0,trading_callback,0,1024,3,0,0
7350006353512473,0,trace,0,8192,11,0,0
7350006353512473,0,latency,0,4096,4,0,0
7350006453883611,0,market_ingress,0,1024,5,0,0
7350006453883611,0,trader_request,0,1024,1,0,0
7350006453883611,0,trading_callback,0,1024,3,0,0
7350006453883611,0,trace,0,8192,11,0,0
7350006453883611,0,latency,0,4096,4,0,0
7350006554272108,0,market_ingress,0,1024,5,0,0
7350006554272108,0,trader_request,0,1024,1,0,0
7350006554272108,0,trading_callback,0,1024,3,0,0
7350006554272108,0,trace,0,8192,11,0,0
7350006554272108,0,latency,0,4096,4,0,0
7350006654703914,0,market_ingress,0,1024,5,0,0
7350006654703914,0,trader_request,0,1024,1,0,0
7350006654703914,0,trading_callback,0,1024,3,0,0
7350006654703914,0,trace,0,8192,11,0,0
7350006654703914,0,latency,0,4096,4,0,0
7350006754985522,0,market_ingress,0,1024,5,0,0
7350006754985522,0,trader_request,0,1024,1,0,0
7350006754985522,0,trading_callback,0,1024,3,0,0
7350006754985522,0,trace,0,8192,11,0,0
7350006754985522,0,latency,0,4096,4,0,0
7350006855267379,0,market_ingress,0,1024,5,0,0
7350006855267379,0,trader_request,0,1024,1,0,0
7350006855267379,0,trading_callback,0,1024,3,0,0
7350006855267379,0,trace,0,8192,11,0,0
7350006855267379,0,latency,0,4096,4,0,0
7350006955550250,0,market_ingress,0,1024,5,0,0
7350006955550250,0,trader_request,0,1024,1,0,0
7350006955550250,0,trading_callback,0,1024,3,0,0
7350006955550250,0,trace,0,8192,11,0,0
7350006955550250,0,latency,0,4096,4,0,0
7350007055835067,0,market_ingress,0,1024,5,0,0
7350007055835067,0,trader_request,0,1024,1,0,0
7350007055835067,0,trading_callback,0,1024,3,0,0
7350007055835067,0,trace,0,8192,11,0,0
7350007055835067,0,latency,0,4096,4,0,0
7350007156131779,0,market_ingress,0,1024,5,0,0
7350007156131779,0,trader_request,0,1024,1,0,0
7350007156131779,0,trading_callback,0,1024,3,0,0
7350007156131779,0,trace,0,8192,11,0,0
7350007156131779,0,latency,0,4096,4,0,0
7350007256415584,0,market_ingress,0,1024,5,0,0
7350007256415584,0,trader_request,0,1024,1,0,0
7350007256415584,0,trading_callback,0,1024,3,0,0
7350007256415584,0,trace,0,8192,11,0,0
7350007256415584,0,latency,0,4096,4,0,0
7350007356694126,0,market_ingress,0,1024,5,0,0
7350007356694126,0,trader_request,0,1024,1,0,0
7350007356694126,0,trading_callback,0,1024,3,0,0
7350007356694126,0,trace,0,8192,11,0,0
7350007356694126,0,latency,0,4096,4,0,0
7350007456991015,0,market_ingress,0,1024,5,0,0
7350007456991015,0,trader_request,0,1024,1,0,0
7350007456991015,0,trading_callback,0,1024,3,0,0
7350007456991015,0,trace,0,8192,11,0,0
7350007456991015,0,latency,0,4096,4,0,0
7350007557273461,0,market_ingress,0,1024,5,0,0
7350007557273461,0,trader_request,0,1024,1,0,0
7350007557273461,0,trading_callback,0,1024,3,0,0
7350007557273461,0,trace,0,8192,11,0,0
7350007557273461,0,latency,0,4096,4,0,0
7350007657641950,0,market_ingress,0,1024,5,0,0
7350007657641950,0,trader_request,0,1024,1,0,0
7350007657641950,0,trading_callback,0,1024,3,0,0
7350007657641950,0,trace,0,8192,11,0,0
7350007657641950,0,latency,0,4096,4,0,0
7350007757938914,0,market_ingress,0,1024,5,0,0
7350007757938914,0,trader_request,0,1024,1,0,0
7350007757938914,0,trading_callback,0,1024,3,0,0
7350007757938914,0,trace,0,8192,11,0,0
7350007757938914,0,latency,0,4096,4,0,0
7350007858258205,0,market_ingress,0,1024,5,0,0
7350007858258205,0,trader_request,0,1024,1,0,0
7350007858258205,0,trading_callback,0,1024,3,0,0
7350007858258205,0,trace,0,8192,11,0,0
7350007858258205,0,latency,0,4096,4,0,0
7350007958546381,0,market_ingress,0,1024,5,0,0
7350007958546381,0,trader_request,0,1024,1,0,0
7350007958546381,0,trading_callback,0,1024,3,0,0
7350007958546381,0,trace,0,8192,11,0,0
7350007958546381,0,latency,0,4096,4,0,0
7350008058834653,0,market_ingress,0,1024,5,0,0
7350008058834653,0,trader_request,0,1024,1,0,0
7350008058834653,0,trading_callback,0,1024,3,0,0
7350008058834653,0,trace,0,8192,11,0,0
7350008058834653,0,latency,0,4096,4,0,0
7350008159128876,0,market_ingress,0,1024,5,0,0
7350008159128876,0,trader_request,0,1024,1,0,0
7350008159128876,0,trading_callback,0,1024,3,0,0
7350008159128876,0,trace,0,8192,11,0,0
7350008159128876,0,latency,0,4096,4,0,0
7350008259434976,0,market_ingress,0,1024,5,0,0
7350008259434976,0,trader_request,0,1024,1,0,0
7350008259434976,0,trading_callback,0,1024,3,0,0
7350008259434976,0,trace,0,8192,11,0,0
7350008259434976,0,latency,0,4096,4,0,0
7350008359718831,0,market_ingress,0,1024,5,0,0
7350008359718831,0,trader_request,0,1024,1,0,0
7350008359718831,0,trading_callback,0,1024,3,0,0
7350008359718831,0,trace,0,8192,11,0,0
7350008359718831,0,latency,0,4096,4,0,0
7350008459994315,0,market_ingress,0,1024,5,0,0
7350008459994315,0,trader_request,0,1024,1,0,0
7350008459994315,0,trading_callback,0,1024,3,0,0
7350008459994315,0,trace,0,8192,11,0,0
7350008459994315,0,latency,0,4096,4,0,0
7350008560339323,0,market_ingress,0,1024,5,0,0
7350008560339323,0,trader_request,0,1024,1,0,0
7350008560339323,0,trading_callback,0,1024,3,0,0
7350008560339323,0,trace,0,8192,11,0,0
7350008560339323,0,latency,0,4096,4,0,0
7350008660630713,0,market_ingress,0,1024,5,0,0
7350008660630713,0,trader_request,0,1024,1,0,0
7350008660630713,0,trading_callback,0,1024,3,0,0
7350008660630713,0,trace,0,8192,11,0,0
7350008660630713,0,latency,0,4096,4,0,0
7350008760925005,0,market_ingress,0,1024,5,0,0
7350008760925005,0,trader_request,0,1024,1,0,0
7350008760925005,0,trading_callback,0,1024,3,0,0
7350008760925005,0,trace,0,8192,11,0,0
7350008760925005,0,latency,0,4096,4,0,0
7350008861201988,0,market_ingress,0,1024,5,0,0
7350008861201988,0,trader_request,0,1024,1,0,0
7350008861201988,0,trading_callback,0,1024,3,0,0
7350008861201988,0,trace,0,8192,11,0,0
7350008861201988,0,latency,0,4096,4,0,0
7350008961470834,0,market_ingress,0,1024,5,0,0
7350008961470834,0,trader_request,0,1024,1,0,0
7350008961470834,0,trading_callback,0,1024,3,0,0
7350008961470834,0,trace,0,8192,11,0,0
7350008961470834,0,latency,0,4096,4,0,0
7350009061742288,0,market_ingress,0,1024,5,0,0
7350009061742288,0,trader_request,0,1024,1,0,0
7350009061742288,0,trading_callback,0,1024,3,0,0
7350009061742288,0,trace,0,8192,11,0,0
7350009061742288,0,latency,0,4096,4,0,0
7350009162021108,0,market_ingress,0,1024,5,0,0
7350009162021108,0,trader_request,0,1024,1,0,0
7350009162021108,0,trading_callback,0,1024,3,0,0
7350009162021108,0,trace,0,8192,11,0,0
7350009162021108,0,latency,0,4096,4,0,0
7350009262305897,0,market_ingress,0,1024,5,0,0
7350009262305897,0,trader_request,0,1024,1,0,0
7350009262305897,0,trading_callback,0,1024,3,0,0
7350009262305897,0,trace,0,8192,11,0,0
7350009262305897,0,latency,0,4096,4,0,0
7350009362693072,0,market_ingress,0,1024,5,0,0
7350009362693072,0,trader_request,0,1024,1,0,0
7350009362693072,0,trading_callback,0,1024,3,0,0
7350009362693072,0,trace,0,8192,11,0,0
7350009362693072,0,latency,0,4096,4,0,0
7350009463064907,0,market_ingress,0,1024,5,0,0
7350009463064907,0,trader_request,0,1024,1,0,0
7350009463064907,0,trading_callback,0,1024,3,0,0
7350009463064907,0,trace,0,8192,11,0,0
7350009463064907,0,latency,0,4096,4,0,0
7350009563381140,0,market_ingress,0,1024,5,0,0
7350009563381140,0,trader_request,0,1024,1,0,0
7350009563381140,0,trading_callback,0,1024,3,0,0
7350009563381140,0,trace,0,8192,11,0,0
7350009563381140,0,latency,0,4096,4,0,0
7350009663769506,0,market_ingress,0,1024,5,0,0
7350009663769506,0,trader_request,0,1024,1,0,0
7350009663769506,0,trading_callback,0,1024,3,0,0
7350009663769506,0,trace,0,8192,11,0,0
7350009663769506,0,latency,0,4096,4,0,0
7350009764030289,0,market_ingress,0,1024,18,0,0
7350009764030289,0,trader_request,0,1024,1,0,0
7350009764030289,0,trading_callback,0,1024,3,0,0
7350009764030289,0,trace,0,8192,34,0,0
7350009764030289,0,latency,0,4096,4,0,0
7350009864323695,0,market_ingress,0,1024,18,0,0
7350009864323695,0,trader_request,0,1024,1,0,0
7350009864323695,0,trading_callback,0,1024,3,0,0
7350009864323695,0,trace,0,8192,34,0,0
7350009864323695,0,latency,0,4096,4,0,0
7350009964632283,0,market_ingress,0,1024,18,0,0
7350009964632283,0,trader_request,0,1024,1,0,0
7350009964632283,0,trading_callback,0,1024,3,0,0
7350009964632283,0,trace,0,8192,34,0,0
7350009964632283,0,latency,0,4096,4,0,0
7350010064923424,0,market_ingress,0,1024,18,0,0
7350010064923424,0,trader_request,0,1024,1,0,0
7350010064923424,0,trading_callback,0,1024,3,0,0
7350010064923424,0,trace,0,8192,34,0,0
7350010064923424,0,latency,0,4096,4,0,0
