mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7339398991338844,0,market_ingress,0,1024,0,0,0
7339398991338844,0,trader_request,0,1024,0,0,0
7339398991338844,0,trading_callback,0,1024,0,0,0
7339398991338844,0,trace,0,8192,0,0,0
7339398991338844,0,latency,0,4096,0,0,0
7339398991338844,1,market_ingress,0,1024,0,0,0
7339398991338844,1,trader_request,0,1024,0,0,0
7339398991338844,1,trading_callback,0,1024,0,0,0
7339398991338844,1,trace,0,8192,0,0,0
7339398991338844,1,latency,0,4096,0,0,0
7339399091811668,0,market_ingress,0,1024,0,0,0
7339399091811668,0,trader_request,0,1024,0,0,0
7339399091811668,0,trading_callback,0,1024,0,0,0
7339399091811668,0,trace,0,8192,0,0,0
7339399091811668,0,latency,0,4096,0,0,0
7339399091811668,1,market_ingress,0,1024,0,0,0
7339399091811668,1,trader_request,0,1024,0,0,0
7339399091811668,1,trading_callback,0,1024,0,0,0
7339399091811668,1,trace,0,8192,0,0,0
7339399091811668,1,latency,0,4096,0,0,0
7339399192186357,0,market_ingress,0,1024,2,0,0
7339399192186357,0,trader_request,0,1024,1,0,0
7339399192186357,0,trading_callback,0,1024,2,0,0
7339399192186357,0,trace,0,8192,3,0,0
7339399192186357,0,latency,0,4096,0,0,0
7339399192186357,1,market_ingress,0,1024,2,0,0
7339399192186357,1,trader_request,0,1024,1,0,0
7339399192186357,1,trading_callback,0,1024,2,0,0
7339399192186357,1,trace,0,8192,12,0,0
7339399192186357,1,latency,0,4096,0,0,0
7339399292543732,0,market_ingress,0,1024,2,0,0
7339399292543732,0,trader_request,0,1024,1,0,0
7339399292543732,0,trading_callback,0,1024,2,0,0
7339399292543732,0,trace,0,8192,3,0,0
7339399292543732,0,latency,0,4096,0,0,0
7339399292543732,1,market_ingress,0,1024,2,0,0
7339399292543732,1,trader_request,0,1024,1,0,0
7339399292543732,1,trading_callback,0,1024,2,0,0
7339399292543732,1,trace,0,8192,12,0,0
7339399292543732,1,latency,0,4096,0,0,0
7339399392913356,0,market_ingress,0,1024,2,0,0
7339399392913356,0,trader_request,0,1024,1,0,0
7339399392913356,0,trading_callback,0,1024,2,0,0
7339399392913356,0,trace,0,8192,3,0,0
7339399392913356,0,latency,0,4096,0,0,0
7339399392913356,1,market_ingress,0,1024,2,0,0
7339399392913356,1,trader_request,0,1024,1,0,0
7339399392913356,1,trading_callback,0,1024,2,0,0
7339399392913356,1,trace,0,8192,12,0,0
7339399392913356,1,latency,0,4096,0,0,0
7339399493285169,0,market_ingress,0,1024,2,0,0
7339399493285169,0,trader_request,0,1024,1,0,0
7339399493285169,0,trading_callback,0,1024,2,0,0
7339399493285169,0,trace,0,8192,3,0,0
7339399493285169,0,latency,0,4096,0,0,0
7339399493285169,1,market_ingress,0,1024,2,0,0
7339399493285169,1,trader_request,0,1024,1,0,0
7339399493285169,1,trading_callback,0,1024,2,0,0
7339399493285169,1,trace,0,8192,12,0,0
7339399493285169,1,latency,0,4096,0,0,0
7339399593646455,0,market_ingress,0,1024,2,0,0
7339399593646455,0,trader_request,0,1024,1,0,0
7339399593646455,0,trading_callback,0,1024,2,0,0
7339399593646455,0,trace,0,8192,3,0,0
7339399593646455,0,latency,0,4096,0,0,0
7339399593646455,1,market_ingress,0,1024,2,0,0
7339399593646455,1,trader_request,0,1024,1,0,0
7339399593646455,1,trading_callback,0,1024,2,0,0
7339399593646455,1,trace,0,8192,12,0,0
7339399593646455,1,latency,0,4096,0,0,0
7339399694037037,0,market_ingress,0,1024,2,0,0
7339399694037037,0,trader_request,0,1024,1,0,0
7339399694037037,0,trading_callback,0,1024,2,0,0
7339399694037037,0,trace,0,8192,5,0,0
7339399694037037,0,latency,0,4096,0,0,0
7339399694037037,1,market_ingress,0,1024,3,0,0
7339399694037037,1,trader_request,0,1024,1,0,0
7339399694037037,1,trading_callback,0,1024,2,0,0
7339399694037037,1,trace,0,8192,12,0,0
7339399694037037,1,latency,0,4096,0,0,0
7339399794404512,0,market_ingress,0,1024,2,0,0
7339399794404512,0,trader_request,0,1024,1,0,0
7339399794404512,0,trading_callback,0,1024,2,0,0
7339399794404512,0,trace,0,8192,5,0,0
7339399794404512,0,latency,0,4096,0,0,0
7339399794404512,1,market_ingress,0,1024,3,0,0
7339399794404512,1,trader_request,0,1024,1,0,0
7339399794404512,1,trading_callback,0,1024,2,0,0
7339399794404512,1,trace,0,8192,12,0,0
7339399794404512,1,latency,0,4096,0,0,0
7339399894773229,0,market_ingress,0,1024,2,0,0
7339399894773229,0,trader_request,0,1024,1,0,0
7339399894773229,0,trading_callback,0,1024,2,0,0
7339399894773229,0,trace,0,8192,5,0,0
7339399894773229,0,latency,0,4096,0,0,0
7339399894773229,1,market_ingress,0,1024,3,0,0
7339399894773229,1,trader_request,0,1024,1,0,0
7339399894773229,1,trading_callback,0,1024,2,0,0
7339399894773229,1,trace,0,8192,12,0,0
7339399894773229,1,latency,0,4096,0,0,0
7339399995145230,0,market_ingress,0,1024,7,0,0
7339399995145230,0,trader_request,0,1024,1,0,0
7339399995145230,0,trading_callback,0,1024,3,0,0
7339399995145230,0,trace,0,8192,5,0,0
7339399995145230,0,latency,0,4096,0,0,0
7339399995145230,1,market_ingress,0,1024,6,0,0
7339399995145230,1,trader_request,0,1024,1,0,0
7339399995145230,1,trading_callback,0,1024,3,0,0
7339399995145230,1,trace,0,8192,12,0,0
7339399995145230,1,latency,0,4096,0,0,0
7339400095528728,0,market_ingress,0,1024,7,0,0
7339400095528728,0,trader_request,0,1024,1,0,0
7339400095528728,0,trading_callback,0,1024,3,0,0
7339400095528728,0,trace,0,8192,5,0,0
7339400095528728,0,latency,0,4096,0,0,0
7339400095528728,1,market_ingress,0,1024,6,0,0
7339400095528728,1,trader_request,0,1024,1,0,0
7339400095528728,1,trading_callback,0,1024,3,0,0
7339400095528728,1,trace,0,8192,12,0,0
7339400095528728,1,latency,0,4096,0,0,0
7339400195922482,0,market_ingress,0,1024,7,0,0
7339400195922482,0,trader_request,0,1024,1,0,0
7339400195922482,0,trading_callback,0,1024,3,0,0
7339400195922482,0,trace,0,8192,5,0,0
7339400195922482,0,latency,0,4096,0,0,0
7339400195922482,1,market_ingress,0,1024,6,0,0
7339400195922482,1,trader_request,0,1024,1,0,0
7339400195922482,1,trading_callback,0,1024,3,0,0
7339400195922482,1,trace,0,8192,12,0,0
7339400195922482,1,latency,0,4096,0,0,0
7339400296306456,0,market_ingress,0,1024,7,0,0
7339400296306456,0,trader_request,0,1024,1,0,0
7339400296306456,0,trading_callback,0,1024,3,0,0
7339400296306456,0,trace,0,8192,5,0,0
7339400296306456,0,latency,0,4096,0,0,0
7339400296306456,1,market_ingress,0,1024,6,0,0
7339400296306456,1,trader_request,0,1024,1,0,0
7339400296306456,1,trading_callback,0,1024,3,0,0
7339400296306456,1,trace,0,8192,12,0,0
7339400296306456,1,latency,0,4096,0,0,0
7339400396650550,0,market_ingress,0,1024,7,0,0
7339400396650550,0,trader_request,0,1024,1,0,0
7339400396650550,0,trading_callback,0,1024,3,0,0
7339400396650550,0,trace,0,8192,5,0,0
7339400396650550,0,latency,0,4096,0,0,0
7339400396650550,1,market_ingress,0,1024,6,0,0
7339400396650550,1,trader_request,0,1024,1,0,0
7339400396650550,1,trading_callback,0,1024,3,0,0
7339400396650550,1,trace,0,8192,12,0,0
7339400396650550,1,latency,0,4096,0,0,0
7339400497135274,0,market_ingress,0,1024,7,0,0
7339400497135274,0,trader_request,0,1024,1,0,0
7339400497135274,0,trading_callback,0,1024,3,0,0
7339400497135274,0,trace,0,8192,5,0,0
7339400497135274,0,latency,0,4096,0,0,0
7339400497135274,1,market_ingress,0,1024,6,0,0
7339400497135274,1,trader_request,0,1024,1,0,0
7339400497135274,1,trading_callback,0,1024,3,0,0
7339400497135274,1,trace,0,8192,12,0,0
7339400497135274,1,latency,0,4096,0,0,0
7339400597491741,0,market_ingress,0,1024,7,0,0
7339400597491741,0,trader_request,0,1024,1,0,0
7339400597491741,0,trading_callback,0,1024,3,0,0
7339400597491741,0,trace,0,8192,5,0,0
7339400597491741,0,latency,0,4096,0,0,0
7339400597491741,1,market_ingress,0,1024,6,0,0
7339400597491741,1,trader_request,0,1024,1,0,0
7339400597491741,1,trading_callback,0,1024,3,0,0
7339400597491741,1,trace,0,8192,12,0,0
7339400597491741,1,latency,0,4096,0,0,0
7339400697856968,0,market_ingress,0,1024,7,0,0
7339400697856968,0,trader_request,0,1024,1,0,0
7339400697856968,0,trading_callback,0,1024,3,0,0
7339400697856968,0,trace,0,8192,5,0,0
7339400697856968,0,latency,0,4096,0,0,0
7339400697856968,1,market_ingress,0,1024,6,0,0
7339400697856968,1,trader_request,0,1024,1,0,0
7339400697856968,1,trading_callback,0,1024,3,0,0
7339400697856968,1,trace,0,8192,12,0,0
7339400697856968,1,latency,0,4096,0,0,0
7339400798221518,0,market_ingress,0,1024,7,0,0
7339400798221518,0,trader_request,0,1024,1,0,0
7339400798221518,0,trading_callback,0,1024,3,0,0
7339400798221518,0,trace,0,8192,5,0,0
7339400798221518,0,latency,0,4096,0,0,0
7339400798221518,1,market_ingress,0,1024,6,0,0
7339400798221518,1,trader_request,0,1024,1,0,0
7339400798221518,1,trading_callback,0,1024,3,0,0
7339400798221518,1,trace,0,8192,12,0,0
7339400798221518,1,latency,0,4096,0,0,0
7339400898622610,0,market_ingress,0,1024,7,0,0
7339400898622610,0,trader_request,0,1024,1,0,0
7339400898622610,0,trading_callback,0,1024,3,0,0
7339400898622610,0,trace,0,8192,5,0,0
7339400898622610,0,latency,0,4096,0,0,0
7339400898622610,1,market_ingress,0,1024,6,0,0
7339400898622610,1,trader_request,0,1024,1,0,0
7339400898622610,1,trading_callback,0,1024,3,0,0
7339400898622610,1,trace,0,8192,12,0,0
7339400898622610,1,latency,0,4096,0,0,0
7339400999215787,0,market_ingress,0,1024,7,0,0
7339400999215787,0,trader_request,0,1024,1,0,0
7339400999215787,0,trading_callback,0,1024,3,0,0
7339400999215787,0,trace,0,8192,5,0,0
7339400999215787,0,latency,0,4096,0,0,0
7339400999215787,1,market_ingress,0,1024,6,0,0
7339400999215787,1,trader_request,0,1024,1,0,0
7339400999215787,1,trading_callback,0,1024,3,0,0
7339400999215787,1,trace,0,8192,12,0,0
7339400999215787,1,latency,0,4096,0,0,0
7339401099681616,0,market_ingress,0,1024,7,0,0
7339401099681616,0,trader_request,0,1024,1,0,0
7339401099681616,0,trading_callback,0,1024,3,0,0
7339401099681616,0,trace,0,8192,5,0,0
7339401099681616,0,latency,0,4096,2,0,0
