sample_mono_ns,scope,account_index,role,tid,user_cpu_ns,system_cpu_ns,voluntary_context_switches,nonvoluntary_context_switches
7339399593646455,process,-1,process,79,1030000000,3830000000,503,3
7339399593646455,thread,-1,producer,79,0,20000000,503,3
7339399593646455,thread,-1,sampler,88,0,0,6,0
7339399593646455,thread,0,account_worker,86,180000000,400000000,0,22770
7339399593646455,thread,0,trader_callback,80,110000000,500000000,0,16
7339399593646455,thread,0,trace_writer,81,80000000,520000000,0,5
7339399593646455,thread,0,latency_writer,82,90000000,510000000,0,21
7339399593646455,thread,1,account_worker,87,240000000,330000000,0,22800
7339399593646455,thread,1,trader_callback,83,130000000,470000000,0,19
7339399593646455,thread,1,trace_writer,84,100000000,490000000,0,2
7339399593646455,thread,1,latency_writer,85,60000000,530000000,0,42
7339399694037037,process,-1,process,79,1260000000,4400000000,603,3
7339399694037037,thread,-1,producer,79,0,20000000,603,3
7339399694037037,thread,-1,sampler,88,0,0,7,0
7339399694037037,thread,0,account_worker,86,220000000,450000000,0,22770
7339399694037037,thread,0,trader_callback,80,140000000,570000000,0,16
7339399694037037,thread,0,trace_writer,81,100000000,600000000,0,9
7339399694037037,thread,0,latency_writer,82,120000000,580000000,0,21
7339399694037037,thread,1,account_worker,87,280000000,390000000,0,22802
7339399694037037,thread,1,trader_callback,83,160000000,540000000,0,21
7339399694037037,thread,1,trace_writer,84,100000000,590000000,0,2
7339399694037037,thread,1,latency_writer,85,90000000,600000000,0,47
7339399794404512,process,-1,process,79,1450000000,5010000000,704,3
7339399794404512,thread,-1,producer,79,0,20000000,704,3
7339399794404512,thread,-1,sampler,88,0,0,8,0
7339399794404512,thread,0,account_worker,86,240000000,530000000,0,22771
7339399794404512,thread,0,trader_callback,80,160000000,660000000,0,16
7339399794404512,thread,0,trace_writer,81,130000000,670000000,0,9
7339399794404512,thread,0,latency_writer,82,140000000,670000000,0,27
7339399794404512,thread,1,account_worker,87,330000000,440000000,0,22803
7339399794404512,thread,1,trader_callback,83,180000000,620000000,0,22
7339399794404512,thread,1,trace_writer,84,120000000,670000000,0,3
7339399794404512,thread,1,latency_writer,85,110000000,680000000,0,51
7339399894773229,process,-1,process,79,1600000000,5670000000,804,3
7339399894773229,thread,-1,producer,79,0,20000000,804,3
7339399894773229,thread,-1,sampler,88,0,0,9,0
7339399894773229,thread,0,account_worker,86,270000000,610000000,0,22771
7339399894773229,thread,0,trader_callback,80,170000000,740000000,0,16
7339399894773229,thread,0,trace_writer,81,140000000,770000000,0,9
7339399894773229,thread,0,latency_writer,82,150000000,750000000,0,29
7339399894773229,thread,1,account_worker,87,360000000,510000000,0,22803
7339399894773229,thread,1,trader_callback,83,200000000,710000000,0,26
7339399894773229,thread,1,trace_writer,84,130000000,760000000,0,4
7339399894773229,thread,1,latency_writer,85,130000000,760000000,0,60
7339399995145230,process,-1,process,79,1770000000,6310000000,905,3
7339399995145230,thread,-1,producer,79,0,20000000,905,3
7339399995145230,thread,-1,sampler,88,0,0,10,0
7339399995145230,thread,0,account_worker,86,300000000,680000000,0,22772
7339399995145230,thread,0,trader_callback,80,190000000,830000000,0,16
7339399995145230,thread,0,trace_writer,81,150000000,860000000,0,9
7339399995145230,thread,0,latency_writer,82,180000000,820000000,0,30
7339399995145230,thread,1,account_worker,87,410000000,560000000,0,22803
7339399995145230,thread,1,trader_callback,83,200000000,800000000,0,29
7339399995145230,thread,1,trace_writer,84,150000000,850000000,0,5
7339399995145230,thread,1,latency_writer,85,150000000,850000000,0,68
7339400095528728,process,-1,process,79,1950000000,6930000000,1005,3
7339400095528728,thread,-1,producer,79,0,20000000,1005,3
7339400095528728,thread,-1,sampler,88,0,0,11,0
7339400095528728,thread,0,account_worker,86,340000000,730000000,0,22773
7339400095528728,thread,0,trader_callback,80,210000000,910000000,0,17
7339400095528728,thread,0,trace_writer,81,170000000,940000000,0,10
7339400095528728,thread,0,latency_writer,82,190000000,910000000,0,30
7339400095528728,thread,1,account_worker,87,460000000,610000000,0,22804
7339400095528728,thread,1,trader_callback,83,210000000,890000000,0,33
7339400095528728,thread,1,trace_writer,84,160000000,940000000,0,6
7339400095528728,thread,1,latency_writer,85,160000000,930000000,0,70
7339400195922482,process,-1,process,79,2120000000,7560000000,1105,3
7339400195922482,thread,-1,producer,79,0,20000000,1105,3
7339400195922482,thread,-1,sampler,88,0,0,12,0
7339400195922482,thread,0,account_worker,86,370000000,810000000,0,22773
7339400195922482,thread,0,trader_callback,80,230000000,990000000,0,17
7339400195922482,thread,0,trace_writer,81,170000000,1030000000,0,13
7339400195922482,thread,0,latency_writer,82,190000000,1010000000,0,31
7339400195922482,thread,1,account_worker,87,510000000,660000000,0,22804
7339400195922482,thread,1,trader_callback,83,230000000,970000000,0,37
7339400195922482,thread,1,trace_writer,84,180000000,1010000000,0,6
7339400195922482,thread,1,latency_writer,85,170000000,1020000000,0,76
7339400296306456,process,-1,process,79,2310000000,8170000000,1206,3
7339400296306456,thread,-1,producer,79,0,20000000,1206,3
7339400296306456,thread,-1,sampler,88,0,0,13,0
7339400296306456,thread,0,account_worker,86,420000000,850000000,0,22773
7339400296306456,thread,0,trader_callback,80,260000000,1060000000,0,17
7339400296306456,thread,0,trace_writer,81,190000000,1110000000,0,13
7339400296306456,thread,0,latency_writer,82,220000000,1090000000,0,31
7339400296306456,thread,1,account_worker,87,550000000,720000000,0,22804
7339400296306456,thread,1,trader_callback,83,250000000,1060000000,0,38
7339400296306456,thread,1,trace_writer,84,190000000,1100000000,0,6
7339400296306456,thread,1,latency_writer,85,180000000,1110000000,0,79
7339400396650550,process,-1,process,79,2530000000,8760000000,1306,3
7339400396650550,thread,-1,producer,79,0,20000000,1306,3
7339400396650550,thread,-1,sampler,88,0,0,14,0
7339400396650550,thread,0,account_worker,86,480000000,900000000,0,22773
7339400396650550,thread,0,trader_callback,80,280000000,1140000000,0,17
7339400396650550,thread,0,trace_writer,81,220000000,1190000000,0,13
7339400396650550,thread,0,latency_writer,82,230000000,1170000000,0,31
7339400396650550,thread,1,account_worker,87,580000000,790000000,0,22804
7339400396650550,thread,1,trader_callback,83,280000000,1120000000,0,43
7339400396650550,thread,1,trace_writer,84,210000000,1190000000,0,7
7339400396650550,thread,1,latency_writer,85,210000000,1190000000,0,79
7339400497135274,process,-1,process,79,2730000000,9370000000,1407,3
7339400497135274,thread,-1,producer,79,0,20000000,1407,3
7339400497135274,thread,-1,sampler,88,0,0,15,0
7339400497135274,thread,0,account_worker,86,500000000,980000000,0,22775
7339400497135274,thread,0,trader_callback,80,310000000,1210000000,0,17
7339400497135274,thread,0,trace_writer,81,230000000,1270000000,0,13
7339400497135274,thread,0,latency_writer,82,250000000,1260000000,0,38
7339400497135274,thread,1,account_worker,87,640000000,840000000,0,22804
7339400497135274,thread,1,trader_callback,83,310000000,1200000000,0,43
7339400497135274,thread,1,trace_writer,84,220000000,1280000000,0,7
7339400497135274,thread,1,latency_writer,85,230000000,1270000000,0,79
7339400597491741,process,-1,process,79,2940000000,9950000000,1507,3
7339400597491741,thread,-1,producer,79,0,20000000,1507,3
7339400597491741,thread,-1,sampler,88,0,0,16,0
7339400597491741,thread,0,account_worker,86,550000000,1030000000,0,22775
7339400597491741,thread,0,trader_callback,80,330000000,1290000000,0,18
7339400597491741,thread,0,trace_writer,81,260000000,1350000000,0,13
7339400597491741,thread,0,latency_writer,82,270000000,1340000000,0,38
7339400597491741,thread,1,account_worker,87,670000000,900000000,0,22804
7339400597491741,thread,1,trader_callback,83,320000000,1290000000,0,44
7339400597491741,thread,1,trace_writer,84,250000000,1350000000,0,7
7339400597491741,thread,1,latency_writer,85,250000000,1340000000,0,85
7339400697856968,process,-1,process,79,3150000000,10550000000,1607,3
7339400697856968,thread,-1,producer,79,0,20000000,1607,3
7339400697856968,thread,-1,sampler,88,0,0,17,0
7339400697856968,thread,0,account_worker,86,590000000,1080000000,0,22778
7339400697856968,thread,0,trader_callback,80,350000000,1370000000,0,18
7339400697856968,thread,0,trace_writer,81,280000000,1430000000,0,13
7339400697856968,thread,0,latency_writer,82,300000000,1410000000,0,39
7339400697856968,thread,1,account_worker,87,690000000,980000000,0,22804
7339400697856968,thread,1,trader_callback,83,350000000,1360000000,0,47
7339400697856968,thread,1,trace_writer,84,260000000,1430000000,0,7
7339400697856968,thread,1,latency_writer,85,270000000,1420000000,0,86
7339400798221518,process,-1,process,79,3320000000,11180000000,1708,3
7339400798221518,thread,-1,producer,79,10000000,30000000,1708,3
7339400798221518,thread,-1,sampler,88,0,0,18,0
7339400798221518,thread,0,account_worker,86,620000000,1160000000,0,22779
7339400798221518,thread,0,trader_callback,80,380000000,1440000000,0,18
7339400798221518,thread,0,trace_writer,81,300000000,1510000000,0,13
7339400798221518,thread,0,latency_writer,82,310000000,1500000000,0,39
7339400798221518,thread,1,account_worker,87,720000000,1060000000,0,22804
7339400798221518,thread,1,trader_callback,83,360000000,1440000000,0,49
7339400798221518,thread,1,trace_writer,84,290000000,1510000000,0,7
7339400798221518,thread,1,latency_writer,85,290000000,1500000000,0,86
7339400898622610,process,-1,process,79,3490000000,11820000000,1808,3
7339400898622610,thread,-1,producer,79,10000000,30000000,1808,3
7339400898622610,thread,-1,sampler,88,0,0,19,0
7339400898622610,thread,0,account_worker,86,650000000,1220000000,0,22780
7339400898622610,thread,0,trader_callback,80,400000000,1520000000,0,18
7339400898622610,thread,0,trace_writer,81,320000000,1590000000,0,13
7339400898622610,thread,0,latency_writer,82,320000000,1590000000,0,40
7339400898622610,thread,1,account_worker,87,750000000,1120000000,0,22804
7339400898622610,thread,1,trader_callback,83,380000000,1520000000,0,52
7339400898622610,thread,1,trace_writer,84,310000000,1590000000,0,7
7339400898622610,thread,1,latency_writer,85,310000000,1590000000,0,87
7339400999215787,process,-1,process,79,3660000000,12450000000,1909,3
7339400999215787,thread,-1,producer,79,10000000,30000000,1909,3
7339400999215787,thread,-1,sampler,88,0,0,20,0
7339400999215787,thread,0,account_worker,86,700000000,1280000000,0,22780
7339400999215787,thread,0,trader_callback,80,410000000,1610000000,0,18
7339400999215787,thread,0,trace_writer,81,340000000,1670000000,0,13
7339400999215787,thread,0,latency_writer,82,330000000,1680000000,0,44
7339400999215787,thread,1,account_worker,87,790000000,1190000000,0,22804
7339400999215787,thread,1,trader_callback,83,400000000,1610000000,0,55
7339400999215787,thread,1,trace_writer,84,320000000,1680000000,0,7
7339400999215787,thread,1,latency_writer,85,330000000,1660000000,0,91
7339401099681616,process,-1,process,79,3860000000,13060000000,2008,3
7339401099681616,thread,-1,producer,79,10000000,30000000,2008,3
7339401099681616,thread,-1,sampler,88,0,0,21,0
7339401099681616,thread,0,account_worker,86,730000000,1350000000,0,22782
7339401099681616,thread,0,trader_callback,80,440000000,1680000000,0,19
7339401099681616,thread,0,trace_writer,81,360000000,1760000000,0,14
7339401099681616,thread,0,latency_writer,82,350000000,1760000000,0,47
7339401099681616,thread,1,account_worker,87,830000000,1250000000,0,22805
7339401099681616,thread,1,trader_callback,83,410000000,1690000000,0,57
7339401099681616,thread,1,trace_writer,84,360000000,1740000000,0,8
7339401099681616,thread,1,latency_writer,85,340000000,1760000000,0,92
7339401200170763,process,-1,process,79,4080000000,13640000000,2109,3
7339401200170763,thread,-1,producer,79,10000000,30000000,2109,3
7339401200170763,thread,-1,sampler,88,0,0,22,0
7339401200170763,thread,0,account_worker,86,760000000,1420000000,0,22782
7339401200170763,thread,0,trader_callback,80,470000000,1760000000,0,19
7339401200170763,thread,0,trace_writer,81,390000000,1820000000,0,14
7339401200170763,thread,0,latency_writer,82,370000000,1840000000,0,54
7339401200170763,thread,1,account_worker,87,890000000,1280000000,0,22806
7339401200170763,thread,1,trader_callback,83,430000000,1780000000,0,58
7339401200170763,thread,1,trace_writer,84,370000000,1830000000,0,8
7339401200170763,thread,1,latency_writer,85,360000000,1840000000,0,93
7339401300665900,process,-1,process,79,4240000000,14290000000,2209,3
7339401300665900,thread,-1,producer,79,10000000,30000000,2209,3
7339401300665900,thread,-1,sampler,88,0,0,23,0
7339401300665900,thread,0,account_worker,86,800000000,1470000000,0,22783
7339401300665900,thread,0,trader_callback,80,480000000,1840000000,0,19
7339401300665900,thread,0,trace_writer,81,410000000,1910000000,0,15
7339401300665900,thread,0,latency_writer,82,390000000,1910000000,0,54
7339401300665900,thread,1,account_worker,87,910000000,1360000000,0,22807
7339401300665900,thread,1,trader_callback,83,440000000,1870000000,0,61
7339401300665900,thread,1,trace_writer,84,390000000,1910000000,0,8
7339401300665900,thread,1,latency_writer,85,370000000,1930000000,0,93
7339401401152605,process,-1,process,79,4430000000,14900000000,2310,3
7339401401152605,thread,-1,producer,79,10000000,30000000,2310,3
7339401401152605,thread,-1,sampler,88,0,0,24,0
7339401401152605,thread,0,account_worker,86,840000000,1540000000,0,22783
7339401401152605,thread,0,trader_callback,80,490000000,1930000000,0,19
7339401401152605,thread,0,trace_writer,81,410000000,2000000000,0,15
7339401401152605,thread,0,latency_writer,82,410000000,2000000000,0,55
7339401401152605,thread,1,account_worker,87,970000000,1410000000,0,22807
7339401401152605,thread,1,trader_callback,83,450000000,1960000000,0,63
7339401401152605,thread,1,trace_writer,84,410000000,1990000000,0,8
7339401401152605,thread,1,latency_writer,85,390000000,2010000000,0,102
7339401501621537,process,-1,process,79,4650000000,15480000000,2410,3
7339401501621537,thread,-1,producer,79,10000000,30000000,2410,3
7339401501621537,thread,-1,sampler,88,0,0,25,0
7339401501621537,thread,0,account_worker,86,910000000,1570000000,0,22784
7339401501621537,thread,0,trader_callback,80,500000000,2020000000,0,19
7339401501621537,thread,0,trace_writer,81,450000000,2070000000,0,15
7339401501621537,thread,0,latency_writer,82,420000000,2090000000,0,55
7339401501621537,thread,1,account_worker,87,1030000000,1450000000,0,22807
7339401501621537,thread,1,trader_callback,83,470000000,2040000000,0,68
7339401501621537,thread,1,trace_writer,84,420000000,2080000000,0,8
7339401501621537,thread,1,latency_writer,85,400000000,2100000000,0,108
7339401601982216,process,-1,process,79,4870000000,16060000000,2510,3
7339401601982216,thread,-1,producer,79,10000000,30000000,2510,3
7339401601982216,thread,-1,sampler,88,0,0,26,0
7339401601982216,thread,0,account_worker,86,950000000,1630000000,0,22786
7339401601982216,thread,0,trader_callback,80,530000000,2100000000,0,19
7339401601982216,thread,0,trace_writer,81,470000000,2150000000,0,15
7339401601982216,thread,0,latency_writer,82,440000000,2170000000,0,55
7339401601982216,thread,1,account_worker,87,1060000000,1510000000,0,22807
7339401601982216,thread,1,trader_callback,83,500000000,2110000000,0,70
7339401601982216,thread,1,trace_writer,84,450000000,2150000000,0,8
7339401601982216,thread,1,latency_writer,85,430000000,2170000000,0,108
7339401702347724,process,-1,process,79,5070000000,16670000000,2611,3
7339401702347724,thread,-1,producer,79,10000000,30000000,2611,3
7339401702347724,thread,-1,sampler,88,0,0,27,0
7339401702347724,thread,0,account_worker,86,1000000000,1680000000,0,22786
7339401702347724,thread,0,trader_callback,80,550000000,2170000000,0,19
7339401702347724,thread,0,trace_writer,81,480000000,2230000000,0,15
7339401702347724,thread,0,latency_writer,82,450000000,2260000000,0,58
7339401702347724,thread,1,account_worker,87,1100000000,1580000000,0,22807
7339401702347724,thread,1,trader_callback,83,510000000,2200000000,0,74
7339401702347724,thread,1,trace_writer,84,460000000,2240000000,0,8
7339401702347724,thread,1,latency_writer,85,470000000,2230000000,0,115
7339401802701154,process,-1,process,79,5300000000,17240000000,2711,3
7339401802701154,thread,-1,producer,79,10000000,30000000,2711,3
7339401802701154,thread,-1,sampler,88,0,0,28,0
7339401802701154,thread,0,account_worker,86,1060000000,1720000000,0,22788
7339401802701154,thread,0,trader_callback,80,590000000,2230000000,0,19
7339401802701154,thread,0,trace_writer,81,490000000,2330000000,0,15
7339401802701154,thread,0,latency_writer,82,460000000,2350000000,0,58
7339401802701154,thread,1,account_worker,87,1150000000,1630000000,0,22807
7339401802701154,thread,1,trader_callback,83,540000000,2270000000,0,76
7339401802701154,thread,1,trace_writer,84,480000000,2320000000,0,9
7339401802701154,thread,1,latency_writer,85,480000000,2320000000,0,125
7339401903047276,process,-1,process,79,5520000000,17830000000,2811,3
7339401903047276,thread,-1,producer,79,10000000,30000000,2811,3
7339401903047276,thread,-1,sampler,88,0,0,29,0
7339401903047276,thread,0,account_worker,86,1110000000,1770000000,0,22788
7339401903047276,thread,0,trader_callback,80,620000000,2310000000,0,19
7339401903047276,thread,0,trace_writer,81,520000000,2390000000,0,15
7339401903047276,thread,0,latency_writer,82,490000000,2420000000,0,58
7339401903047276,thread,1,account_worker,87,1180000000,1700000000,0,22807
7339401903047276,thread,1,trader_callback,83,560000000,2350000000,0,80
7339401903047276,thread,1,trace_writer,84,490000000,2420000000,0,9
7339401903047276,thread,1,latency_writer,85,500000000,2400000000,0,134
7339402003390949,process,-1,process,79,5690000000,18460000000,2912,3
7339402003390949,thread,-1,producer,79,10000000,30000000,2912,3
7339402003390949,thread,-1,sampler,88,0,0,30,0
7339402003390949,thread,0,account_worker,86,1140000000,1840000000,0,22789
7339402003390949,thread,0,trader_callback,80,630000000,2390000000,0,19
7339402003390949,thread,0,trace_writer,81,540000000,2470000000,0,15
7339402003390949,thread,0,latency_writer,82,500000000,2510000000,0,59
7339402003390949,thread,1,account_worker,87,1220000000,1760000000,0,22808
7339402003390949,thread,1,trader_callback,83,580000000,2430000000,0,80
7339402003390949,thread,1,trace_writer,84,500000000,2500000000,0,11
7339402003390949,thread,1,latency_writer,85,510000000,2490000000,0,138
7339402103750200,process,-1,process,79,5880000000,19070000000,3012,3
7339402103750200,thread,-1,producer,79,10000000,30000000,3012,3
7339402103750200,thread,-1,sampler,88,0,0,31,0
7339402103750200,thread,0,account_worker,86,1210000000,1880000000,0,22790
7339402103750200,thread,0,trader_callback,80,660000000,2470000000,0,20
7339402103750200,thread,0,trace_writer,81,560000000,2560000000,0,16
7339402103750200,thread,0,latency_writer,82,510000000,2600000000,0,63
7339402103750200,thread,1,account_worker,87,1260000000,1820000000,0,22808
7339402103750200,thread,1,trader_callback,83,590000000,2510000000,0,80
7339402103750200,thread,1,trace_writer,84,510000000,2590000000,0,12
7339402103750200,thread,1,latency_writer,85,530000000,2570000000,0,145
7339402204189490,process,-1,process,79,6050000000,19710000000,3113,3
7339402204189490,thread,-1,producer,79,10000000,30000000,3113,3
7339402204189490,thread,-1,sampler,88,0,0,32,0
7339402204189490,thread,0,account_worker,86,1240000000,1950000000,0,22790
7339402204189490,thread,0,trader_callback,80,670000000,2560000000,0,20
7339402204189490,thread,0,trace_writer,81,570000000,2640000000,0,16
7339402204189490,thread,0,latency_writer,82,530000000,2680000000,0,63
7339402204189490,thread,1,account_worker,87,1280000000,1900000000,0,22808
7339402204189490,thread,1,trader_callback,83,610000000,2600000000,0,80
7339402204189490,thread,1,trace_writer,84,530000000,2680000000,0,12
7339402204189490,thread,1,latency_writer,85,560000000,2640000000,0,151
7339402304536108,process,-1,process,79,6220000000,20340000000,3213,3
7339402304536108,thread,-1,producer,79,10000000,30000000,3213,3
7339402304536108,thread,-1,sampler,88,0,0,33,0
7339402304536108,thread,0,account_worker,86,1260000000,2020000000,0,22791
7339402304536108,thread,0,trader_callback,80,680000000,2640000000,0,21
7339402304536108,thread,0,trace_writer,81,590000000,2730000000,0,17
7339402304536108,thread,0,latency_writer,82,540000000,2770000000,0,64
7339402304536108,thread,1,account_worker,87,1330000000,1950000000,0,22809
7339402304536108,thread,1,trader_callback,83,630000000,2680000000,0,82
7339402304536108,thread,1,trace_writer,84,550000000,2760000000,0,13
7339402304536108,thread,1,latency_writer,85,590000000,2720000000,0,152
7339402405036803,process,-1,process,79,6390000000,20980000000,3313,3
7339402405036803,thread,-1,producer,79,10000000,30000000,3313,3
7339402405036803,thread,-1,sampler,88,0,0,34,0
7339402405036803,thread,0,account_worker,86,1290000000,2090000000,0,22791
7339402405036803,thread,0,trader_callback,80,690000000,2740000000,0,21
7339402405036803,thread,0,trace_writer,81,600000000,2820000000,0,20
7339402405036803,thread,0,latency_writer,82,550000000,2870000000,0,64
7339402405036803,thread,1,account_worker,87,1370000000,2010000000,0,22809
7339402405036803,thread,1,trader_callback,83,660000000,2760000000,0,82
7339402405036803,thread,1,trace_writer,84,590000000,2810000000,0,15
7339402405036803,thread,1,latency_writer,85,590000000,2810000000,0,152
7339402505571846,process,-1,process,79,6610000000,21560000000,3414,3
7339402505571846,thread,-1,producer,79,10000000,30000000,3414,3
7339402505571846,thread,-1,sampler,88,0,0,35,0
7339402505571846,thread,0,account_worker,86,1340000000,2150000000,0,22793
7339402505571846,thread,0,trader_callback,80,710000000,2820000000,0,21
7339402505571846,thread,0,trace_writer,81,610000000,2910000000,0,20
7339402505571846,thread,0,latency_writer,82,570000000,2940000000,0,68
7339402505571846,thread,1,account_worker,87,1420000000,2070000000,0,22809
7339402505571846,thread,1,trader_callback,83,690000000,2820000000,0,85
7339402505571846,thread,1,trace_writer,84,610000000,2890000000,0,15
7339402505571846,thread,1,latency_writer,85,610000000,2890000000,0,156
7339402606055147,process,-1,process,79,6800000000,22170000000,3514,3
7339402606055147,thread,-1,producer,79,10000000,30000000,3514,3
7339402606055147,thread,-1,sampler,88,0,0,36,0
7339402606055147,thread,0,account_worker,86,1350000000,2230000000,0,22794
7339402606055147,thread,0,trader_callback,80,730000000,2900000000,0,22
7339402606055147,thread,0,trace_writer,81,630000000,2990000000,0,20
7339402606055147,thread,0,latency_writer,82,580000000,3040000000,0,68
7339402606055147,thread,1,account_worker,87,1470000000,2110000000,0,22809
7339402606055147,thread,1,trader_callback,83,710000000,2900000000,0,86
7339402606055147,thread,1,trace_writer,84,620000000,2980000000,0,15
7339402606055147,thread,1,latency_writer,85,650000000,2950000000,0,158
7339402706572307,process,-1,process,79,6940000000,22840000000,3615,3
7339402706572307,thread,-1,producer,79,10000000,30000000,3615,3
7339402706572307,thread,-1,sampler,88,0,0,37,0
7339402706572307,thread,0,account_worker,86,1390000000,2300000000,0,22794
7339402706572307,thread,0,trader_callback,80,740000000,2990000000,0,22
7339402706572307,thread,0,trace_writer,81,650000000,3070000000,0,20
7339402706572307,thread,0,latency_writer,82,600000000,3120000000,0,68
7339402706572307,thread,1,account_worker,87,1500000000,2180000000,0,22809
7339402706572307,thread,1,trader_callback,83,720000000,2990000000,0,87
7339402706572307,thread,1,trace_writer,84,630000000,3080000000,0,15
7339402706572307,thread,1,latency_writer,85,670000000,3030000000,0,158
7339402807022151,process,-1,process,79,7150000000,23440000000,3715,3
7339402807022151,thread,-1,producer,79,10000000,30000000,3715,3
7339402807022151,thread,-1,sampler,88,10000000,0,38,0
7339402807022151,thread,0,account_worker,86,1430000000,2360000000,0,22794
7339402807022151,thread,0,trader_callback,80,770000000,3050000000,0,22
7339402807022151,thread,0,trace_writer,81,680000000,3140000000,0,23
7339402807022151,thread,0,latency_writer,82,610000000,3210000000,0,68
7339402807022151,thread,1,account_worker,87,1530000000,2250000000,0,22809
7339402807022151,thread,1,trader_callback,83,720000000,3090000000,0,90
7339402807022151,thread,1,trace_writer,84,660000000,3150000000,0,15
7339402807022151,thread,1,latency_writer,85,690000000,3110000000,0,162
7339402907526505,process,-1,process,79,7360000000,24030000000,3816,3
7339402907526505,thread,-1,producer,79,10000000,30000000,3816,3
7339402907526505,thread,-1,sampler,88,10000000,0,39,0
7339402907526505,thread,0,account_worker,86,1470000000,2420000000,0,22795
7339402907526505,thread,0,trader_callback,80,790000000,3140000000,0,22
7339402907526505,thread,0,trace_writer,81,700000000,3220000000,0,23
7339402907526505,thread,0,latency_writer,82,610000000,3300000000,0,74
7339402907526505,thread,1,account_worker,87,1580000000,2300000000,0,22809
