mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7339364869106679,0,trader_request,0,1024,1,0,0
7339364869106679,0,trading_callback,0,1024,3,0,0
7339364869106679,0,trace,0,8192,13,0,0
7339364869106679,0,latency,0,4096,6,0,0
7339364969387341,0,market_ingress,0,1024,7,0,0
7339364969387341,0,trader_request,0,1024,1,0,0
7339364969387341,0,trading_callback,0,1024,3,0,0
7339364969387341,0,trace,0,8192,13,0,0
7339364969387341,0,latency,0,4096,6,0,0
7339365069703066,0,market_ingress,0,1024,7,0,0
7339365069703066,0,trader_request,0,1024,1,0,0
7339365069703066,0,trading_callback,0,1024,3,0,0
7339365069703066,0,trace,0,8192,13,0,0
7339365069703066,0,latency,0,4096,6,0,0
7339365169986939,0,market_ingress,0,1024,7,0,0
7339365169986939,0,trader_request,0,1024,1,0,0
7339365169986939,0,trading_callback,0,1024,3,0,0
7339365169986939,0,trace,0,8192,13,0,0
7339365169986939,0,latency,0,4096,6,0,0
7339365270276756,0,market_ingress,0,1024,7,0,0
7339365270276756,0,trader_request,0,1024,1,0,0
7339365270276756,0,trading_callback,0,1024,3,0,0
7339365270276756,0,trace,0,8192,13,0,0
7339365270276756,0,latency,0,4096,6,0,0
7339365370552659,0,market_ingress,0,1024,7,0,0
7339365370552659,0,trader_request,0,1024,1,0,0
7339365370552659,0,trading_callback,0,1024,3,0,0
7339365370552659,0,trace,0,8192,13,0,0
7339365370552659,0,latency,0,4096,6,0,0
7339365470835244,0,market_ingress,0,1024,7,0,0
7339365470835244,0,trader_request,0,1024,1,0,0
7339365470835244,0,trading_callback,0,1024,3,0,0
7339365470835244,0,trace,0,8192,13,0,0
7339365470835244,0,latency,0,4096,6,0,0
7339365571117148,0,market_ingress,0,1024,7,0,0
7339365571117148,0,trader_request,0,1024,1,0,0
7339365571117148,0,trading_callback,0,1024,3,0,0
7339365571117148,0,trace,0,8192,13,0,0
7339365571117148,0,latency,0,4096,6,0,0
7339365671462252,0,market_ingress,0,1024,7,0,0
7339365671462252,0,trader_request,0,1024,1,0,0
7339365671462252,0,trading_callback,0,1024,3,0,0
7339365671462252,0,trace,0,8192,13,0,0
7339365671462252,0,latency,0,4096,6,0,0
7339365771749759,0,market_ingress,0,1024,7,0,0
7339365771749759,0,trader_request,0,1024,1,0,0
7339365771749759,0,trading_callback,0,1024,3,0,0
7339365771749759,0,trace,0,8192,13,0,0
7339365771749759,0,latency,0,4096,6,0,0
7339365872023835,0,market_ingress,0,1024,7,0,0
7339365872023835,0,trader_request,0,1024,1,0,0
7339365872023835,0,trading_callback,0,1024,3,0,0
7339365872023835,0,trace,0,8192,13,0,0
7339365872023835,0,latency,0,4096,6,0,0
7339365972409873,0,market_ingress,0,1024,7,0,0
7339365972409873,0,trader_request,0,1024,1,0,0
7339365972409873,0,trading_callback,0,1024,3,0,0
7339365972409873,0,trace,0,8192,13,0,0
7339365972409873,0,latency,0,4096,6,0,0
7339366072806333,0,market_ingress,0,1024,7,0,0
7339366072806333,0,trader_request,0,1024,1,0,0
7339366072806333,0,trading_callback,0,1024,3,0,0
7339366072806333,0,trace,0,8192,13,0,0
7339366072806333,0,latency,0,4096,6,0,0
7339366173092395,0,market_ingress,0,1024,7,0,0
7339366173092395,0,trader_request,0,1024,1,0,0
7339366173092395,0,trading_callback,0,1024,3,0,0
7339366173092395,0,trace,0,8192,13,0,0
7339366173092395,0,latency,0,4096,6,0,0
7339366273431824,0,market_ingress,0,1024,7,0,0
7339366273431824,0,trader_request,0,1024,1,0,0
7339366273431824,0,trading_callback,0,1024,3,0,0
7339366273431824,0,trace,0,8192,13,0,0
7339366273431824,0,latency,0,4096,6,0,0
7339366373731801,0,market_ingress,0,1024,7,0,0
7339366373731801,0,trader_request,0,1024,1,0,0
7339366373731801,0,trading_callback,0,1024,3,0,0
7339366373731801,0,trace,0,8192,13,0,0
7339366373731801,0,latency,0,4096,6,0,0
7339366474087234,0,market_ingress,0,1024,7,0,0
7339366474087234,0,trader_request,0,1024,1,0,0
7339366474087234,0,trading_callback,0,1024,3,0,0
7339366474087234,0,trace,0,8192,13,0,0
7339366474087234,0,latency,0,4096,6,0,0
7339366574424671,0,market_ingress,0,1024,7,0,0
7339366574424671,0,trader_request,0,1024,1,0,0
7339366574424671,0,trading_callback,0,1024,3,0,0
7339366574424671,0,trace,0,8192,13,0,0
7339366574424671,0,latency,0,4096,6,0,0
7339366674755190,0,market_ingress,0,1024,7,0,0
7339366674755190,0,trader_request,0,1024,1,0,0
7339366674755190,0,trading_callback,0,1024,3,0,0
7339366674755190,0,trace,0,8192,13,0,0
7339366674755190,0,latency,0,4096,6,0,0
7339366775042165,0,market_ingress,0,1024,7,0,0
7339366775042165,0,trader_request,0,1024,1,0,0
7339366775042165,0,trading_callback,0,1024,3,0,0
7339366775042165,0,trace,0,8192,13,0,0
7339366775042165,0,latency,0,4096,6,0,0
7339366875330808,0,market_ingress,0,1024,7,0,0
7339366875330808,0,trader_request,0,1024,1,0,0
7339366875330808,0,trading_callback,0,1024,3,0,0
7339366875330808,0,trace,0,8192,13,0,0
7339366875330808,0,latency,0,4096,6,0,0
7339366975621706,0,market_ingress,0,1024,7,0,0
7339366975621706,0,trader_request,0,1024,1,0,0
7339366975621706,0,trading_callback,0,1024,3,0,0
7339366975621706,0,trace,0,8192,13,0,0
7339366975621706,0,latency,0,4096,6,0,0
7339367075921276,0,market_ingress,0,1024,7,0,0
7339367075921276,0,trader_request,0,1024,1,0,0
7339367075921276,0,trading_callback,0,1024,3,0,0
7339367075921276,0,trace,0,8192,13,0,0
7339367075921276,0,latency,0,4096,6,0,0
7339367176292659,0,market_ingress,0,1024,7,0,0
7339367176292659,0,trader_request,0,1024,1,0,0
7339367176292659,0,trading_callback,0,1024,3,0,0
7339367176292659,0,trace,0,8192,13,0,0
7339367176292659,0,latency,0,4096,6,0,0
7339367276573775,0,market_ingress,0,1024,7,0,0
7339367276573775,0,trader_request,0,1024,1,0,0
7339367276573775,0,trading_callback,0,1024,3,0,0
7339367276573775,0,trace,0,8192,13,0,0
7339367276573775,0,latency,0,4096,6,0,0
7339367376855543,0,market_ingress,0,1024,7,0,0
7339367376855543,0,trader_request,0,1024,1,0,0
7339367376855543,0,trading_callback,0,1024,3,0,0
7339367376855543,0,trace,0,8192,13,0,0
7339367376855543,0,latency,0,4096,6,0,0
7339367477204158,0,market_ingress,0,1024,7,0,0
7339367477204158,0,trader_request,0,1024,1,0,0
7339367477204158,0,trading_callback,0,1024,3,0,0
7339367477204158,0,trace,0,8192,13,0,0
7339367477204158,0,latency,0,4096,6,0,0
7339367577561609,0,market_ingress,0,1024,7,0,0
7339367577561609,0,trader_request,0,1024,1,0,0
7339367577561609,0,trading_callback,0,1024,3,0,0
7339367577561609,0,trace,0,8192,13,0,0
7339367577561609,0,latency,0,4096,6,0,0
7339367677920436,0,market_ingress,0,1024,7,0,0
7339367677920436,0,trader_request,0,1024,1,0,0
7339367677920436,0,trading_callback,0,1024,3,0,0
7339367677920436,0,trace,0,8192,13,0,0
7339367677920436,0,latency,0,4096,6,0,0
7339367778206896,0,market_ingress,0,1024,7,0,0
7339367778206896,0,trader_request,0,1024,1,0,0
7339367778206896,0,trading_callback,0,1024,3,0,0
7339367778206896,0,trace,0,8192,13,0,0
7339367778206896,0,latency,0,4096,6,0,0
7339367878503901,0,market_ingress,0,1024,7,0,0
7339367878503901,0,trader_request,0,1024,1,0,0
7339367878503901,0,trading_callback,0,1024,3,0,0
7339367878503901,0,trace,0,8192,13,0,0
7339367878503901,0,latency,0,4096,6,0,0
7339367978791361,0,market_ingress,0,1024,7,0,0
7339367978791361,0,trader_request,0,1024,1,0,0
7339367978791361,0,trading_callback,0,1024,3,0,0
7339367978791361,0,trace,0,8192,13,0,0
7339367978791361,0,latency,0,4096,6,0,0
7339368079109739,0,market_ingress,0,1024,7,0,0
7339368079109739,0,trader_request,0,1024,1,0,0
7339368079109739,0,trading_callback,0,1024,3,0,0
7339368079109739,0,trace,0,8192,13,0,0
7339368079109739,0,latency,0,4096,6,0,0
7339368179416294,0,market_ingress,0,1024,7,0,0
7339368179416294,0,trader_request,0,1024,1,0,0
7339368179416294,0,trading_callback,0,1024,3,0,0
7339368179416294,0,trace,0,8192,13,0,0
7339368179416294,0,latency,0,4096,6,0,0
7339368279695333,0,market_ingress,0,1024,7,0,0
7339368279695333,0,trader_request,0,1024,1,0,0
7339368279695333,0,trading_callback,0,1024,3,0,0
7339368279695333,0,trace,0,8192,13,0,0
7339368279695333,0,latency,0,4096,6,0,0
7339368379983030,0,market_ingress,0,1024,7,0,0
7339368379983030,0,trader_request,0,1024,1,0,0
7339368379983030,0,trading_callback,0,1024,3,0,0
7339368379983030,0,trace,0,8192,13,0,0
7339368379983030,0,latency,0,4096,6,0,0
7339368480339853,0,market_ingress,0,1024,7,0,0
7339368480339853,0,trader_request,0,1024,1,0,0
7339368480339853,0,trading_callback,0,1024,3,0,0
7339368480339853,0,trace,0,8192,13,0,0
7339368480339853,0,latency,0,4096,6,0,0
7339368580673465,0,market_ingress,0,1024,7,0,0
7339368580673465,0,trader_request,0,1024,1,0,0
7339368580673465,0,trading_callback,0,1024,3,0,0
7339368580673465,0,trace,0,8192,13,0,0
7339368580673465,0,latency,0,4096,6,0,0
7339368681028408,0,market_ingress,0,1024,7,0,0
7339368681028408,0,trader_request,0,1024,1,0,0
7339368681028408,0,trading_callback,0,1024,3,0,0
7339368681028408,0,trace,0,8192,13,0,0
7339368681028408,0,latency,0,4096,6,0,0
7339368781315029,0,market_ingress,0,1024,7,0,0
7339368781315029,0,trader_request,0,1024,1,0,0
7339368781315029,0,trading_callback,0,1024,3,0,0
7339368781315029,0,trace,0,8192,13,0,0
7339368781315029,0,latency,0,4096,6,0,0
7339368881554497,0,market_ingress,0,1024,7,0,0
7339368881554497,0,trader_request,0,1024,1,0,0
7339368881554497,0,trading_callback,0,1024,3,0,0
7339368881554497,0,trace,0,8192,13,0,0
7339368881554497,0,latency,0,4096,6,0,0
7339368981837118,0,market_ingress,0,1024,7,0,0
7339368981837118,0,trader_request,0,1024,1,0,0
7339368981837118,0,trading_callback,0,1024,3,0,0
7339368981837118,0,trace,0,8192,13,0,0
7339368981837118,0,latency,0,4096,6,0,0
7339369082137962,0,market_ingress,0,1024,7,0,0
7339369082137962,0,trader_request,0,1024,1,0,0
7339369082137962,0,trading_callback,0,1024,3,0,0
7339369082137962,0,trace,0,8192,13,0,0
7339369082137962,0,latency,0,4096,6,0,0
7339369182444307,0,market_ingress,0,1024,7,0,0
7339369182444307,0,trader_request,0,1024,1,0,0
7339369182444307,0,trading_callback,0,1024,3,0,0
7339369182444307,0,trace,0,8192,13,0,0
7339369182444307,0,latency,0,4096,6,0,0
7339369282734172,0,market_ingress,0,1024,7,0,0
7339369282734172,0,trader_request,0,1024,1,0,0
7339369282734172,0,trading_callback,0,1024,3,0,0
7339369282734172,0,trace,0,8192,13,0,0
7339369282734172,0,latency,0,4096,6,0,0
7339369383011449,0,market_ingress,0,1024,7,0,0
7339369383011449,0,trader_request,0,1024,1,0,0
7339369383011449,0,trading_callback,0,1024,3,0,0
7339369383011449,0,trace,0,8192,13,0,0
7339369383011449,0,latency,0,4096,6,0,0
7339369483295370,0,market_ingress,0,1024,7,0,0
7339369483295370,0,trader_request,0,1024,1,0,0
7339369483295370,0,trading_callback,0,1024,3,0,0
7339369483295370,0,trace,0,8192,13,0,0
7339369483295370,0,latency,0,4096,6,0,0
7339369583579193,0,market_ingress,0,1024,7,0,0
7339369583579193,0,trader_request,0,1024,1,0,0
7339369583579193,0,trading_callback,0,1024,3,0,0
7339369583579193,0,trace,0,8192,13,0,0
7339369583579193,0,latency,0,4096,6,0,0
7339369683854695,0,market_ingress,0,1024,7,0,0
7339369683854695,0,trader_request,0,1024,1,0,0
7339369683854695,0,trading_callback,0,1024,3,0,0
7339369683854695,0,trace,0,8192,13,0,0
7339369683854695,0,latency,0,4096,6,0,0
7339369784170276,0,market_ingress,0,1024,7,0,0
7339369784170276,0,trader_request,0,1024,1,0,0
7339369784170276,0,trading_callback,0,1024,3,0,0
7339369784170276,0,trace,0,8192,13,0,0
7339369784170276,0,latency,0,4096,6,0,0
7339369884448157,0,market_ingress,0,1024,7,0,0
7339369884448157,0,trader_request,0,1024,1,0,0
7339369884448157,0,trading_callback,0,1024,3,0,0
7339369884448157,0,trace,0,8192,13,0,0
7339369884448157,0,latency,0,4096,6,0,0
7339369984733029,0,market_ingress,0,1024,7,0,0
7339369984733029,0,trader_request,0,1024,1,0,0
7339369984733029,0,trading_callback,0,1024,3,0,0
7339369984733029,0,trace,0,8192,13,0,0
7339369984733029,0,latency,0,4096,6,0,0
7339370085015080,0,market_ingress,0,1024,7,0,0
7339370085015080,0,trader_request,0,1024,1,0,0
7339370085015080,0,trading_callback,0,1024,3,0,0
7339370085015080,0,trace,0,8192,13,0,0
7339370085015080,0,latency,0,4096,6,0,0
7339370185381837,0,market_ingress,0,1024,7,0,0
7339370185381837,0,trader_request,0,1024,1,0,0
7339370185381837,0,trading_callback,0,1024,3,0,0
7339370185381837,0,trace,0,8192,13,0,0
7339370185381837,0,latency,0,4096,6,0,0
7339370285756051,0,market_ingress,0,1024,7,0,0
7339370285756051,0,trader_request,0,1024,1,0,0
7339370285756051,0,trading_callback,0,1024,3,0,0
7339370285756051,0,trace,0,8192,13,0,0
7339370285756051,0,latency,0,4096,6,0,0
7339370386109146,0,market_ingress,0,1024,7,0,0
7339370386109146,0,trader_request,0,1024,1,0,0
7339370386109146,0,trading_callback,0,1024,3,0,0
7339370386109146,0,trace,0,8192,13,0,0
7339370386109146,0,latency,0,4096,6,0,0
7339370486389491,0,market_ingress,0,1024,7,0,0
7339370486389491,0,trader_request,0,1024,1,0,0
7339370486389491,0,trading_callback,0,1024,3,0,0
7339370486389491,0,trace,0,8192,13,0,0
7339370486389491,0,latency,0,4096,6,0,0
7339370586669316,0,market_ingress,0,1024,7,0,0
7339370586669316,0,trader_request,0,1024,1,0,0
7339370586669316,0,trading_callback,0,1024,3,0,0
7339370586669316,0,trace,0,8192,13,0,0
7339370586669316,0,latency,0,4096,6,0,0
7339370686956136,0,market_ingress,0,1024,7,0,0
7339370686956136,0,trader_request,0,1024,1,0,0
7339370686956136,0,trading_callback,0,1024,3,0,0
7339370686956136,0,trace,0,8192,13,0,0
7339370686956136,0,latency,0,4096,6,0,0
7339370787251896,0,market_ingress,0,1024,7,0,0
7339370787251896,0,trader_request,0,1024,1,0,0
7339370787251896,0,trading_callback,0,1024,3,0,0
7339370787251896,0,trace,0,8192,13,0,0
7339370787251896,0,latency,0,4096,6,0,0
7339370887531850,0,market_ingress,0,1024,7,0,0
7339370887531850,0,trader_request,0,1024,1,0,0
7339370887531850,0,trading_callback,0,1024,3,0,0
7339370887531850,0,trace,0,8192,13,0,0
7339370887531850,0,latency,0,4096,6,0,0
7339370987800136,0,market_ingress,0,1024,7,0,0
7339370987800136,0,trader_request,0,1024,1,0,0
7339370987800136,0,trading_callback,0,1024,3,0,0
7339370987800136,0,trace,0,8192,13,0,0
7339370987800136,0,latency,0,4096,6,0,0
7339371088094393,0,market_ingress,0,1024,7,0,0
7339371088094393,0,trader_request,0,1024,1,0,0
7339371088094393,0,trading_callback,0,1024,3,0,0
7339371088094393,0,trace,0,8192,13,0,0
7339371088094393,0,latency,0,4096,6,0,0
7339371188377929,0,market_ingress,0,1024,7,0,0
7339371188377929,0,trader_request,0,1024,1,0,0
7339371188377929,0,trading_callback,0,1024,3,0,0
7339371188377929,0,trace,0,8192,13,0,0
7339371188377929,0,latency,0,4096,6,0,0
7339371288659407,0,market_ingress,0,1024,7,0,0
7339371288659407,0,trader_request,0,1024,1,0,0
7339371288659407,0,trading_callback,0,1024,3,0,0
7339371288659407,0,trace,0,8192,13,0,0
7339371288659407,0,latency,0,4096,6,0,0
7339371388932168,0,market_ingress,0,1024,7,0,0
7339371388932168,0,trader_request,0,1024,1,0,0
7339371388932168,0,trading_callback,0,1024,3,0,0
7339371388932168,0,trace,0,8192,13,0,0
7339371388932168,0,latency,0,4096,6,0,0
7339371489243126,0,market_ingress,0,1024,7,0,0
7339371489243126,0,trader_request,0,1024,1,0,0
7339371489243126,0,trading_callback,0,1024,3,0,0
7339371489243126,0,trace,0,8192,13,0,0
7339371489243126,0,latency,0,4096,6,0,0
7339371589524899,0,market_ingress,0,1024,7,0,0
7339371589524899,0,trader_request,0,1024,1,0,0
7339371589524899,0,trading_callback,0,1024,3,0,0
7339371589524899,0,trace,0,8192,13,0,0
7339371589524899,0,latency,0,4096,6,0,0
7339371689803446,0,market_ingress,0,1024,7,0,0
7339371689803446,0,trader_request,0,1024,1,0,0
7339371689803446,0,trading_callback,0,1024,3,0,0
7339371689803446,0,trace,0,8192,13,0,0
7339371689803446,0,latency,0,4096,6,0,0
7339371790083770,0,market_ingress,0,1024,7,0,0
7339371790083770,0,trader_request,0,1024,1,0,0
7339371790083770,0,trading_callback,0,1024,3,0,0
7339371790083770,0,trace,0,8192,13,0,0
7339371790083770,0,latency,0,4096,6,0,0
7339371890385799,0,market_ingress,0,1024,7,0,0
7339371890385799,0,trader_request,0,1024,1,0,0
7339371890385799,0,trading_callback,0,1024,3,0,0
7339371890385799,0,trace,0,8192,13,0,0
7339371890385799,0,latency,0,4096,6,0,0
7339371990667284,0,market_ingress,0,1024,7,0,0
7339371990667284,0,trader_request,0,1024,1,0,0
7339371990667284,0,trading_callback,0,1024,3,0,0
7339371990667284,0,trace,0,8192,13,0,0
7339371990667284,0,latency,0,4096,6,0,0
