sample_mono_ns,scope,account_index,role,tid,user_cpu_ns,system_cpu_ns,voluntary_context_switches,nonvoluntary_context_switches
7339361659435616,thread,-1,sampler,76,0,0,9,0
7339361659435616,thread,0,account_worker,75,340000000,550000000,0,7
7339361659435616,thread,0,trader_callback,72,140000000,760000000,0,7
7339361659435616,thread,0,trace_writer,73,150000000,750000000,0,6
7339361659435616,thread,0,latency_writer,74,150000000,740000000,0,18
7339361759788393,process,-1,process,71,860000000,3180000000,903,1
7339361759788393,thread,-1,producer,71,0,20000000,903,1
7339361759788393,thread,-1,sampler,76,0,0,10,0
7339361759788393,thread,0,account_worker,75,380000000,620000000,0,7
7339361759788393,thread,0,trader_callback,72,150000000,850000000,0,7
7339361759788393,thread,0,trace_writer,73,150000000,840000000,0,6
7339361759788393,thread,0,latency_writer,74,160000000,830000000,0,18
7339361860150738,process,-1,process,71,940000000,3500000000,1004,1
7339361860150738,thread,-1,producer,71,0,20000000,1004,1
7339361860150738,thread,-1,sampler,76,0,0,11,0
7339361860150738,thread,0,account_worker,75,400000000,690000000,0,8
7339361860150738,thread,0,trader_callback,72,170000000,940000000,0,7
7339361860150738,thread,0,trace_writer,73,160000000,940000000,0,6
7339361860150738,thread,0,latency_writer,74,190000000,900000000,0,18
7339361960440381,process,-1,process,71,1030000000,3810000000,1104,1
7339361960440381,thread,-1,producer,71,0,20000000,1104,1
7339361960440381,thread,-1,sampler,76,0,0,12,0
7339361960440381,thread,0,account_worker,75,450000000,740000000,0,9
7339361960440381,thread,0,trader_callback,72,180000000,1030000000,0,7
7339361960440381,thread,0,trace_writer,73,180000000,1020000000,0,6
7339361960440381,thread,0,latency_writer,74,210000000,990000000,0,18
7339362060756610,process,-1,process,71,1120000000,4120000000,1204,1
7339362060756610,thread,-1,producer,71,0,20000000,1204,1
7339362060756610,thread,-1,sampler,76,0,0,13,0
7339362060756610,thread,0,account_worker,75,480000000,820000000,0,10
7339362060756610,thread,0,trader_callback,72,200000000,1110000000,0,9
7339362060756610,thread,0,trace_writer,73,200000000,1100000000,0,7
7339362060756610,thread,0,latency_writer,74,230000000,1060000000,0,26
7339362161040072,process,-1,process,71,1240000000,4410000000,1305,1
7339362161040072,thread,-1,producer,71,0,20000000,1305,1
7339362161040072,thread,-1,sampler,76,0,0,14,0
7339362161040072,thread,0,account_worker,75,540000000,850000000,0,10
7339362161040072,thread,0,trader_callback,72,210000000,1200000000,0,9
7339362161040072,thread,0,trace_writer,73,210000000,1190000000,0,7
7339362161040072,thread,0,latency_writer,74,250000000,1140000000,0,30
7339362261328724,process,-1,process,71,1310000000,4740000000,1405,1
7339362261328724,thread,-1,producer,71,0,20000000,1405,1
7339362261328724,thread,-1,sampler,76,0,0,15,0
7339362261328724,thread,0,account_worker,75,570000000,920000000,0,10
7339362261328724,thread,0,trader_callback,72,230000000,1280000000,0,9
7339362261328724,thread,0,trace_writer,73,230000000,1260000000,0,7
7339362261328724,thread,0,latency_writer,74,260000000,1230000000,0,31
7339362361617315,process,-1,process,71,1420000000,5030000000,1505,1
7339362361617315,thread,-1,producer,71,0,20000000,1505,1
7339362361617315,thread,-1,sampler,76,0,0,16,0
7339362361617315,thread,0,account_worker,75,620000000,980000000,0,10
7339362361617315,thread,0,trader_callback,72,250000000,1360000000,0,10
7339362361617315,thread,0,trace_writer,73,240000000,1350000000,0,8
7339362361617315,thread,0,latency_writer,74,290000000,1300000000,0,34
7339362461926201,process,-1,process,71,1500000000,5350000000,1602,1
7339362461926201,thread,-1,producer,71,0,20000000,1602,1
7339362461926201,thread,-1,sampler,76,0,0,17,0
7339362461926201,thread,0,account_worker,75,660000000,1040000000,0,10
7339362461926201,thread,0,trader_callback,72,270000000,1440000000,0,10
7339362461926201,thread,0,trace_writer,73,250000000,1450000000,0,8
7339362461926201,thread,0,latency_writer,74,310000000,1380000000,0,34
7339362562227499,process,-1,process,71,1610000000,5640000000,1703,1
7339362562227499,thread,-1,producer,71,0,20000000,1703,1
7339362562227499,thread,-1,sampler,76,0,0,18,0
7339362562227499,thread,0,account_worker,75,710000000,1080000000,0,10
7339362562227499,thread,0,trader_callback,72,280000000,1530000000,0,10
7339362562227499,thread,0,trace_writer,73,270000000,1530000000,0,8
7339362562227499,thread,0,latency_writer,74,330000000,1460000000,0,35
7339362662560838,process,-1,process,71,1720000000,5940000000,1803,1
7339362662560838,thread,-1,producer,71,0,20000000,1803,1
7339362662560838,thread,-1,sampler,76,0,0,19,0
7339362662560838,thread,0,account_worker,75,750000000,1140000000,0,10
7339362662560838,thread,0,trader_callback,72,290000000,1620000000,0,10
7339362662560838,thread,0,trace_writer,73,290000000,1610000000,0,8
7339362662560838,thread,0,latency_writer,74,370000000,1530000000,0,39
7339362762855426,process,-1,process,71,1810000000,6250000000,1903,1
7339362762855426,thread,-1,producer,71,0,20000000,1903,1
7339362762855426,thread,-1,sampler,76,0,0,20,0
7339362762855426,thread,0,account_worker,75,790000000,1210000000,0,10
7339362762855426,thread,0,trader_callback,72,310000000,1700000000,0,13
7339362762855426,thread,0,trace_writer,73,320000000,1680000000,0,8
7339362762855426,thread,0,latency_writer,74,380000000,1610000000,0,43
7339362863135380,process,-1,process,71,1900000000,6560000000,2004,1
7339362863135380,thread,-1,producer,71,0,20000000,2004,1
7339362863135380,thread,-1,sampler,76,0,0,21,0
7339362863135380,thread,0,account_worker,75,820000000,1280000000,0,10
7339362863135380,thread,0,trader_callback,72,330000000,1780000000,0,22
7339362863135380,thread,0,trace_writer,73,340000000,1760000000,0,11
7339362863135380,thread,0,latency_writer,74,390000000,1700000000,0,43
7339362963431368,process,-1,process,71,1980000000,6890000000,2104,1
7339362963431368,thread,-1,producer,71,0,20000000,2104,1
7339362963431368,thread,-1,sampler,76,0,0,22,0
7339362963431368,thread,0,account_worker,75,850000000,1350000000,0,11
7339362963431368,thread,0,trader_callback,72,340000000,1870000000,0,22
7339362963431368,thread,0,trace_writer,73,350000000,1850000000,0,12
7339362963431368,thread,0,latency_writer,74,420000000,1780000000,0,43
7339363063692159,process,-1,process,71,2090000000,7180000000,2204,1
7339363063692159,thread,-1,producer,71,0,20000000,2204,1
7339363063692159,thread,-1,sampler,76,0,0,23,0
7339363063692159,thread,0,account_worker,75,890000000,1400000000,0,12
7339363063692159,thread,0,trader_callback,72,350000000,1960000000,0,26
7339363063692159,thread,0,trace_writer,73,380000000,1920000000,0,13
7339363063692159,thread,0,latency_writer,74,450000000,1840000000,0,44
7339363163982278,process,-1,process,71,2190000000,7480000000,2304,1
7339363163982278,thread,-1,producer,71,0,20000000,2305,1
7339363163982278,thread,-1,sampler,76,0,0,24,0
7339363163982278,thread,0,account_worker,75,930000000,1460000000,0,12
7339363163982278,thread,0,trader_callback,72,360000000,2050000000,0,26
7339363163982278,thread,0,trace_writer,73,400000000,1990000000,0,13
7339363163982278,thread,0,latency_writer,74,470000000,1920000000,0,48
7339363264301893,process,-1,process,71,2280000000,7790000000,2405,1
7339363264301893,thread,-1,producer,71,0,20000000,2405,1
7339363264301893,thread,-1,sampler,76,0,0,25,0
7339363264301893,thread,0,account_worker,75,970000000,1530000000,0,12
7339363264301893,thread,0,trader_callback,72,380000000,2130000000,0,29
7339363264301893,thread,0,trace_writer,73,420000000,2080000000,0,14
7339363264301893,thread,0,latency_writer,74,500000000,2000000000,0,52
7339363364588641,process,-1,process,71,2400000000,8070000000,2505,1
7339363364588641,thread,-1,producer,71,0,20000000,2505,1
7339363364588641,thread,-1,sampler,76,0,0,26,0
7339363364588641,thread,0,account_worker,75,1020000000,1580000000,0,12
7339363364588641,thread,0,trader_callback,72,410000000,2200000000,0,30
7339363364588641,thread,0,trace_writer,73,440000000,2160000000,0,15
7339363364588641,thread,0,latency_writer,74,510000000,2080000000,0,55
7339363464956288,process,-1,process,71,2520000000,8350000000,2605,1
7339363464956288,thread,-1,producer,71,0,20000000,2605,1
7339363464956288,thread,-1,sampler,76,0,0,27,0
7339363464956288,thread,0,account_worker,75,1070000000,1630000000,0,12
7339363464956288,thread,0,trader_callback,72,440000000,2280000000,0,30
7339363464956288,thread,0,trace_writer,73,460000000,2240000000,0,15
7339363464956288,thread,0,latency_writer,74,540000000,2150000000,0,56
7339363565253982,process,-1,process,71,2630000000,8640000000,2706,1
7339363565253982,thread,-1,producer,71,0,20000000,2706,1
7339363565253982,thread,-1,sampler,76,0,0,28,0
7339363565253982,thread,0,account_worker,75,1100000000,1700000000,0,12
7339363565253982,thread,0,trader_callback,72,460000000,2350000000,0,31
7339363565253982,thread,0,trace_writer,73,480000000,2320000000,0,15
7339363565253982,thread,0,latency_writer,74,570000000,2230000000,0,60
7339363665542705,process,-1,process,71,2730000000,8950000000,2806,1
7339363665542705,thread,-1,producer,71,0,20000000,2806,1
7339363665542705,thread,-1,sampler,76,0,0,29,0
7339363665542705,thread,0,account_worker,75,1140000000,1760000000,0,12
7339363665542705,thread,0,trader_callback,72,480000000,2430000000,0,34
7339363665542705,thread,0,trace_writer,73,500000000,2400000000,0,15
7339363665542705,thread,0,latency_writer,74,590000000,2310000000,0,61
7339363765843270,process,-1,process,71,2820000000,9260000000,2906,1
7339363765843270,thread,-1,producer,71,0,20000000,2906,1
7339363765843270,thread,-1,sampler,76,0,0,30,0
7339363765843270,thread,0,account_worker,75,1160000000,1840000000,0,23
7339363765843270,thread,0,trader_callback,72,500000000,2510000000,0,44
7339363765843270,thread,0,trace_writer,73,520000000,2480000000,0,25
7339363765843270,thread,0,latency_writer,74,620000000,2380000000,0,72
7339363866164830,process,-1,process,71,2940000000,9540000000,3007,1
7339363866164830,thread,-1,producer,71,0,20000000,3007,1
7339363866164830,thread,-1,sampler,76,0,0,31,0
7339363866164830,thread,0,account_worker,75,1210000000,1890000000,0,23
7339363866164830,thread,0,trader_callback,72,520000000,2590000000,0,45
7339363866164830,thread,0,trace_writer,73,550000000,2550000000,0,25
7339363866164830,thread,0,latency_writer,74,630000000,2460000000,0,73
7339363966479689,process,-1,process,71,3040000000,9840000000,3107,1
7339363966479689,thread,-1,producer,71,0,20000000,3107,1
7339363966479689,thread,-1,sampler,76,0,0,32,0
7339363966479689,thread,0,account_worker,75,1250000000,1950000000,0,24
7339363966479689,thread,0,trader_callback,72,540000000,2670000000,0,48
7339363966479689,thread,0,trace_writer,73,580000000,2620000000,0,25
7339363966479689,thread,0,latency_writer,74,650000000,2540000000,0,73
7339364066767289,process,-1,process,71,3140000000,10140000000,3207,1
7339364066767289,thread,-1,producer,71,0,30000000,3207,1
7339364066767289,thread,-1,sampler,76,0,0,33,0
7339364066767289,thread,0,account_worker,75,1280000000,2020000000,0,25
7339364066767289,thread,0,trader_callback,72,560000000,2750000000,0,50
7339364066767289,thread,0,trace_writer,73,590000000,2710000000,0,25
7339364066767289,thread,0,latency_writer,74,690000000,2610000000,0,80
7339364167055884,process,-1,process,71,3220000000,10470000000,3308,1
7339364167055884,thread,-1,producer,71,0,30000000,3308,1
7339364167055884,thread,-1,sampler,76,0,0,34,0
7339364167055884,thread,0,account_worker,75,1290000000,2110000000,0,25
7339364167055884,thread,0,trader_callback,72,580000000,2830000000,0,53
7339364167055884,thread,0,trace_writer,73,600000000,2800000000,0,29
7339364167055884,thread,0,latency_writer,74,720000000,2670000000,0,81
7339364267344740,process,-1,process,71,3320000000,10770000000,3408,1
7339364267344740,thread,-1,producer,71,0,30000000,3408,1
7339364267344740,thread,-1,sampler,76,0,0,35,0
7339364267344740,thread,0,account_worker,75,1340000000,2160000000,0,25
7339364267344740,thread,0,trader_callback,72,600000000,2910000000,0,56
7339364267344740,thread,0,trace_writer,73,620000000,2890000000,0,29
7339364267344740,thread,0,latency_writer,74,730000000,2760000000,0,82
7339364367634230,process,-1,process,71,3410000000,11080000000,3508,1
7339364367634230,thread,-1,producer,71,0,30000000,3508,1
7339364367634230,thread,-1,sampler,76,0,0,36,0
7339364367634230,thread,0,account_worker,75,1400000000,2200000000,0,25
7339364367634230,thread,0,trader_callback,72,620000000,2990000000,0,60
7339364367634230,thread,0,trace_writer,73,630000000,2970000000,0,29
7339364367634230,thread,0,latency_writer,74,740000000,2850000000,0,83
7339364467965232,process,-1,process,71,3520000000,11370000000,3608,1
7339364467965232,thread,-1,producer,71,0,30000000,3608,1
7339364467965232,thread,-1,sampler,76,0,0,37,0
7339364467965232,thread,0,account_worker,75,1440000000,2260000000,0,25
7339364467965232,thread,0,trader_callback,72,640000000,3070000000,0,60
7339364467965232,thread,0,trace_writer,73,650000000,3050000000,0,32
7339364467965232,thread,0,latency_writer,74,770000000,2930000000,0,83
7339364568260610,process,-1,process,71,3630000000,11660000000,3709,1
7339364568260610,thread,-1,producer,71,0,30000000,3709,1
7339364568260610,thread,-1,sampler,76,0,0,38,0
7339364568260610,thread,0,account_worker,75,1510000000,2290000000,0,25
7339364568260610,thread,0,trader_callback,72,650000000,3160000000,0,60
7339364568260610,thread,0,trace_writer,73,650000000,3150000000,0,32
7339364568260610,thread,0,latency_writer,74,790000000,3010000000,0,84
7339364668543154,process,-1,process,71,3720000000,11980000000,3809,1
7339364668543154,thread,-1,producer,71,0,30000000,3809,1
7339364668543154,thread,-1,sampler,76,0,0,39,0
7339364668543154,thread,0,account_worker,75,1520000000,2380000000,0,25
7339364668543154,thread,0,trader_callback,72,690000000,3230000000,0,60
7339364668543154,thread,0,trace_writer,73,680000000,3220000000,0,33
7339364668543154,thread,0,latency_writer,74,800000000,3100000000,0,84
7339364768829355,process,-1,process,71,3790000000,12310000000,3909,1
7339364768829355,thread,-1,producer,71,0,30000000,3909,1
7339364768829355,thread,-1,sampler,76,0,0,40,0
7339364768829355,thread,0,account_worker,75,1560000000,2440000000,0,25
7339364768829355,thread,0,trader_callback,72,700000000,3310000000,0,60
7339364768829355,thread,0,trace_writer,73,700000000,3310000000,0,33
7339364768829355,thread,0,latency_writer,74,810000000,3190000000,0,85
7339364869106679,process,-1,process,71,3870000000,12630000000,4010,1
7339364869106679,thread,-1,producer,71,0,30000000,4010,1
7339364869106679,thread,-1,sampler,76,0,0,41,0
7339364869106679,thread,0,account_worker,75,1580000000,2530000000,0,25
7339364869106679,thread,0,trader_callback,72,710000000,3400000000,0,60
7339364869106679,thread,0,trace_writer,73,730000000,3380000000,0,36
7339364869106679,thread,0,latency_writer,74,830000000,3270000000,0,85
7339364969387341,process,-1,process,71,3950000000,12950000000,4110,1
7339364969387341,thread,-1,producer,71,0,30000000,4110,1
7339364969387341,thread,-1,sampler,76,0,0,42,0
7339364969387341,thread,0,account_worker,75,1610000000,2600000000,0,25
7339364969387341,thread,0,trader_callback,72,740000000,3480000000,0,60
7339364969387341,thread,0,trace_writer,73,740000000,3470000000,0,36
7339364969387341,thread,0,latency_writer,74,840000000,3360000000,0,85
7339365069703066,process,-1,process,71,4050000000,13250000000,4210,1
7339365069703066,thread,-1,producer,71,0,30000000,4210,1
7339365069703066,thread,-1,sampler,76,0,0,43,0
7339365069703066,thread,0,account_worker,75,1650000000,2660000000,0,28
7339365069703066,thread,0,trader_callback,72,770000000,3540000000,0,62
7339365069703066,thread,0,trace_writer,73,750000000,3550000000,0,39
7339365069703066,thread,0,latency_writer,74,860000000,3440000000,0,86
7339365169986939,process,-1,process,71,4160000000,13540000000,4310,1
7339365169986939,thread,-1,producer,71,0,30000000,4311,1
7339365169986939,thread,-1,sampler,76,0,0,44,0
7339365169986939,thread,0,account_worker,75,1700000000,2700000000,0,28
7339365169986939,thread,0,trader_callback,72,810000000,3610000000,0,62
7339365169986939,thread,0,trace_writer,73,760000000,3640000000,0,40
7339365169986939,thread,0,latency_writer,74,860000000,3540000000,0,90
7339365270276756,process,-1,process,71,4260000000,13850000000,4411,1
7339365270276756,thread,-1,producer,71,0,30000000,4411,1
7339365270276756,thread,-1,sampler,76,0,0,45,0
7339365270276756,thread,0,account_worker,75,1750000000,2760000000,0,28
7339365270276756,thread,0,trader_callback,72,840000000,3680000000,0,62
7339365270276756,thread,0,trace_writer,73,780000000,3730000000,0,40
7339365270276756,thread,0,latency_writer,74,870000000,3630000000,0,91
7339365370552659,process,-1,process,71,4330000000,14170000000,4511,1
7339365370552659,thread,-1,producer,71,0,30000000,4511,1
7339365370552659,thread,-1,sampler,76,0,0,46,0
7339365370552659,thread,0,account_worker,75,1780000000,2820000000,0,28
7339365370552659,thread,0,trader_callback,72,860000000,3760000000,0,63
7339365370552659,thread,0,trace_writer,73,780000000,3820000000,0,44
7339365370552659,thread,0,latency_writer,74,880000000,3720000000,0,92
7339365470835244,process,-1,process,71,4430000000,14480000000,4611,1
7339365470835244,thread,-1,producer,71,0,30000000,4611,1
7339365470835244,thread,-1,sampler,76,0,0,47,0
7339365470835244,thread,0,account_worker,75,1830000000,2880000000,0,28
7339365470835244,thread,0,trader_callback,72,870000000,3850000000,0,63
7339365470835244,thread,0,trace_writer,73,820000000,3880000000,0,44
7339365470835244,thread,0,latency_writer,74,890000000,3810000000,0,93
7339365571117148,process,-1,process,71,4550000000,14760000000,4712,1
7339365571117148,thread,-1,producer,71,0,30000000,4712,1
7339365571117148,thread,-1,sampler,76,0,0,48,0
7339365571117148,thread,0,account_worker,75,1870000000,2930000000,0,28
7339365571117148,thread,0,trader_callback,72,890000000,3930000000,0,64
7339365571117148,thread,0,trace_writer,73,850000000,3960000000,0,44
7339365571117148,thread,0,latency_writer,74,910000000,3890000000,0,93
7339365671462252,process,-1,process,71,4650000000,15070000000,4812,1
7339365671462252,thread,-1,producer,71,0,30000000,4812,1
7339365671462252,thread,-1,sampler,76,0,0,49,0
7339365671462252,thread,0,account_worker,75,1910000000,3000000000,0,28
7339365671462252,thread,0,trader_callback,72,910000000,4000000000,0,65
7339365671462252,thread,0,trace_writer,73,870000000,4040000000,0,44
7339365671462252,thread,0,latency_writer,74,930000000,3970000000,0,94
7339365771749759,process,-1,process,71,4730000000,15380000000,4912,1
7339365771749759,thread,-1,producer,71,0,30000000,4912,1
7339365771749759,thread,-1,sampler,76,0,0,50,0
7339365771749759,thread,0,account_worker,75,1940000000,3060000000,0,28
7339365771749759,thread,0,trader_callback,72,930000000,4090000000,0,65
7339365771749759,thread,0,trace_writer,73,890000000,4120000000,0,44
7339365771749759,thread,0,latency_writer,74,940000000,4060000000,0,94
7339365872023835,process,-1,process,71,4810000000,15700000000,5013,1
7339365872023835,thread,-1,producer,71,0,30000000,5013,1
7339365872023835,thread,-1,sampler,76,0,0,51,0
7339365872023835,thread,0,account_worker,75,1980000000,3130000000,0,28
7339365872023835,thread,0,trader_callback,72,960000000,4160000000,0,65
7339365872023835,thread,0,trace_writer,73,890000000,4210000000,0,44
7339365872023835,thread,0,latency_writer,74,950000000,4150000000,0,94
7339365972409873,process,-1,process,71,4910000000,16010000000,5113,1
7339365972409873,thread,-1,producer,71,0,30000000,5113,1
7339365972409873,thread,-1,sampler,76,0,0,52,0
7339365972409873,thread,0,account_worker,75,2020000000,3180000000,0,28
7339365972409873,thread,0,trader_callback,72,970000000,4240000000,0,66
7339365972409873,thread,0,trace_writer,73,920000000,4290000000,0,47
7339365972409873,thread,0,latency_writer,74,970000000,4240000000,0,95
7339366072806333,process,-1,process,71,5000000000,16320000000,5213,1
7339366072806333,thread,-1,producer,71,0,30000000,5213,1
7339366072806333,thread,-1,sampler,76,0,0,53,0
7339366072806333,thread,0,account_worker,75,2060000000,3250000000,0,29
7339366072806333,thread,0,trader_callback,72,1000000000,4320000000,0,67
7339366072806333,thread,0,trace_writer,73,940000000,4360000000,0,48
7339366072806333,thread,0,latency_writer,74,980000000,4320000000,0,97
7339366173092395,process,-1,process,71,5100000000,16620000000,5314,1
7339366173092395,thread,-1,producer,71,0,30000000,5314,1
7339366173092395,thread,-1,sampler,76,0,0,54,0
7339366173092395,thread,0,account_worker,75,2090000000,3320000000,0,29
7339366173092395,thread,0,trader_callback,72,1020000000,4390000000,0,68
7339366173092395,thread,0,trace_writer,73,950000000,4460000000,0,51
7339366173092395,thread,0,latency_writer,74,1010000000,4400000000,0,99
7339366273431824,process,-1,process,71,5200000000,16930000000,5414,1
7339366273431824,thread,-1,producer,71,0,30000000,5414,1
7339366273431824,thread,-1,sampler,76,0,0,55,0
7339366273431824,thread,0,account_worker,75,2130000000,3380000000,0,29
7339366273431824,thread,0,trader_callback,72,1050000000,4470000000,0,68
7339366273431824,thread,0,trace_writer,73,970000000,4540000000,0,54
7339366273431824,thread,0,latency_writer,74,1020000000,4480000000,0,100
7339366373731801,process,-1,process,71,5300000000,17230000000,5514,1
7339366373731801,thread,-1,producer,71,0,30000000,5514,1
7339366373731801,thread,-1,sampler,76,0,0,56,0
7339366373731801,thread,0,account_worker,75,2170000000,3440000000,0,29
7339366373731801,thread,0,trader_callback,72,1070000000,4550000000,0,69
7339366373731801,thread,0,trace_writer,73,1000000000,4610000000,0,57
7339366373731801,thread,0,latency_writer,74,1040000000,4560000000,0,101
7339366474087234,process,-1,process,71,5390000000,17540000000,5615,1
7339366474087234,thread,-1,producer,71,0,30000000,5615,1
7339366474087234,thread,-1,sampler,76,0,0,57,0
7339366474087234,thread,0,account_worker,75,2220000000,3490000000,0,29
7339366474087234,thread,0,trader_callback,72,1080000000,4640000000,0,69
7339366474087234,thread,0,trace_writer,73,1000000000,4700000000,0,57
7339366474087234,thread,0,latency_writer,74,1060000000,4640000000,0,101
7339366574424671,process,-1,process,71,5490000000,17850000000,5715,1
7339366574424671,thread,-1,producer,71,0,40000000,5715,1
7339366574424671,thread,-1,sampler,76,0,10000000,58,0
7339366574424671,thread,0,account_worker,75,2270000000,3540000000,0,29
7339366574424671,thread,0,trader_callback,72,1100000000,4720000000,0,69
7339366574424671,thread,0,trace_writer,73,1020000000,4790000000,0,60
7339366574424671,thread,0,latency_writer,74,1070000000,4730000000,0,103
7339366674755190,process,-1,process,71,5560000000,18170000000,5815,1
7339366674755190,thread,-1,producer,71,0,40000000,5815,1
7339366674755190,thread,-1,sampler,76,0,10000000,59,0
7339366674755190,thread,0,account_worker,75,2300000000,3610000000,0,29
7339366674755190,thread,0,trader_callback,72,1120000000,4800000000,0,69
7339366674755190,thread,0,trace_writer,73,1030000000,4880000000,0,61
7339366674755190,thread,0,latency_writer,74,1080000000,4830000000,0,107
7339366775042165,process,-1,process,71,5670000000,18460000000,5916,1
7339366775042165,thread,-1,producer,71,0,40000000,5916,1
7339366775042165,thread,-1,sampler,76,0,10000000,60,0
7339366775042165,thread,0,account_worker,75,2360000000,3650000000,0,30
7339366775042165,thread,0,trader_callback,72,1150000000,4870000000,0,69
7339366775042165,thread,0,trace_writer,73,1050000000,4960000000,0,64
7339366775042165,thread,0,latency_writer,74,1090000000,4910000000,0,109
7339366875330808,process,-1,process,71,5760000000,18780000000,6016,1
7339366875330808,thread,-1,producer,71,0,40000000,6016,1
7339366875330808,thread,-1,sampler,76,0,10000000,61,0
7339366875330808,thread,0,account_worker,75,2400000000,3700000000,0,30
7339366875330808,thread,0,trader_callback,72,1160000000,4960000000,0,69
7339366875330808,thread,0,trace_writer,73,1060000000,5050000000,0,64
7339366875330808,thread,0,latency_writer,74,1110000000,5000000000,0,112
7339366975621706,process,-1,process,71,5880000000,19060000000,6116,1
7339366975621706,thread,-1,producer,71,0,40000000,6116,1
7339366975621706,thread,-1,sampler,76,0,10000000,62,0
7339366975621706,thread,0,account_worker,75,2470000000,3740000000,0,31
7339366975621706,thread,0,trader_callback,72,1170000000,5050000000,0,69
7339366975621706,thread,0,trace_writer,73,1080000000,5130000000,0,67
7339366975621706,thread,0,latency_writer,74,1140000000,5070000000,0,113
7339367075921276,process,-1,process,71,5990000000,19350000000,6216,1
7339367075921276,thread,-1,producer,71,0,40000000,6216,1
7339367075921276,thread,-1,sampler,76,0,10000000,63,0
7339367075921276,thread,0,account_worker,75,2510000000,3790000000,0,35
7339367075921276,thread,0,trader_callback,72,1190000000,5130000000,0,70
