sequence,mono_ns,account_index,stage,latency_ns
25930,7339373970071110,0,market_to_signal,93
25931,7339373971069868,0,market_to_signal,111
25932,7339373971174502,0,signal_to_order_call,104046
25933,7339373971191922,0,callback_to_state,15957
25934,7339373971198929,0,callback_to_state,6569
25935,7339373971198929,0,simulated_end_to_end,129935
25936,7339373972069345,0,market_to_signal,147
25937,7339373973071553,0,market_to_signal,56
25938,7339373974069711,0,market_to_signal,41
25939,7339373975070360,0,market_to_signal,147
25940,7339373975174666,0,signal_to_order_call,103837
25941,7339373975192006,0,callback_to_state,15810
25942,7339373975199163,0,callback_to_state,6713
25943,7339373975199163,0,simulated_end_to_end,129715
25944,7339373976070262,0,market_to_signal,298
25945,7339373977068171,0,market_to_signal,39
25946,7339373978073205,0,market_to_signal,113
25947,7339373978177724,0,signal_to_order_call,104049
25948,7339373978196069,0,callback_to_state,16581
25949,7339373978204686,0,callback_to_state,7838
25950,7339373978204686,0,simulated_end_to_end,132493
25951,7339373979068930,0,market_to_signal,116
25952,7339373980069910,0,market_to_signal,111
25953,7339373980173454,0,signal_to_order_call,102973
25954,7339373980190767,0,callback_to_state,15794
25955,7339373980197541,0,callback_to_state,6199
25956,7339373980197541,0,simulated_end_to_end,128794
25957,7339373981070115,0,market_to_signal,186
25958,7339373982069090,0,market_to_signal,55
25959,7339373983070524,0,market_to_signal,39
25960,7339373984069702,0,market_to_signal,152
25961,7339373984173113,0,signal_to_order_call,102836
25962,7339373984190641,0,callback_to_state,15900
25963,7339373984198059,0,callback_to_state,6978
25964,7339373984198059,0,simulated_end_to_end,129533
25965,7339373985070008,0,market_to_signal,73
25966,7339373986069668,0,market_to_signal,63
25967,7339373987069584,0,market_to_signal,114
25968,7339373987173759,0,signal_to_order_call,103680
25969,7339373987191253,0,callback_to_state,15753
25970,7339373987197549,0,callback_to_state,5839
25971,7339373987197549,0,simulated_end_to_end,128757
25972,7339373988072441,0,market_to_signal,163
25973,7339373989067675,0,market_to_signal,109
25974,7339373989171280,0,signal_to_order_call,103072
25975,7339373989189111,0,callback_to_state,16141
25976,7339373989193906,0,callback_to_state,4362
25977,7339373989193906,0,simulated_end_to_end,127366
25978,7339373990074683,0,market_to_signal,189
25979,7339373991069531,0,market_to_signal,55
25980,7339373992069582,0,market_to_signal,41
25981,7339373993069351,0,market_to_signal,111
25982,7339373993173479,0,signal_to_order_call,103500
25983,7339373993191002,0,callback_to_state,16297
25984,7339373993197951,0,callback_to_state,6509
25985,7339373993197951,0,simulated_end_to_end,129518
25986,7339373994069392,0,market_to_signal,125
25987,7339373995067748,0,market_to_signal,38
25988,7339373996069701,0,market_to_signal,138
25989,7339373996172750,0,signal_to_order_call,102436
25990,7339373996190279,0,callback_to_state,15815
25991,7339373996194917,0,callback_to_state,4169
25992,7339373996194917,0,simulated_end_to_end,126315
25993,7339373997070833,0,market_to_signal,133
25994,7339373998041115,0,market_to_signal,152
25995,7339373998145768,0,signal_to_order_call,104037
25996,7339373998162989,0,callback_to_state,15681
25997,7339373998171200,0,callback_to_state,7051
25998,7339373998171200,0,simulated_end_to_end,131015
25999,7339373999070512,0,market_to_signal,140
26000,7339374000071256,0,market_to_signal,127
26001,7339374001069847,0,market_to_signal,82
26002,7339374002075590,0,market_to_signal,170
26003,7339374002182574,0,signal_to_order_call,106414
26004,7339374002200700,0,callback_to_state,16470
26005,7339374002207469,0,callback_to_state,5852
26006,7339374002207469,0,simulated_end_to_end,133428
26007,7339374003070063,0,market_to_signal,50
26008,7339374004069761,0,market_to_signal,38
26009,7339374005071905,0,market_to_signal,154
26010,7339374005173205,0,signal_to_order_call,100757
26011,7339374005190681,0,callback_to_state,15603
26012,7339374005195341,0,callback_to_state,4193
26013,7339374005195341,0,simulated_end_to_end,124584
26014,7339374006069801,0,market_to_signal,113
26015,7339374007068686,0,market_to_signal,156
26016,7339374007170643,0,signal_to_order_call,101462
26017,7339374007186971,0,callback_to_state,14779
26018,7339374007193704,0,callback_to_state,6295
26019,7339374007193704,0,simulated_end_to_end,125767
26020,7339374008069502,0,market_to_signal,188
26021,7339374009069592,0,market_to_signal,59
26022,7339374010070750,0,market_to_signal,38
26023,7339374011072118,0,market_to_signal,111
26024,7339374011174165,0,signal_to_order_call,101422
26025,7339374011191189,0,callback_to_state,15750
26026,7339374011197947,0,callback_to_state,6291
26027,7339374011197947,0,simulated_end_to_end,126572
26028,7339374012075210,0,market_to_signal,149
26029,7339374013069917,0,market_to_signal,38
26030,7339374014070096,0,market_to_signal,112
26031,7339374014173246,0,signal_to_order_call,102549
26032,7339374014190331,0,callback_to_state,15625
26033,7339374014194913,0,callback_to_state,4149
26034,7339374014194913,0,simulated_end_to_end,125975
26035,7339374015068827,0,market_to_signal,52
26036,7339374016069381,0,market_to_signal,115
26037,7339374016171246,0,signal_to_order_call,101287
26038,7339374016187625,0,callback_to_state,14928
26039,7339374016194436,0,callback_to_state,6376
26040,7339374016194436,0,simulated_end_to_end,125791
26041,7339374017069905,0,market_to_signal,70
26042,7339374018068340,0,market_to_signal,51
26043,7339374019073302,0,market_to_signal,40
26044,7339374020072827,0,market_to_signal,153
26045,7339374020178296,0,signal_to_order_call,104848
26046,7339374020196402,0,callback_to_state,16449
26047,7339374020201155,0,callback_to_state,4215
26048,7339374020201155,0,simulated_end_to_end,129387
26049,7339374021070201,0,market_to_signal,96
26050,7339374022070752,0,market_to_signal,39
26051,7339374023069728,0,market_to_signal,130
26052,7339374023173116,0,signal_to_order_call,102801
26053,7339374023190650,0,callback_to_state,15903
26054,7339374023195203,0,callback_to_state,4118
26055,7339374023195203,0,simulated_end_to_end,126704
26056,7339374024069145,0,market_to_signal,149
26057,7339374025069133,0,market_to_signal,110
26058,7339374025169899,0,signal_to_order_call,100183
26059,7339374025186666,0,callback_to_state,15430
26060,7339374025191205,0,callback_to_state,4105
26061,7339374025191205,0,simulated_end_to_end,123157
26062,7339374026069398,0,market_to_signal,69
26063,7339374027074222,0,market_to_signal,51
26064,7339374028073525,0,market_to_signal,40
26065,7339374029077072,0,market_to_signal,105
26066,7339374029178380,0,signal_to_order_call,100913
26067,7339374029195000,0,callback_to_state,15013
26068,7339374029200056,0,callback_to_state,4623
26069,7339374029200056,0,simulated_end_to_end,124046
26070,7339374030070801,0,market_to_signal,51
26071,7339374031069680,0,market_to_signal,39
26072,7339374032070160,0,market_to_signal,113
26073,7339374032170670,0,signal_to_order_call,100018
26074,7339374032187605,0,callback_to_state,15308
26075,7339374032192056,0,callback_to_state,3985
26076,7339374032192056,0,simulated_end_to_end,122642
26077,7339374033069897,0,market_to_signal,53
26078,7339374034068568,0,market_to_signal,107
26079,7339374034168490,0,signal_to_order_call,99356
26080,7339374034185077,0,callback_to_state,14990
26081,7339374034189820,0,callback_to_state,4305
26082,7339374034189820,0,simulated_end_to_end,121934
26083,7339374035070610,0,market_to_signal,59
26084,7339374036070977,0,market_to_signal,138
26085,7339374037069205,0,market_to_signal,39
26086,7339374038073439,0,market_to_signal,114
26087,7339374038175470,0,signal_to_order_call,101463
26088,7339374038193081,0,callback_to_state,15724
26089,7339374038200142,0,callback_to_state,6600
26090,7339374038200142,0,simulated_end_to_end,127683
26091,7339374039070436,0,market_to_signal,52
26092,7339374040069399,0,market_to_signal,40
26093,7339374041068858,0,market_to_signal,112
26094,7339374041171900,0,signal_to_order_call,102415
26095,7339374041188756,0,callback_to_state,15299
26096,7339374041196125,0,callback_to_state,6865
26097,7339374041196125,0,simulated_end_to_end,127963
26098,7339374042072004,0,market_to_signal,121
26099,7339374043069205,0,market_to_signal,110
26100,7339374043171407,0,signal_to_order_call,101679
26101,7339374043188631,0,callback_to_state,15371
26102,7339374043195109,0,callback_to_state,6020
26103,7339374043195109,0,simulated_end_to_end,126984
26104,7339374044070042,0,market_to_signal,136
26105,7339374045069491,0,market_to_signal,51
26106,7339374046068920,0,market_to_signal,40
26107,7339374047069019,0,market_to_signal,116
26108,7339374047175966,0,signal_to_order_call,106501
26109,7339374047193618,0,callback_to_state,15697
26110,7339374047199255,0,callback_to_state,4311
26111,7339374047199255,0,simulated_end_to_end,131068
26112,7339374048074607,0,market_to_signal,129
26113,7339374049071445,0,market_to_signal,40
26114,7339374050069535,0,market_to_signal,112
26115,7339374050173075,0,signal_to_order_call,102937
26116,7339374050190222,0,callback_to_state,15493
26117,7339374050206110,0,callback_to_state,15428
26118,7339374050206110,0,simulated_end_to_end,137387
26119,7339374051069503,0,market_to_signal,92
26120,7339374052070682,0,market_to_signal,110
26121,7339374052173035,0,signal_to_order_call,101834
26122,7339374052190234,0,callback_to_state,15402
26123,7339374052196807,0,callback_to_state,6115
26124,7339374052196807,0,simulated_end_to_end,126953
26125,7339374053069719,0,market_to_signal,92
26126,7339374054069224,0,market_to_signal,93
26127,7339374055075140,0,market_to_signal,39
26128,7339374056071769,0,market_to_signal,111
26129,7339374056175946,0,signal_to_order_call,103515
26130,7339374056193526,0,callback_to_state,15812
26131,7339374056198223,0,callback_to_state,4231
26132,7339374056198223,0,simulated_end_to_end,127224
26133,7339374057070060,0,market_to_signal,50
26134,7339374058068437,0,market_to_signal,40
26135,7339374059068745,0,market_to_signal,117
26136,7339374059172819,0,signal_to_order_call,103608
26137,7339374059189773,0,callback_to_state,15382
26138,7339374059196968,0,callback_to_state,6617
26139,7339374059196968,0,simulated_end_to_end,129073
26140,7339374060072066,0,market_to_signal,96
26141,7339374061069169,0,market_to_signal,111
26142,7339374061171008,0,signal_to_order_call,101302
26143,7339374061188046,0,callback_to_state,15457
26144,7339374061201562,0,callback_to_state,13067
26145,7339374061201562,0,simulated_end_to_end,133444
26146,7339374062069195,0,market_to_signal,144
26147,7339374063069757,0,market_to_signal,57
26148,7339374064069924,0,market_to_signal,39
26149,7339374065070054,0,market_to_signal,108
26150,7339374065175525,0,signal_to_order_call,104883
26151,7339374065193365,0,callback_to_state,16207
26152,7339374065197950,0,callback_to_state,4098
26153,7339374065197950,0,simulated_end_to_end,128706
26154,7339374066072133,0,market_to_signal,96
26155,7339374067069678,0,market_to_signal,40
26156,7339374068069379,0,market_to_signal,108
26157,7339374068173437,0,signal_to_order_call,103478
26158,7339374068190196,0,callback_to_state,15248
26159,7339374068196746,0,callback_to_state,6109
26160,7339374068196746,0,simulated_end_to_end,128134
26161,7339374069072195,0,market_to_signal,50
26162,7339374070055484,0,market_to_signal,108
26163,7339374070156479,0,signal_to_order_call,100451
26164,7339374070173526,0,callback_to_state,15362
26165,7339374070180114,0,callback_to_state,6133
26166,7339374070180114,0,simulated_end_to_end,125744
26167,7339374071071482,0,market_to_signal,147
26168,7339374072070908,0,market_to_signal,60
26169,7339374073069938,0,market_to_signal,38
26170,7339374074070950,0,market_to_signal,108
26171,7339374074175313,0,signal_to_order_call,103772
26172,7339374074195341,0,callback_to_state,18297
26173,7339374074204953,0,callback_to_state,8563
26174,7339374074204953,0,simulated_end_to_end,135174
26175,7339374075069825,0,market_to_signal,99
26176,7339374076069820,0,market_to_signal,40
26177,7339374077069288,0,market_to_signal,107
26178,7339374077172321,0,signal_to_order_call,102509
26179,7339374077189944,0,callback_to_state,15911
26180,7339374077196841,0,callback_to_state,6460
26181,7339374077196841,0,simulated_end_to_end,128737
26182,7339374078067385,0,market_to_signal,51
26183,7339374079070284,0,market_to_signal,110
26184,7339374079172408,0,signal_to_order_call,101558
26185,7339374079189201,0,callback_to_state,15167
26186,7339374079197414,0,callback_to_state,7538
26187,7339374079197414,0,simulated_end_to_end,127861
26188,7339374080070707,0,market_to_signal,146
26189,7339374081068228,0,market_to_signal,49
26190,7339374082070057,0,market_to_signal,38
26191,7339374083069495,0,market_to_signal,107
26192,7339374083172713,0,signal_to_order_call,102627
26193,7339374083189617,0,callback_to_state,15651
26194,7339374083196403,0,callback_to_state,6223
26195,7339374083196403,0,simulated_end_to_end,128104
26196,7339374084067552,0,market_to_signal,134
26197,7339374085071001,0,market_to_signal,40
26198,7339374086069558,0,market_to_signal,110
26199,7339374086172462,0,signal_to_order_call,102315
26200,7339374086189649,0,callback_to_state,15420
26201,7339374086194421,0,callback_to_state,4334
26202,7339374086194421,0,simulated_end_to_end,125992
26203,7339374087069305,0,market_to_signal,95
26204,7339374088068850,0,market_to_signal,113
26205,7339374088171025,0,signal_to_order_call,101597
26206,7339374088187500,0,callback_to_state,15195
26207,7339374088192092,0,callback_to_state,4152
26208,7339374088192092,0,simulated_end_to_end,124066
26209,7339374089073107,0,market_to_signal,70
26210,7339374090070086,0,market_to_signal,51
26211,7339374091072597,0,market_to_signal,40
26212,7339374092071700,0,market_to_signal,111
26213,7339374092172123,0,signal_to_order_call,99838
26214,7339374092188379,0,callback_to_state,15247
26215,7339374092193055,0,callback_to_state,4219
26216,7339374092193055,0,simulated_end_to_end,122585
26217,7339374093073546,0,market_to_signal,187
26218,7339374094070927,0,market_to_signal,39
26219,7339374095071282,0,market_to_signal,107
26220,7339374095172437,0,signal_to_order_call,100570
26221,7339374095191358,0,callback_to_state,16605
26222,7339374095197772,0,callback_to_state,5795
26223,7339374095197772,0,simulated_end_to_end,127372
26224,7339374096070903,0,market_to_signal,93
26225,7339374097070709,0,market_to_signal,123
26226,7339374097173222,0,signal_to_order_call,101990
26227,7339374097190716,0,callback_to_state,15848
26228,7339374097198408,0,callback_to_state,6834
26229,7339374097198408,0,simulated_end_to_end,128497
26230,7339374098070124,0,market_to_signal,140
26231,7339374099071954,0,market_to_signal,49
26232,7339374100066446,0,market_to_signal,41
26233,7339374101070386,0,market_to_signal,109
26234,7339374101172670,0,signal_to_order_call,101823
26235,7339374101189058,0,callback_to_state,14991
26236,7339374101193774,0,callback_to_state,4261
26237,7339374101193774,0,simulated_end_to_end,124439
26238,7339374102069657,0,market_to_signal,76
26239,7339374103069224,0,market_to_signal,40
26240,7339374104068837,0,market_to_signal,146
26241,7339374104160240,0,signal_to_order_call,90803
26242,7339374104176974,0,callback_to_state,14891
26243,7339374104183234,0,callback_to_state,5699
26244,7339374104183234,0,simulated_end_to_end,115523
26245,7339374105069364,0,market_to_signal,40
26246,7339374106071359,0,market_to_signal,111
26247,7339374106177394,0,signal_to_order_call,105535
26248,7339374106195027,0,callback_to_state,16417
26249,7339374106209733,0,callback_to_state,14229
26250,7339374106209733,0,simulated_end_to_end,139550
26251,7339374107070287,0,market_to_signal,117
26252,7339374108068962,0,market_to_signal,39
26253,7339374109069420,0,market_to_signal,61
26254,7339374110069483,0,market_to_signal,107
26255,7339374110174327,0,signal_to_order_call,104249
26256,7339374110191739,0,callback_to_state,15858
26257,7339374110198837,0,callback_to_state,6657
26258,7339374110198837,0,simulated_end_to_end,130487
26259,7339374111069183,0,market_to_signal,40
26260,7339374112070367,0,market_to_signal,98
26261,7339374113068846,0,market_to_signal,89
26262,7339374113174469,0,signal_to_order_call,105049
26263,7339374113192305,0,callback_to_state,16061
26264,7339374113199429,0,callback_to_state,6685
26265,7339374113199429,0,simulated_end_to_end,131249
26266,7339374114070051,0,market_to_signal,90
26267,7339374115075005,0,market_to_signal,98
26268,7339374115178390,0,signal_to_order_call,102856
26269,7339374115195323,0,callback_to_state,15469
26270,7339374115200085,0,callback_to_state,4320
26271,7339374115200085,0,simulated_end_to_end,126026
26272,7339374116070209,0,market_to_signal,93
26273,7339374117069341,0,market_to_signal,40
26274,7339374118069401,0,market_to_signal,60
26275,7339374119069470,0,market_to_signal,101
26276,7339374119172227,0,signal_to_order_call,102172
26277,7339374119189079,0,callback_to_state,15378
26278,7339374119197038,0,callback_to_state,6772
26279,7339374119197038,0,simulated_end_to_end,128655
26280,7339374120069820,0,market_to_signal,91
26281,7339374121068319,0,market_to_signal,60
26282,7339374122072850,0,market_to_signal,89
26283,7339374122177107,0,signal_to_order_call,103699
26284,7339374122194245,0,callback_to_state,15645
26285,7339374122198970,0,callback_to_state,4267
26286,7339374122198970,0,simulated_end_to_end,126853
26287,7339374123072152,0,market_to_signal,93
26288,7339374124069788,0,market_to_signal,87
26289,7339374124171932,0,signal_to_order_call,101523
26290,7339374124188200,0,callback_to_state,15105
26291,7339374124193091,0,callback_to_state,4093
26292,7339374124193091,0,simulated_end_to_end,124056
26293,7339374125070602,0,market_to_signal,91
26294,7339374126069029,0,market_to_signal,53
26295,7339374127069329,0,market_to_signal,58
26296,7339374128069082,0,market_to_signal,90
26297,7339374128170642,0,signal_to_order_call,101142
26298,7339374128189493,0,callback_to_state,17149
26299,7339374128198804,0,callback_to_state,8372
26300,7339374128198804,0,simulated_end_to_end,130488
26301,7339374129069806,0,market_to_signal,97
26302,7339374130070219,0,market_to_signal,58
26303,7339374131070756,0,market_to_signal,117
26304,7339374131174392,0,signal_to_order_call,103065
26305,7339374131192500,0,callback_to_state,16136
26306,7339374131199250,0,callback_to_state,6299
26307,7339374131199250,0,simulated_end_to_end,129635
26308,7339374132075648,0,market_to_signal,39
26309,7339374133069645,0,market_to_signal,158
26310,7339374133175835,0,signal_to_order_call,105603
26311,7339374133193496,0,callback_to_state,16033
26312,7339374133198142,0,callback_to_state,4197
26313,7339374133198142,0,simulated_end_to_end,129607
26314,7339374134069523,0,market_to_signal,89
26315,7339374135068273,0,market_to_signal,39
26316,7339374136069865,0,market_to_signal,58
26317,7339374137068853,0,market_to_signal,118
26318,7339374137178269,0,signal_to_order_call,108819
26319,7339374137195318,0,callback_to_state,15948
26320,7339374137199944,0,callback_to_state,4195
26321,7339374137199944,0,simulated_end_to_end,131838
26322,7339374138069970,0,market_to_signal,61
26323,7339374139069225,0,market_to_signal,51
26324,7339374140069325,0,market_to_signal,189
26325,7339374140174250,0,signal_to_order_call,104369
26326,7339374140192284,0,callback_to_state,16382
26327,7339374140196964,0,callback_to_state,4253
26328,7339374140196964,0,simulated_end_to_end,128812
26329,7339374141069074,0,market_to_signal,122
26330,7339374142068491,0,market_to_signal,116
26331,7339374142171999,0,signal_to_order_call,102965
26332,7339374142189478,0,callback_to_state,15641
26333,7339374142194207,0,callback_to_state,4285
26334,7339374142194207,0,simulated_end_to_end,126496
26335,7339374143069568,0,market_to_signal,179
26336,7339374144069490,0,market_to_signal,40
26337,7339374145068085,0,market_to_signal,58
26338,7339374146066319,0,market_to_signal,85
26339,7339374146170529,0,signal_to_order_call,103598
26340,7339374146188592,0,callback_to_state,17849
26341,7339374146193735,0,callback_to_state,4137
26342,7339374146193735,0,simulated_end_to_end,128381
26343,7339374147066914,0,market_to_signal,122
26344,7339374148072615,0,market_to_signal,39
26345,7339374149069542,0,market_to_signal,90
26346,7339374149174096,0,signal_to_order_call,103791
26347,7339374149192123,0,callback_to_state,16407
26348,7339374149199193,0,callback_to_state,6619
26349,7339374149199193,0,simulated_end_to_end,130461
26350,7339374150069162,0,market_to_signal,48
26351,7339374151068637,0,market_to_signal,109
26352,7339374151171840,0,signal_to_order_call,102554
26353,7339374151188760,0,callback_to_state,15159
26354,7339374151194702,0,callback_to_state,4110
26355,7339374151194702,0,simulated_end_to_end,126856
26356,7339374152069661,0,market_to_signal,128
26357,7339374153070275,0,market_to_signal,51
26358,7339374154075025,0,market_to_signal,49
26359,7339374155069408,0,market_to_signal,97
26360,7339374155172579,0,signal_to_order_call,102628
26361,7339374155190512,0,callback_to_state,16329
26362,7339374155198026,0,callback_to_state,7059
26363,7339374155198026,0,simulated_end_to_end,129342
26364,7339374156070480,0,market_to_signal,118
26365,7339374157069162,0,market_to_signal,39
26366,7339374158068897,0,market_to_signal,97
26367,7339374158174214,0,signal_to_order_call,104744
26368,7339374158192655,0,callback_to_state,16688
26369,7339374158197445,0,callback_to_state,4174
26370,7339374158197445,0,simulated_end_to_end,129633
26371,7339374159073832,0,market_to_signal,120
26372,7339374160070383,0,market_to_signal,97
26373,7339374160174740,0,signal_to_order_call,103855
26374,7339374160191979,0,callback_to_state,15776
26375,7339374160200705,0,callback_to_state,8164
26376,7339374160200705,0,simulated_end_to_end,131159
26377,7339374161074838,0,market_to_signal,164
26378,7339374162071115,0,market_to_signal,50
26379,7339374163072625,0,market_to_signal,50
26380,7339374164070309,0,market_to_signal,101
26381,7339374164161038,0,signal_to_order_call,90143
26382,7339374164183396,0,callback_to_state,18769
26383,7339374164190730,0,callback_to_state,6674
26384,7339374164190730,0,simulated_end_to_end,121405
26385,7339374165067462,0,market_to_signal,122
26386,7339374166069039,0,market_to_signal,48
26387,7339374167070557,0,market_to_signal,98
26388,7339374167178665,0,signal_to_order_call,107558
26389,7339374167198908,0,callback_to_state,16180
26390,7339374167203998,0,callback_to_state,4158
26391,7339374167203998,0,simulated_end_to_end,134465
26392,7339374168077296,0,market_to_signal,136
26393,7339374169071058,0,market_to_signal,88
26394,7339374169176584,0,signal_to_order_call,104959
26395,7339374169193681,0,callback_to_state,15435
26396,7339374169199984,0,callback_to_state,5846
26397,7339374169199984,0,simulated_end_to_end,130036
26398,7339374170070846,0,market_to_signal,137
26399,7339374171069169,0,market_to_signal,156
26400,7339374172069249,0,market_to_signal,58
26401,7339374173070580,0,market_to_signal,87
26402,7339374173175086,0,signal_to_order_call,103992
26403,7339374173192333,0,callback_to_state,15766
26404,7339374173197088,0,callback_to_state,4314
26405,7339374173197088,0,simulated_end_to_end,127578
26406,7339374174069402,0,market_to_signal,116
26407,7339374175079046,0,market_to_signal,50
26408,7339374176072653,0,market_to_signal,98
26409,7339374176175855,0,signal_to_order_call,102734
26410,7339374176192881,0,callback_to_state,15434
26411,7339374176199823,0,callback_to_state,5849
26412,7339374176199823,0,simulated_end_to_end,128011
26413,7339374177071269,0,market_to_signal,205
26414,7339374178070156,0,market_to_signal,95
26415,7339374178172459,0,signal_to_order_call,101776
26416,7339374178189510,0,callback_to_state,15447
26417,7339374178195877,0,callback_to_state,5935
26418,7339374178195877,0,simulated_end_to_end,126727
26419,7339374179071062,0,market_to_signal,138
26420,7339374180069271,0,market_to_signal,122
26421,7339374181067668,0,market_to_signal,49
26422,7339374182069264,0,market_to_signal,84
26423,7339374182172065,0,signal_to_order_call,102316
26424,7339374182189501,0,callback_to_state,16139
26425,7339374182194863,0,callback_to_state,4108
26426,7339374182194863,0,simulated_end_to_end,126648
26427,7339374183067087,0,market_to_signal,121
26428,7339374184070648,0,market_to_signal,48
26429,7339374185071836,0,market_to_signal,359
26430,7339374185173188,0,signal_to_order_call,100807
26431,7339374185190313,0,callback_to_state,15615
26432,7339374185196904,0,callback_to_state,6126
26433,7339374185196904,0,simulated_end_to_end,126277
26434,7339374186074861,0,market_to_signal,93
26435,7339374187069835,0,market_to_signal,108
26436,7339374187173529,0,signal_to_order_call,103054
26437,7339374187190859,0,callback_to_state,15873
26438,7339374187195614,0,callback_to_state,4304
26439,7339374187195614,0,simulated_end_to_end,126675
26440,7339374188072559,0,market_to_signal,140
26441,7339374189071499,0,market_to_signal,51
26442,7339374190068997,0,market_to_signal,54
26443,7339374191068267,0,market_to_signal,104
26444,7339374191172187,0,signal_to_order_call,103283
26445,7339374191189043,0,callback_to_state,15452
26446,7339374191193607,0,callback_to_state,4113
26447,7339374191193607,0,simulated_end_to_end,126511
26448,7339374192070395,0,market_to_signal,130
26449,7339374193071930,0,market_to_signal,58
26450,7339374194069010,0,market_to_signal,87
26451,7339374194173656,0,signal_to_order_call,104111
26452,7339374194191206,0,callback_to_state,15785
26453,7339374194198033,0,callback_to_state,6362
26454,7339374194198033,0,simulated_end_to_end,130086
26455,7339374195073482,0,market_to_signal,95
26456,7339374196068157,0,market_to_signal,90
26457,7339374196170953,0,signal_to_order_call,102258
26458,7339374196188115,0,callback_to_state,15435
26459,7339374196195014,0,callback_to_state,6210
26460,7339374196195014,0,simulated_end_to_end,128126
26461,7339374197074403,0,market_to_signal,126
26462,7339374198069911,0,market_to_signal,40
26463,7339374199072929,0,market_to_signal,62
26464,7339374200069646,0,market_to_signal,91
26465,7339374200173213,0,signal_to_order_call,102835
26466,7339374200191006,0,callback_to_state,16185
26467,7339374200198291,0,callback_to_state,6801
26468,7339374200198291,0,simulated_end_to_end,129446
26469,7339374201072331,0,market_to_signal,51
26470,7339374202072746,0,market_to_signal,59
26471,7339374203069612,0,market_to_signal,114
26472,7339374203171464,0,signal_to_order_call,101323
26473,7339374203187645,0,callback_to_state,15079
26474,7339374203194517,0,callback_to_state,6147
26475,7339374203194517,0,simulated_end_to_end,125760
26476,7339374204094765,0,market_to_signal,116
26477,7339374205078354,0,market_to_signal,93
26478,7339374206437239,0,signal_to_order_call,1356522
26479,7339374206438212,0,market_to_signal,114
26480,7339374206466515,0,callback_to_state,17817
26481,7339374206474742,0,callback_to_state,7406
26482,7339374206474742,0,simulated_end_to_end,1397672
26483,7339374207068848,0,market_to_signal,56
26484,7339374208069967,0,market_to_signal,65
26485,7339374209069020,0,market_to_signal,102
26486,7339374209176867,0,signal_to_order_call,107309
26487,7339374209194532,0,callback_to_state,15789
26488,7339374209200946,0,callback_to_state,5959
26489,7339374209200946,0,simulated_end_to_end,132639
26490,7339374210069827,0,market_to_signal,52
26491,7339374211069889,0,market_to_signal,51
26492,7339374212074168,0,market_to_signal,97
26493,7339374212177250,0,signal_to_order_call,102488
26494,7339374212196316,0,callback_to_state,16068
26495,7339374212203683,0,callback_to_state,6234
26496,7339374212203683,0,simulated_end_to_end,130555
26497,7339374213068256,0,market_to_signal,66
26498,7339374214067237,0,market_to_signal,104
26499,7339374214169351,0,signal_to_order_call,101467
26500,7339374214191199,0,callback_to_state,18680
26501,7339374214199628,0,callback_to_state,7859
26502,7339374214199628,0,simulated_end_to_end,133202
26503,7339374215069586,0,market_to_signal,102
26504,7339374216069785,0,market_to_signal,56
26505,7339374217069929,0,market_to_signal,49
26506,7339374218068912,0,market_to_signal,96
26507,7339374218170927,0,signal_to_order_call,101476
26508,7339374218187518,0,callback_to_state,15277
26509,7339374218194104,0,callback_to_state,6121
26510,7339374218194104,0,simulated_end_to_end,125882
26511,7339374219069774,0,market_to_signal,139
26512,7339374220069621,0,market_to_signal,55
26513,7339374221075806,0,market_to_signal,84
26514,7339374221182452,0,signal_to_order_call,104900
26515,7339374221203730,0,callback_to_state,17506
26516,7339374221210056,0,callback_to_state,5878
26517,7339374221210056,0,simulated_end_to_end,135258
26518,7339374222072013,0,market_to_signal,53
26519,7339374223070960,0,market_to_signal,113
26520,7339374223174325,0,signal_to_order_call,102846
26521,7339374223193575,0,callback_to_state,15563
26522,7339374223199761,0,callback_to_state,5741
26523,7339374223199761,0,simulated_end_to_end,129696
26524,7339374224084016,0,market_to_signal,110
26525,7339374225070503,0,market_to_signal,50
26526,7339374226074633,0,market_to_signal,51
26527,7339374227070375,0,market_to_signal,105
26528,7339374227179139,0,signal_to_order_call,108219
26529,7339374227196039,0,callback_to_state,15222
26530,7339374227203277,0,callback_to_state,6302
26531,7339374227203277,0,simulated_end_to_end,133651
26532,7339374228069536,0,market_to_signal,59
26533,7339374229069791,0,market_to_signal,50
26534,7339374230066848,0,market_to_signal,91
26535,7339374230169323,0,signal_to_order_call,101917
26536,7339374230189891,0,callback_to_state,16303
26537,7339374230202232,0,callback_to_state,11684
26538,7339374230202232,0,simulated_end_to_end,136047
26539,7339374231067222,0,market_to_signal,102
26540,7339374232077625,0,market_to_signal,91
26541,7339374232179918,0,signal_to_order_call,101841
26542,7339374232199941,0,callback_to_state,16153
26543,7339374232207177,0,callback_to_state,6839
26544,7339374232207177,0,simulated_end_to_end,130416
26545,7339374233068246,0,market_to_signal,99
26546,7339374234067440,0,market_to_signal,48
26547,7339374235067705,0,market_to_signal,60
26548,7339374236067225,0,market_to_signal,95
26549,7339374236172104,0,signal_to_order_call,103109
26550,7339374236190026,0,callback_to_state,16495
26551,7339374236196438,0,callback_to_state,5962
26552,7339374236196438,0,simulated_end_to_end,129967
26553,7339374237068169,0,market_to_signal,39
26554,7339374238067197,0,market_to_signal,61
26555,7339374239067638,0,market_to_signal,86
26556,7339374239169511,0,signal_to_order_call,101327
