sequence,mono_ns,account_index,stage,latency_ns
64,7350039307338200,0,market_to_signal,118
65,7350039308337823,0,market_to_signal,41
66,7350039309337839,0,market_to_signal,74
67,7350039310337056,0,market_to_signal,74
68,7350039310448761,0,signal_to_order_call,110676
69,7350039310459677,0,callback_to_state,4092
70,7350039310471784,0,callback_to_state,9773
71,7350039310471784,0,simulated_end_to_end,136039
72,7350039311333584,0,market_to_signal,92
73,7350039312338202,0,market_to_signal,59
74,7350039313337041,0,market_to_signal,70
75,7350039313456938,0,signal_to_order_call,119099
76,7350039313461254,0,callback_to_state,3846
77,7350039313465222,0,callback_to_state,2166
78,7350039313465222,0,simulated_end_to_end,129391
79,7350039314333140,0,market_to_signal,93
80,7350039315338386,0,market_to_signal,106
81,7350039315449785,0,signal_to_order_call,110461
82,7350039315459408,0,callback_to_state,3635
83,7350039315469803,0,callback_to_state,9678
84,7350039315469803,0,simulated_end_to_end,133085
85,7350039316338014,0,market_to_signal,116
86,7350039317336471,0,market_to_signal,39
87,7350039318337514,0,market_to_signal,57
88,7350039319337614,0,market_to_signal,115
89,7350039319450015,0,signal_to_order_call,111415
90,7350039319461031,0,callback_to_state,3838
91,7350039319465141,0,callback_to_state,2009
92,7350039319465141,0,simulated_end_to_end,129290
93,7350039320353882,0,market_to_signal,178
94,7350039321338187,0,market_to_signal,48
95,7350039322338155,0,market_to_signal,107
96,7350039322452670,0,signal_to_order_call,113592
97,7350039322456884,0,callback_to_state,3777
98,7350039322462292,0,callback_to_state,2490
99,7350039322462292,0,simulated_end_to_end,125772
100,7350039323336844,0,market_to_signal,91
101,7350039324337866,0,market_to_signal,104
102,7350039324450051,0,signal_to_order_call,111236
103,7350039324459838,0,callback_to_state,3828
104,7350039324462475,0,callback_to_state,1960
105,7350039324462475,0,simulated_end_to_end,125710
106,7350039325337382,0,market_to_signal,125
107,7350039326343561,0,market_to_signal,50
108,7350039327337886,0,market_to_signal,58
109,7350039328337024,0,market_to_signal,69
110,7350039328467181,0,signal_to_order_call,120494
111,7350039328477743,0,callback_to_state,4591
112,7350039328481526,0,callback_to_state,2991
113,7350039328481526,0,simulated_end_to_end,146153
114,7350039329336521,0,market_to_signal,111
115,7350039330336794,0,market_to_signal,51
116,7350039331338247,0,market_to_signal,76
117,7350039331451120,0,signal_to_order_call,112042
118,7350039331455242,0,callback_to_state,3744
119,7350039331468876,0,callback_to_state,9792
120,7350039331468876,0,simulated_end_to_end,131807
121,7350039332337765,0,market_to_signal,75
122,7350039333338804,0,market_to_signal,75
123,7350039333450095,0,signal_to_order_call,110495
124,7350039333459637,0,callback_to_state,3558
125,7350039333461889,0,callback_to_state,1569
126,7350039333461889,0,simulated_end_to_end,124658
127,7350039334337335,0,market_to_signal,80
128,7350039335343868,0,market_to_signal,80
129,7350039336337797,0,market_to_signal,58
130,7350039337337524,0,market_to_signal,63
131,7350039337452743,0,signal_to_order_call,114084
132,7350039337463070,0,callback_to_state,4011
133,7350039337473584,0,callback_to_state,9548
134,7350039337473584,0,simulated_end_to_end,137398
135,7350039338336926,0,market_to_signal,112
136,7350039339336723,0,market_to_signal,58
137,7350039340337894,0,market_to_signal,80
138,7350039340450070,0,signal_to_order_call,111401
139,7350039340454977,0,callback_to_state,3513
140,7350039340459897,0,callback_to_state,2371
141,7350039340459897,0,simulated_end_to_end,123602
142,7350039341339170,0,market_to_signal,91
143,7350039342337233,0,market_to_signal,83
144,7350039342457750,0,signal_to_order_call,119325
145,7350039342468081,0,callback_to_state,3924
146,7350039342479423,0,callback_to_state,10510
147,7350039342479423,0,simulated_end_to_end,143095
148,7350039343338847,0,market_to_signal,112
149,7350039344336817,0,market_to_signal,73
150,7350039345337191,0,market_to_signal,61
151,7350039346319689,0,market_to_signal,63
152,7350039346436989,0,signal_to_order_call,114716
153,7350039346447795,0,callback_to_state,3723
154,7350039346460395,0,callback_to_state,10228
155,7350039346460395,0,simulated_end_to_end,142261
156,7350039347337873,0,market_to_signal,109
157,7350039348337983,0,market_to_signal,59
158,7350039349338271,0,market_to_signal,64
159,7350039349452552,0,signal_to_order_call,113334
160,7350039349456519,0,callback_to_state,3515
161,7350039349470784,0,callback_to_state,10389
162,7350039349470784,0,simulated_end_to_end,134055
163,7350039350336639,0,market_to_signal,93
164,7350039351334173,0,market_to_signal,64
165,7350039351447333,0,signal_to_order_call,112330
166,7350039351458006,0,callback_to_state,4285
167,7350039351467978,0,callback_to_state,9228
168,7350039351467978,0,simulated_end_to_end,134902
169,7350039352337648,0,market_to_signal,128
170,7350039353337483,0,market_to_signal,51
171,7350039354336052,0,market_to_signal,58
172,7350039355336259,0,market_to_signal,64
173,7350039355457176,0,signal_to_order_call,119778
174,7350039355467168,0,callback_to_state,3647
175,7350039355476222,0,callback_to_state,6431
176,7350039355476222,0,simulated_end_to_end,141103
177,7350039356337145,0,market_to_signal,111
178,7350039357336527,0,market_to_signal,59
179,7350039358336228,0,market_to_signal,67
180,7350039358463773,0,signal_to_order_call,120494
181,7350039358468081,0,callback_to_state,3731
182,7350039358471722,0,callback_to_state,2359
183,7350039358471722,0,simulated_end_to_end,136602
184,7350039359344240,0,market_to_signal,93
185,7350039360336361,0,market_to_signal,64
186,7350039360448045,0,signal_to_order_call,110602
187,7350039360457143,0,callback_to_state,3220
188,7350039360466476,0,callback_to_state,8482
189,7350039360466476,0,simulated_end_to_end,131490
190,7350039361337151,0,market_to_signal,125
191,7350039362333374,0,market_to_signal,48
192,7350039363334759,0,market_to_signal,82
193,7350039364336996,0,market_to_signal,147
194,7350039364467402,0,signal_to_order_call,129195
195,7350039364478567,0,callback_to_state,4940
196,7350039364498048,0,callback_to_state,17437
197,7350039364498048,0,simulated_end_to_end,163056
198,7350039365304013,0,market_to_signal,121
199,7350039366336541,0,market_to_signal,51
200,7350039367338448,0,market_to_signal,127
201,7350039367455437,0,signal_to_order_call,116110
202,7350039367460377,0,callback_to_state,4483
203,7350039367477930,0,callback_to_state,14875
204,7350039367477930,0,simulated_end_to_end,142605
205,7350039368337172,0,market_to_signal,40
206,7350039369336742,0,market_to_signal,125
207,7350039369450380,0,signal_to_order_call,112846
208,7350039369459657,0,callback_to_state,3624
209,7350039369470018,0,callback_to_state,9511
210,7350039369470018,0,simulated_end_to_end,134824
211,7350039370336480,0,market_to_signal,60
212,7350039371336272,0,market_to_signal,38
213,7350039372316680,0,market_to_signal,60
214,7350039373336216,0,market_to_signal,87
215,7350039373458980,0,signal_to_order_call,111623
216,7350039373467673,0,callback_to_state,3764
217,7350039373481730,0,callback_to_state,12655
218,7350039373481730,0,simulated_end_to_end,146576
219,7350039374339265,0,market_to_signal,128
220,7350039375335884,0,market_to_signal,50
221,7350039376338317,0,market_to_signal,122
222,7350039376454477,0,signal_to_order_call,115212
223,7350039376459060,0,callback_to_state,4185
224,7350039376470894,0,callback_to_state,9734
225,7350039376470894,0,simulated_end_to_end,134226
226,7350039377336945,0,market_to_signal,94
227,7350039378335988,0,market_to_signal,125
228,7350039378448562,0,signal_to_order_call,111612
229,7350039378458099,0,callback_to_state,3493
230,7350039378474405,0,callback_to_state,15449
231,7350039378474405,0,simulated_end_to_end,139582
232,7350039379336568,0,market_to_signal,129
233,7350039380336566,0,market_to_signal,39
234,7350039381335970,0,market_to_signal,51
235,7350039382336123,0,market_to_signal,122
236,7350039382451863,0,signal_to_order_call,114791
237,7350039382462080,0,callback_to_state,3949
238,7350039382474792,0,callback_to_state,9912
239,7350039382474792,0,simulated_end_to_end,140119
240,7350039383336566,0,market_to_signal,52
241,7350039384314380,0,market_to_signal,51
242,7350039385336292,0,market_to_signal,124
243,7350039385449923,0,signal_to_order_call,112855
244,7350039385454161,0,callback_to_state,3647
245,7350039385466287,0,callback_to_state,9660
246,7350039385466287,0,simulated_end_to_end,131191
247,7350039386309202,0,market_to_signal,92
248,7350039387337871,0,market_to_signal,120
249,7350039387464260,0,signal_to_order_call,118935
250,7350039387472422,0,callback_to_state,3558
251,7350039387481096,0,callback_to_state,7873
252,7350039387481096,0,simulated_end_to_end,144216
253,7350039388339849,0,market_to_signal,126
254,7350039389338144,0,market_to_signal,39
255,7350039390342407,0,market_to_signal,51
256,7350039391338116,0,market_to_signal,123
257,7350039391453328,0,signal_to_order_call,112619
258,7350039391464042,0,callback_to_state,3915
259,7350039391468288,0,callback_to_state,2048
260,7350039391468288,0,simulated_end_to_end,132260
261,7350039392341192,0,market_to_signal,111
262,7350039393335950,0,market_to_signal,49
263,7350039394334278,0,market_to_signal,115
264,7350039394445013,0,signal_to_order_call,110199
265,7350039394457463,0,callback_to_state,12065
266,7350039394467173,0,callback_to_state,8787
267,7350039394467173,0,simulated_end_to_end,133791
268,7350039395336382,0,market_to_signal,112
269,7350039396337167,0,market_to_signal,114
270,7350039396448088,0,signal_to_order_call,110165
271,7350039396458276,0,callback_to_state,3754
272,7350039396468574,0,callback_to_state,9438
273,7350039396468574,0,simulated_end_to_end,132678
274,7350039397334869,0,market_to_signal,129
275,7350039398337831,0,market_to_signal,56
276,7350039399338382,0,market_to_signal,60
277,7350039400337406,0,market_to_signal,114
278,7350039400452106,0,signal_to_order_call,113751
279,7350039400465891,0,callback_to_state,3959
280,7350039400471501,0,callback_to_state,2228
281,7350039400471501,0,simulated_end_to_end,135307
282,7350039401336258,0,market_to_signal,51
283,7350039402335818,0,market_to_signal,48
284,7350039403340345,0,market_to_signal,141
285,7350039403457697,0,signal_to_order_call,116163
286,7350039403462050,0,callback_to_state,3882
287,7350039403465433,0,callback_to_state,2133
288,7350039403465433,0,simulated_end_to_end,134480
289,7350039404347760,0,market_to_signal,92
290,7350039405344029,0,market_to_signal,105
291,7350039405456913,0,signal_to_order_call,112113
292,7350039405466627,0,callback_to_state,3878
293,7350039405477529,0,callback_to_state,10023
294,7350039405477529,0,simulated_end_to_end,134574
295,7350039406337403,0,market_to_signal,106
296,7350039407336887,0,market_to_signal,50
297,7350039408337496,0,market_to_signal,48
298,7350039409336991,0,market_to_signal,105
299,7350039409462671,0,signal_to_order_call,124886
300,7350039409466746,0,callback_to_state,3641
301,7350039409475043,0,callback_to_state,7318
302,7350039409475043,0,simulated_end_to_end,139353
303,7350039410336663,0,market_to_signal,93
304,7350039411337790,0,market_to_signal,48
305,7350039412337194,0,market_to_signal,106
306,7350039412451605,0,signal_to_order_call,113428
307,7350039412455765,0,callback_to_state,3765
308,7350039412466861,0,callback_to_state,9051
309,7350039412466861,0,simulated_end_to_end,131227
310,7350039413336471,0,market_to_signal,95
311,7350039414336902,0,market_to_signal,105
312,7350039414447690,0,signal_to_order_call,109784
313,7350039414457761,0,callback_to_state,3760
314,7350039414467822,0,callback_to_state,9170
315,7350039414467822,0,simulated_end_to_end,132185
316,7350039415336478,0,market_to_signal,113
317,7350039416299054,0,market_to_signal,56
318,7350039417337001,0,market_to_signal,47
319,7350039418345016,0,market_to_signal,94
320,7350039418466524,0,signal_to_order_call,120571
321,7350039418477169,0,callback_to_state,3718
322,7350039418485700,0,callback_to_state,7644
323,7350039418485700,0,simulated_end_to_end,148972
324,7350039419338654,0,market_to_signal,91
325,7350039420337031,0,market_to_signal,48
326,7350039421334097,0,market_to_signal,104
327,7350039421448303,0,signal_to_order_call,113416
328,7350039421452633,0,callback_to_state,3940
329,7350039421464182,0,callback_to_state,9274
330,7350039421464182,0,simulated_end_to_end,131315
331,7350039422337718,0,market_to_signal,93
332,7350039423338158,0,market_to_signal,107
333,7350039423451441,0,signal_to_order_call,112323
334,7350039423468828,0,callback_to_state,11656
335,7350039423476219,0,callback_to_state,6707
336,7350039423476219,0,simulated_end_to_end,139199
337,7350039424338614,0,market_to_signal,130
338,7350039425335930,0,market_to_signal,52
339,7350039426336240,0,market_to_signal,49
340,7350039427336286,0,market_to_signal,101
341,7350039427449043,0,signal_to_order_call,111571
342,7350039427459816,0,callback_to_state,3907
343,7350039427471868,0,callback_to_state,9933
344,7350039427471868,0,simulated_end_to_end,136726
345,7350039428337669,0,market_to_signal,94
346,7350039429337821,0,market_to_signal,48
347,7350039430336628,0,market_to_signal,105
348,7350039430450905,0,signal_to_order_call,113140
349,7350039430455175,0,callback_to_state,3883
350,7350039430466223,0,callback_to_state,9376
351,7350039430466223,0,simulated_end_to_end,131088
352,7350039431336051,0,market_to_signal,93
353,7350039432342536,0,market_to_signal,93
354,7350039432457087,0,signal_to_order_call,113364
355,7350039432465290,0,callback_to_state,3453
356,7350039432474948,0,callback_to_state,8995
357,7350039432474948,0,simulated_end_to_end,139278
358,7350039433336586,0,market_to_signal,106
359,7350039434337875,0,market_to_signal,51
360,7350039435341209,0,market_to_signal,49
361,7350039436338532,0,market_to_signal,71
362,7350039436448883,0,signal_to_order_call,109215
363,7350039436459223,0,callback_to_state,3827
364,7350039436463227,0,callback_to_state,2131
365,7350039436463227,0,simulated_end_to_end,125695
366,7350039437338736,0,market_to_signal,189
367,7350039438336962,0,market_to_signal,44
368,7350039439336370,0,market_to_signal,106
369,7350039439458534,0,signal_to_order_call,121146
370,7350039439463280,0,callback_to_state,4328
371,7350039439474893,0,callback_to_state,9906
372,7350039439474893,0,simulated_end_to_end,139975
373,7350039440337544,0,market_to_signal,112
374,7350039441337428,0,market_to_signal,104
375,7350039441449552,0,signal_to_order_call,111317
376,7350039441460569,0,callback_to_state,3763
377,7350039441470055,0,callback_to_state,8793
378,7350039441470055,0,simulated_end_to_end,133778
379,7350039442341120,0,market_to_signal,112
380,7350039443336421,0,market_to_signal,49
381,7350039444337485,0,market_to_signal,47
382,7350039445337494,0,market_to_signal,122
383,7350039445461044,0,signal_to_order_call,122500
384,7350039445470795,0,callback_to_state,4281
385,7350039445474016,0,callback_to_state,2394
386,7350039445474016,0,simulated_end_to_end,138468
387,7350039446336753,0,market_to_signal,91
388,7350039447342600,0,market_to_signal,78
389,7350039448336390,0,market_to_signal,73
390,7350039448458100,0,signal_to_order_call,120959
391,7350039448462734,0,callback_to_state,4204
392,7350039448465887,0,callback_to_state,2166
393,7350039448465887,0,simulated_end_to_end,130661
394,7350039449336728,0,market_to_signal,110
395,7350039450336456,0,market_to_signal,97
396,7350039450448574,0,signal_to_order_call,111339
397,7350039450457731,0,callback_to_state,3739
398,7350039450467550,0,callback_to_state,9144
399,7350039450467550,0,simulated_end_to_end,132280
400,7350039451337260,0,market_to_signal,120
401,7350039452336318,0,market_to_signal,39
402,7350039453335979,0,market_to_signal,60
403,7350039454337371,0,market_to_signal,114
404,7350039454459693,0,signal_to_order_call,121529
405,7350039454469500,0,callback_to_state,4088
406,7350039454477635,0,callback_to_state,6661
407,7350039454477635,0,simulated_end_to_end,141428
408,7350039455338087,0,market_to_signal,89
409,7350039456337475,0,market_to_signal,52
410,7350039457337035,0,market_to_signal,103
411,7350039457452193,0,signal_to_order_call,114170
412,7350039457456314,0,callback_to_state,3872
413,7350039457470569,0,callback_to_state,12573
414,7350039457470569,0,simulated_end_to_end,135160
415,7350039458337812,0,market_to_signal,93
416,7350039459337574,0,market_to_signal,100
417,7350039459451479,0,signal_to_order_call,113146
418,7350039459460408,0,callback_to_state,3746
419,7350039459470399,0,callback_to_state,9480
420,7350039459470399,0,simulated_end_to_end,134072
421,7350039460338136,0,market_to_signal,110
422,7350039461344592,0,market_to_signal,75
423,7350039462336886,0,market_to_signal,74
424,7350039463335855,0,market_to_signal,52
425,7350039463449752,0,signal_to_order_call,113079
426,7350039463459597,0,callback_to_state,4377
427,7350039463463399,0,callback_to_state,2205
428,7350039463463399,0,simulated_end_to_end,128817
429,7350039464337892,0,market_to_signal,110
430,7350039465336877,0,market_to_signal,50
431,7350039466335921,0,market_to_signal,55
432,7350039466448890,0,signal_to_order_call,111913
433,7350039466453320,0,callback_to_state,3989
434,7350039466458531,0,callback_to_state,2054
435,7350039466458531,0,simulated_end_to_end,123690
436,7350039467336446,0,market_to_signal,92
437,7350039468337704,0,market_to_signal,55
438,7350039468459013,0,signal_to_order_call,120156
439,7350039468473797,0,callback_to_state,5115
440,7350039468476753,0,callback_to_state,2183
441,7350039468476753,0,simulated_end_to_end,140083
442,7350039469336131,0,market_to_signal,92
443,7350039470340257,0,market_to_signal,50
444,7350039471336188,0,market_to_signal,49
445,7350039472336703,0,market_to_signal,53
446,7350039472446263,0,signal_to_order_call,108299
447,7350039472456801,0,callback_to_state,3750
448,7350039472460584,0,callback_to_state,2262
449,7350039472460584,0,simulated_end_to_end,125444
450,7350039473336283,0,market_to_signal,91
451,7350039474337515,0,market_to_signal,50
452,7350039475338754,0,market_to_signal,54
453,7350039475449371,0,signal_to_order_call,109768
454,7350039475453566,0,callback_to_state,3951
455,7350039475457475,0,callback_to_state,2315
456,7350039475457475,0,simulated_end_to_end,119873
457,7350039476335262,0,market_to_signal,89
458,7350039477337216,0,market_to_signal,54
459,7350039477467360,0,signal_to_order_call,129184
460,7350039477477330,0,callback_to_state,4074
461,7350039477488028,0,callback_to_state,9967
462,7350039477488028,0,simulated_end_to_end,151909
463,7350039478337247,0,market_to_signal,111
464,7350039479336258,0,market_to_signal,50
465,7350039480338626,0,market_to_signal,50
466,7350039481336866,0,market_to_signal,53
467,7350039481458240,0,signal_to_order_call,120546
468,7350039481467032,0,callback_to_state,3990
469,7350039481479352,0,callback_to_state,9839
470,7350039481479352,0,simulated_end_to_end,144561
471,7350039482310877,0,market_to_signal,93
472,7350039483335570,0,market_to_signal,51
473,7350039484339785,0,market_to_signal,56
474,7350039484459357,0,signal_to_order_call,112414
475,7350039484463592,0,callback_to_state,3830
476,7350039484468713,0,callback_to_state,2437
477,7350039484468713,0,simulated_end_to_end,130469
478,7350039485335541,0,market_to_signal,88
479,7350039486340181,0,market_to_signal,56
480,7350039486452224,0,signal_to_order_call,111104
481,7350039486462308,0,callback_to_state,3878
482,7350039486474626,0,callback_to_state,11327
483,7350039486474626,0,simulated_end_to_end,135651
484,7350039487338456,0,market_to_signal,71
485,7350039488339941,0,market_to_signal,54
486,7350039489339042,0,market_to_signal,234
487,7350039490337090,0,market_to_signal,55
488,7350039490447855,0,signal_to_order_call,109813
489,7350039490461392,0,callback_to_state,5609
490,7350039490478035,0,callback_to_state,15940
491,7350039490478035,0,simulated_end_to_end,142582
492,7350039491336518,0,market_to_signal,74
493,7350039492336845,0,market_to_signal,49
494,7350039493337184,0,market_to_signal,54
495,7350039493448787,0,signal_to_order_call,110660
496,7350039493454594,0,callback_to_state,3718
497,7350039493470229,0,callback_to_state,9317
498,7350039493470229,0,simulated_end_to_end,134698
499,7350039494336876,0,market_to_signal,109
500,7350039495345867,0,market_to_signal,54
501,7350039495456130,0,signal_to_order_call,109354
502,7350039495465961,0,callback_to_state,4029
503,7350039495476371,0,callback_to_state,9455
504,7350039495476371,0,simulated_end_to_end,131696
505,7350039496339545,0,market_to_signal,125
506,7350039497339578,0,market_to_signal,50
507,7350039498336255,0,market_to_signal,49
508,7350039499336849,0,market_to_signal,54
509,7350039499456987,0,signal_to_order_call,111661
510,7350039499469907,0,callback_to_state,3844
511,7350039499475776,0,callback_to_state,1789
512,7350039499475776,0,simulated_end_to_end,140048
513,7350039500340224,0,market_to_signal,106
514,7350039501339240,0,market_to_signal,48
515,7350039502335886,0,market_to_signal,56
516,7350039502448685,0,signal_to_order_call,111686
517,7350039502453304,0,callback_to_state,4168
518,7350039502456959,0,callback_to_state,2080
519,7350039502456959,0,simulated_end_to_end,121914
520,7350039503338349,0,market_to_signal,92
521,7350039504338206,0,market_to_signal,56
522,7350039504451416,0,signal_to_order_call,112106
523,7350039504461424,0,callback_to_state,3950
524,7350039504464209,0,callback_to_state,2088
525,7350039504464209,0,simulated_end_to_end,127357
526,7350039505345407,0,market_to_signal,112
527,7350039506336821,0,market_to_signal,63
528,7350039507338119,0,market_to_signal,49
529,7350039508342559,0,market_to_signal,54
530,7350039508464771,0,signal_to_order_call,121275
531,7350039508475602,0,callback_to_state,4292
532,7350039508479537,0,callback_to_state,2181
533,7350039508479537,0,simulated_end_to_end,138639
534,7350039509338202,0,market_to_signal,120
535,7350039510336635,0,market_to_signal,51
536,7350039511335561,0,market_to_signal,55
537,7350039511447678,0,signal_to_order_call,111313
538,7350039511451996,0,callback_to_state,3991
539,7350039511456681,0,callback_to_state,2441
540,7350039511456681,0,simulated_end_to_end,122328
541,7350039512337875,0,market_to_signal,97
542,7350039513338048,0,market_to_signal,51
543,7350039513457571,0,signal_to_order_call,111721
544,7350039513466054,0,callback_to_state,4180
545,7350039513468729,0,callback_to_state,2023
546,7350039513468729,0,simulated_end_to_end,132383
547,7350039514337224,0,market_to_signal,121
548,7350039515337241,0,market_to_signal,58
549,7350039516337347,0,market_to_signal,51
550,7350039517336467,0,market_to_signal,55
551,7350039517447222,0,signal_to_order_call,109598
552,7350039517457884,0,callback_to_state,3826
553,7350039517461202,0,callback_to_state,2100
554,7350039517461202,0,simulated_end_to_end,126038
555,7350039518336494,0,market_to_signal,99
556,7350039519336588,0,market_to_signal,50
557,7350039520337044,0,market_to_signal,54
558,7350039520446150,0,signal_to_order_call,107933
559,7350039520458243,0,callback_to_state,11849
560,7350039520462229,0,callback_to_state,2488
561,7350039520462229,0,simulated_end_to_end,126312
562,7350039521336220,0,market_to_signal,99
563,7350039522336084,0,market_to_signal,53
564,7350039522444586,0,signal_to_order_call,107581
565,7350039522454135,0,callback_to_state,3546
566,7350039522456931,0,callback_to_state,2094
567,7350039522456931,0,simulated_end_to_end,122534
568,7350039523336242,0,market_to_signal,101
569,7350039524337834,0,market_to_signal,61
570,7350039525337929,0,market_to_signal,49
571,7350039526336436,0,market_to_signal,54
572,7350039526444541,0,signal_to_order_call,107301
573,7350039526454512,0,callback_to_state,4217
574,7350039526457478,0,callback_to_state,2032
575,7350039526457478,0,simulated_end_to_end,122213
576,7350039527336913,0,market_to_signal,98
577,7350039528336913,0,market_to_signal,50
578,7350039529337241,0,market_to_signal,77
579,7350039529461112,0,signal_to_order_call,111991
580,7350039529465698,0,callback_to_state,4113
581,7350039529476558,0,callback_to_state,8430
582,7350039529476558,0,simulated_end_to_end,140430
583,7350039530337504,0,market_to_signal,53
584,7350039531337459,0,market_to_signal,113
585,7350039531448696,0,signal_to_order_call,110437
586,7350039531458961,0,callback_to_state,3750
587,7350039531469061,0,callback_to_state,9250
588,7350039531469061,0,simulated_end_to_end,132787
589,7350039532337112,0,market_to_signal,49
590,7350039533336022,0,market_to_signal,39
591,7350039534337430,0,market_to_signal,51
592,7350039535336627,0,market_to_signal,113
593,7350039535455791,0,signal_to_order_call,118201
594,7350039535474218,0,callback_to_state,9406
595,7350039535477446,0,callback_to_state,2355
596,7350039535477446,0,simulated_end_to_end,142028
597,7350039536338278,0,market_to_signal,52
598,7350039537336230,0,market_to_signal,48
599,7350039538336324,0,market_to_signal,112
600,7350039538455609,0,signal_to_order_call,118341
601,7350039538460015,0,callback_to_state,3981
602,7350039538463749,0,callback_to_state,1905
603,7350039538463749,0,simulated_end_to_end,129045
604,7350039539336567,0,market_to_signal,109
605,7350039540338524,0,market_to_signal,115
606,7350039540449461,0,signal_to_order_call,110107
607,7350039540458851,0,callback_to_state,3818
608,7350039540469720,0,callback_to_state,10006
609,7350039540469720,0,simulated_end_to_end,132347
610,7350039541337950,0,market_to_signal,85
611,7350039542370815,0,market_to_signal,39
612,7350039543338212,0,market_to_signal,56
613,7350039544345580,0,market_to_signal,92
614,7350039544457767,0,signal_to_order_call,111353
615,7350039544467142,0,callback_to_state,3876
616,7350039544476705,0,callback_to_state,8861
617,7350039544476705,0,simulated_end_to_end,138769
618,7350039545337504,0,market_to_signal,52
619,7350039546336475,0,market_to_signal,60
620,7350039547343267,0,market_to_signal,113
621,7350039547455324,0,signal_to_order_call,111283
622,7350039547459619,0,callback_to_state,3926
623,7350039547471462,0,callback_to_state,9604
624,7350039547471462,0,simulated_end_to_end,129650
625,7350039548339493,0,market_to_signal,52
626,7350039549342860,0,market_to_signal,114
627,7350039549459626,0,signal_to_order_call,110852
628,7350039549477035,0,callback_to_state,12011
629,7350039549484053,0,callback_to_state,6340
630,7350039549484053,0,simulated_end_to_end,146868
631,7350039550344877,0,market_to_signal,132
632,7350039551339902,0,market_to_signal,40
633,7350039552337097,0,market_to_signal,48
634,7350039553341843,0,market_to_signal,113
635,7350039553457292,0,signal_to_order_call,114322
636,7350039553468647,0,callback_to_state,3931
637,7350039553474621,0,callback_to_state,4527
638,7350039553474621,0,simulated_end_to_end,134057
639,7350039554337316,0,market_to_signal,76
640,7350039555337524,0,market_to_signal,48
641,7350039556337820,0,market_to_signal,102
642,7350039556450863,0,signal_to_order_call,112110
643,7350039556455170,0,callback_to_state,3788
644,7350039556467317,0,callback_to_state,10417
645,7350039556467317,0,simulated_end_to_end,131263
646,7350039557336534,0,market_to_signal,75
647,7350039558335849,0,market_to_signal,116
648,7350039558455960,0,signal_to_order_call,112418
649,7350039558466469,0,callback_to_state,3890
650,7350039558479464,0,callback_to_state,12133
651,7350039558479464,0,simulated_end_to_end,144840
652,7350039559336268,0,market_to_signal,101
653,7350039560337300,0,market_to_signal,57
654,7350039561336506,0,market_to_signal,51
655,7350039562337020,0,market_to_signal,115
