sample_mono_ns,scope,account_index,role,tid,user_cpu_ns,system_cpu_ns,voluntary_context_switches,nonvoluntary_context_switches
7350037581064193,thread,-1,producer,78,0,30000000,301,1
7350037581064193,thread,-1,sampler,87,0,0,5,0
7350037581064193,thread,0,account_worker,85,190000000,300000000,0,0
7350037581064193,thread,0,trader_callback,79,70000000,450000000,0,27
7350037581064193,thread,0,trace_writer,80,90000000,410000000,0,11
7350037581064193,thread,0,latency_writer,81,110000000,390000000,0,12
7350037581064193,thread,1,account_worker,86,140000000,290000000,0,107383
7350037581064193,thread,1,trader_callback,82,60000000,450000000,0,5
7350037581064193,thread,1,trace_writer,83,100000000,380000000,0,20
7350037581064193,thread,1,latency_writer,84,70000000,350000000,0,107397
7350037681430810,process,-1,process,78,1070000000,3700000000,402,1
7350037681430810,thread,-1,producer,78,0,30000000,402,1
7350037681430810,thread,-1,sampler,87,0,0,6,0
7350037681430810,thread,0,account_worker,85,230000000,360000000,0,0
7350037681430810,thread,0,trader_callback,79,100000000,520000000,0,27
7350037681430810,thread,0,trace_writer,80,110000000,490000000,0,13
7350037681430810,thread,0,latency_writer,81,130000000,470000000,0,15
7350037681430810,thread,1,account_worker,86,170000000,360000000,0,107384
7350037681430810,thread,1,trader_callback,82,80000000,520000000,0,5
7350037681430810,thread,1,trace_writer,83,120000000,460000000,0,23
7350037681430810,thread,1,latency_writer,84,80000000,440000000,0,107399
7350037781860605,process,-1,process,78,1210000000,4360000000,502,1
7350037781860605,thread,-1,producer,78,0,30000000,502,1
7350037781860605,thread,-1,sampler,87,0,0,7,0
7350037781860605,thread,0,account_worker,85,250000000,440000000,0,0
7350037781860605,thread,0,trader_callback,79,100000000,620000000,0,27
7350037781860605,thread,0,trace_writer,80,130000000,570000000,0,17
7350037781860605,thread,0,latency_writer,81,150000000,550000000,0,15
7350037781860605,thread,1,account_worker,86,200000000,420000000,0,107384
7350037781860605,thread,1,trader_callback,82,110000000,600000000,0,5
7350037781860605,thread,1,trace_writer,83,130000000,550000000,0,30
7350037781860605,thread,1,latency_writer,84,90000000,530000000,0,107401
7350037882221695,process,-1,process,78,1410000000,4960000000,602,1
7350037882221695,thread,-1,producer,78,0,30000000,602,1
7350037882221695,thread,-1,sampler,87,0,0,8,0
7350037882221695,thread,0,account_worker,85,300000000,490000000,0,0
7350037882221695,thread,0,trader_callback,79,130000000,690000000,0,27
7350037882221695,thread,0,trace_writer,80,140000000,660000000,0,17
7350037882221695,thread,0,latency_writer,81,180000000,620000000,0,15
7350037882221695,thread,1,account_worker,86,250000000,480000000,0,107386
7350037882221695,thread,1,trader_callback,82,110000000,690000000,0,5
7350037882221695,thread,1,trace_writer,83,160000000,630000000,1,33
7350037882221695,thread,1,latency_writer,84,100000000,620000000,0,107404
7350037982585338,process,-1,process,78,1600000000,5570000000,703,1
7350037982585338,thread,-1,producer,78,0,30000000,703,1
7350037982585338,thread,-1,sampler,87,0,0,9,0
7350037982585338,thread,0,account_worker,85,350000000,550000000,0,0
7350037982585338,thread,0,trader_callback,79,130000000,790000000,0,29
7350037982585338,thread,0,trace_writer,80,160000000,750000000,0,21
7350037982585338,thread,0,latency_writer,81,220000000,680000000,0,15
7350037982585338,thread,1,account_worker,86,300000000,530000000,0,107387
7350037982585338,thread,1,trader_callback,82,140000000,760000000,0,5
7350037982585338,thread,1,trace_writer,83,160000000,720000000,1,36
7350037982585338,thread,1,latency_writer,84,110000000,710000000,0,107407
7350038082953886,process,-1,process,78,1810000000,6170000000,803,1
7350038082953886,thread,-1,producer,78,0,30000000,803,1
7350038082953886,thread,-1,sampler,87,0,0,10,0
7350038082953886,thread,0,account_worker,85,400000000,600000000,0,1
7350038082953886,thread,0,trader_callback,79,150000000,870000000,0,30
7350038082953886,thread,0,trace_writer,80,180000000,830000000,0,22
7350038082953886,thread,0,latency_writer,81,240000000,760000000,0,17
7350038082953886,thread,1,account_worker,86,340000000,580000000,0,107387
7350038082953886,thread,1,trader_callback,82,160000000,850000000,0,5
7350038082953886,thread,1,trace_writer,83,180000000,810000000,1,37
7350038082953886,thread,1,latency_writer,84,120000000,790000000,0,107412
7350038183333138,process,-1,process,78,1960000000,6820000000,904,1
7350038183333138,thread,-1,producer,78,0,30000000,904,1
7350038183333138,thread,-1,sampler,87,0,0,11,0
7350038183333138,thread,0,account_worker,85,430000000,670000000,0,2
7350038183333138,thread,0,trader_callback,79,170000000,950000000,0,32
7350038183333138,thread,0,trace_writer,80,190000000,920000000,0,27
7350038183333138,thread,0,latency_writer,81,250000000,850000000,0,17
7350038183333138,thread,1,account_worker,86,380000000,650000000,0,107388
7350038183333138,thread,1,trader_callback,82,180000000,930000000,0,6
7350038183333138,thread,1,trace_writer,83,190000000,900000000,1,43
7350038183333138,thread,1,latency_writer,84,140000000,870000000,0,107414
7350038283775924,process,-1,process,78,2130000000,7450000000,1004,1
7350038283775924,thread,-1,producer,78,0,30000000,1004,1
7350038283775924,thread,-1,sampler,87,0,0,12,0
7350038283775924,thread,0,account_worker,85,490000000,700000000,0,2
7350038283775924,thread,0,trader_callback,79,180000000,1040000000,0,34
7350038283775924,thread,0,trace_writer,80,210000000,1000000000,0,28
7350038283775924,thread,0,latency_writer,81,270000000,940000000,0,17
7350038283775924,thread,1,account_worker,86,400000000,730000000,0,107389
7350038283775924,thread,1,trader_callback,82,180000000,1020000000,0,6
7350038283775924,thread,1,trace_writer,83,200000000,990000000,1,46
7350038283775924,thread,1,latency_writer,84,160000000,960000000,0,107414
7350038384163212,process,-1,process,78,2280000000,8110000000,1104,1
7350038384163212,thread,-1,producer,78,0,30000000,1104,1
7350038384163212,thread,-1,sampler,87,0,0,13,0
7350038384163212,thread,0,account_worker,85,530000000,770000000,0,2
7350038384163212,thread,0,trader_callback,79,200000000,1120000000,0,36
7350038384163212,thread,0,trace_writer,80,230000000,1080000000,0,28
7350038384163212,thread,0,latency_writer,81,280000000,1030000000,0,17
7350038384163212,thread,1,account_worker,86,430000000,800000000,0,107390
7350038384163212,thread,1,trader_callback,82,200000000,1110000000,0,6
7350038384163212,thread,1,trace_writer,83,210000000,1070000000,1,49
7350038384163212,thread,1,latency_writer,84,170000000,1050000000,0,107415
7350038484538595,process,-1,process,78,2520000000,8670000000,1205,1
7350038484538595,thread,-1,producer,78,0,30000000,1205,1
7350038484538595,thread,-1,sampler,87,0,0,14,0
7350038484538595,thread,0,account_worker,85,560000000,840000000,0,3
7350038484538595,thread,0,trader_callback,79,220000000,1200000000,0,36
7350038484538595,thread,0,trace_writer,80,250000000,1160000000,0,31
7350038484538595,thread,0,latency_writer,81,320000000,1080000000,0,17
7350038484538595,thread,1,account_worker,86,460000000,870000000,0,107391
7350038484538595,thread,1,trader_callback,82,240000000,1170000000,0,7
7350038484538595,thread,1,trace_writer,83,250000000,1140000000,1,55
7350038484538595,thread,1,latency_writer,84,190000000,1130000000,0,107416
7350038584899612,process,-1,process,78,2750000000,9240000000,1305,1
7350038584899612,thread,-1,producer,78,0,30000000,1305,1
7350038584899612,thread,-1,sampler,87,0,0,15,0
7350038584899612,thread,0,account_worker,85,610000000,880000000,0,4
7350038584899612,thread,0,trader_callback,79,250000000,1270000000,0,36
7350038584899612,thread,0,trace_writer,80,270000000,1240000000,0,31
7350038584899612,thread,0,latency_writer,81,340000000,1170000000,0,17
7350038584899612,thread,1,account_worker,86,510000000,920000000,0,107392
7350038584899612,thread,1,trader_callback,82,260000000,1250000000,0,7
7350038584899612,thread,1,trace_writer,83,260000000,1230000000,1,55
7350038584899612,thread,1,latency_writer,84,220000000,1200000000,0,107416
7350038685268543,process,-1,process,78,2970000000,9820000000,1405,1
7350038685268543,thread,-1,producer,78,0,30000000,1406,1
7350038685268543,thread,-1,sampler,87,0,0,16,0
7350038685268543,thread,0,account_worker,85,670000000,930000000,0,4
7350038685268543,thread,0,trader_callback,79,270000000,1350000000,0,36
7350038685268543,thread,0,trace_writer,80,290000000,1320000000,0,34
7350038685268543,thread,0,latency_writer,81,360000000,1250000000,0,17
7350038685268543,thread,1,account_worker,86,550000000,980000000,0,107392
7350038685268543,thread,1,trader_callback,82,280000000,1330000000,0,7
7350038685268543,thread,1,trace_writer,83,280000000,1310000000,1,58
7350038685268543,thread,1,latency_writer,84,240000000,1280000000,0,107416
7350038785624963,process,-1,process,78,3170000000,10430000000,1506,1
7350038785624963,thread,-1,producer,78,0,30000000,1506,1
7350038785624963,thread,-1,sampler,87,0,0,17,0
7350038785624963,thread,0,account_worker,85,700000000,990000000,0,4
7350038785624963,thread,0,trader_callback,79,290000000,1430000000,0,36
7350038785624963,thread,0,trace_writer,80,310000000,1390000000,0,38
7350038785624963,thread,0,latency_writer,81,380000000,1330000000,0,17
7350038785624963,thread,1,account_worker,86,590000000,1040000000,0,107392
7350038785624963,thread,1,trader_callback,82,310000000,1400000000,0,9
7350038785624963,thread,1,trace_writer,83,290000000,1400000000,1,59
7350038785624963,thread,1,latency_writer,84,270000000,1350000000,0,107417
7350038885985270,process,-1,process,78,3360000000,11040000000,1606,1
7350038885985270,thread,-1,producer,78,0,30000000,1606,1
7350038885985270,thread,-1,sampler,87,0,0,18,0
7350038885985270,thread,0,account_worker,85,750000000,1040000000,0,4
7350038885985270,thread,0,trader_callback,79,310000000,1510000000,0,36
7350038885985270,thread,0,trace_writer,80,320000000,1490000000,0,38
7350038885985270,thread,0,latency_writer,81,390000000,1420000000,0,20
7350038885985270,thread,1,account_worker,86,630000000,1090000000,0,107396
7350038885985270,thread,1,trader_callback,82,320000000,1490000000,0,9
7350038885985270,thread,1,trace_writer,83,310000000,1480000000,1,59
7350038885985270,thread,1,latency_writer,84,290000000,1430000000,0,107417
7350038986343390,process,-1,process,78,3540000000,11670000000,1707,1
7350038986343390,thread,-1,producer,78,0,30000000,1707,1
7350038986343390,thread,-1,sampler,87,0,0,19,0
7350038986343390,thread,0,account_worker,85,790000000,1110000000,0,4
7350038986343390,thread,0,trader_callback,79,320000000,1610000000,0,36
7350038986343390,thread,0,trace_writer,80,350000000,1560000000,0,41
7350038986343390,thread,0,latency_writer,81,400000000,1500000000,0,20
7350038986343390,thread,1,account_worker,86,660000000,1170000000,0,107396
7350038986343390,thread,1,trader_callback,82,350000000,1560000000,0,10
7350038986343390,thread,1,trace_writer,83,330000000,1560000000,1,60
7350038986343390,thread,1,latency_writer,84,310000000,1510000000,0,107417
7350039086776766,process,-1,process,78,3690000000,12310000000,1807,1
7350039086776766,thread,-1,producer,78,0,30000000,1807,1
7350039086776766,thread,-1,sampler,87,0,0,20,0
7350039086776766,thread,0,account_worker,85,830000000,1170000000,0,5
7350039086776766,thread,0,trader_callback,79,340000000,1680000000,0,37
7350039086776766,thread,0,trace_writer,80,370000000,1640000000,0,42
7350039086776766,thread,0,latency_writer,81,420000000,1590000000,0,21
7350039086776766,thread,1,account_worker,86,690000000,1230000000,0,107397
7350039086776766,thread,1,trader_callback,82,360000000,1650000000,0,10
7350039086776766,thread,1,trace_writer,83,330000000,1660000000,1,61
7350039086776766,thread,1,latency_writer,84,320000000,1610000000,0,107418
7350039187187535,process,-1,process,78,3880000000,12930000000,1907,1
7350039187187535,thread,-1,producer,78,0,30000000,1907,1
7350039187187535,thread,-1,sampler,87,0,0,21,0
7350039187187535,thread,0,account_worker,85,880000000,1220000000,0,5
7350039187187535,thread,0,trader_callback,79,350000000,1770000000,0,37
7350039187187535,thread,0,trace_writer,80,400000000,1710000000,0,42
7350039187187535,thread,0,latency_writer,81,430000000,1680000000,0,24
7350039187187535,thread,1,account_worker,86,730000000,1300000000,0,107397
7350039187187535,thread,1,trader_callback,82,380000000,1730000000,0,12
7350039187187535,thread,1,trace_writer,83,340000000,1750000000,1,64
7350039187187535,thread,1,latency_writer,84,340000000,1690000000,0,107422
7350039287537846,process,-1,process,78,4070000000,13550000000,2008,1
7350039287537846,thread,-1,producer,78,0,30000000,2008,1
7350039287537846,thread,-1,sampler,87,0,0,22,0
7350039287537846,thread,0,account_worker,85,920000000,1280000000,0,5
7350039287537846,thread,0,trader_callback,79,380000000,1840000000,0,37
7350039287537846,thread,0,trace_writer,80,410000000,1800000000,0,43
7350039287537846,thread,0,latency_writer,81,450000000,1760000000,0,25
7350039287537846,thread,1,account_worker,86,760000000,1360000000,0,107397
7350039287537846,thread,1,trader_callback,82,390000000,1820000000,0,12
7350039287537846,thread,1,trace_writer,83,360000000,1830000000,1,65
7350039287537846,thread,1,latency_writer,84,360000000,1760000000,0,107422
7350039387898358,process,-1,process,78,4250000000,14170000000,2108,1
7350039387898358,thread,-1,producer,78,0,40000000,2108,1
7350039387898358,thread,-1,sampler,87,0,0,23,0
7350039387898358,thread,0,account_worker,85,960000000,1340000000,0,6
7350039387898358,thread,0,trader_callback,79,400000000,1920000000,0,37
7350039387898358,thread,0,trace_writer,80,430000000,1880000000,0,43
7350039387898358,thread,0,latency_writer,81,450000000,1860000000,0,26
7350039387898358,thread,1,account_worker,86,810000000,1410000000,0,107397
7350039387898358,thread,1,trader_callback,82,410000000,1900000000,0,13
7350039387898358,thread,1,trace_writer,83,380000000,1910000000,1,65
7350039387898358,thread,1,latency_writer,84,370000000,1850000000,0,107422
7350039488275146,process,-1,process,78,4430000000,14800000000,2208,1
7350039488275146,thread,-1,producer,78,0,40000000,2209,1
7350039488275146,thread,-1,sampler,87,0,0,24,0
7350039488275146,thread,0,account_worker,85,990000000,1410000000,0,6
7350039488275146,thread,0,trader_callback,79,430000000,2000000000,0,37
7350039488275146,thread,0,trace_writer,80,450000000,1960000000,0,43
7350039488275146,thread,0,latency_writer,81,470000000,1930000000,0,26
7350039488275146,thread,1,account_worker,86,850000000,1480000000,0,107397
7350039488275146,thread,1,trader_callback,82,420000000,1990000000,0,13
7350039488275146,thread,1,trace_writer,83,390000000,2000000000,1,66
7350039488275146,thread,1,latency_writer,84,380000000,1940000000,0,107422
7350039588634367,process,-1,process,78,4620000000,15400000000,2309,1
7350039588634367,thread,-1,producer,78,0,40000000,2309,1
7350039588634367,thread,-1,sampler,87,0,0,25,0
7350039588634367,thread,0,account_worker,85,1030000000,1470000000,0,6
7350039588634367,thread,0,trader_callback,79,450000000,2080000000,0,38
7350039588634367,thread,0,trace_writer,80,480000000,2030000000,0,44
7350039588634367,thread,0,latency_writer,81,490000000,2020000000,0,27
7350039588634367,thread,1,account_worker,86,890000000,1540000000,0,107401
7350039588634367,thread,1,trader_callback,82,450000000,2060000000,0,14
7350039588634367,thread,1,trace_writer,83,400000000,2090000000,1,66
7350039588634367,thread,1,latency_writer,84,380000000,2040000000,0,107422
7350039688989120,process,-1,process,78,4800000000,16030000000,2409,1
7350039688989120,thread,-1,producer,78,0,40000000,2409,1
7350039688989120,thread,-1,sampler,87,0,0,26,0
7350039688989120,thread,0,account_worker,85,1070000000,1530000000,0,6
7350039688989120,thread,0,trader_callback,79,450000000,2170000000,0,38
7350039688989120,thread,0,trace_writer,80,500000000,2110000000,0,45
7350039688989120,thread,0,latency_writer,81,510000000,2090000000,0,28
7350039688989120,thread,1,account_worker,86,920000000,1610000000,0,107401
7350039688989120,thread,1,trader_callback,82,480000000,2130000000,0,14
7350039688989120,thread,1,trace_writer,83,430000000,2170000000,1,70
7350039688989120,thread,1,latency_writer,84,400000000,2130000000,0,107422
7350039789354920,process,-1,process,78,4980000000,16650000000,2510,1
7350039789354920,thread,-1,producer,78,0,40000000,2510,1
7350039789354920,thread,-1,sampler,87,0,0,27,0
7350039789354920,thread,0,account_worker,85,1110000000,1590000000,0,6
7350039789354920,thread,0,trader_callback,79,470000000,2260000000,0,38
7350039789354920,thread,0,trace_writer,80,510000000,2200000000,0,46
7350039789354920,thread,0,latency_writer,81,530000000,2180000000,0,28
7350039789354920,thread,1,account_worker,86,960000000,1670000000,0,107401
7350039789354920,thread,1,trader_callback,82,510000000,2210000000,0,14
7350039789354920,thread,1,trace_writer,83,430000000,2260000000,1,74
7350039789354920,thread,1,latency_writer,84,420000000,2200000000,0,107422
7350039889723812,process,-1,process,78,5150000000,17280000000,2610,1
7350039889723812,thread,-1,producer,78,0,40000000,2610,1
7350039889723812,thread,-1,sampler,87,0,0,28,0
7350039889723812,thread,0,account_worker,85,1140000000,1660000000,0,6
7350039889723812,thread,0,trader_callback,79,480000000,2350000000,0,40
7350039889723812,thread,0,trace_writer,80,520000000,2290000000,0,46
7350039889723812,thread,0,latency_writer,81,550000000,2260000000,0,28
7350039889723812,thread,1,account_worker,86,990000000,1740000000,0,107405
7350039889723812,thread,1,trader_callback,82,520000000,2290000000,0,14
7350039889723812,thread,1,trace_writer,83,450000000,2340000000,1,80
7350039889723812,thread,1,latency_writer,84,440000000,2280000000,0,107422
7350039990088774,process,-1,process,78,5350000000,17880000000,2710,1
7350039990088774,thread,-1,producer,78,0,40000000,2710,1
7350039990088774,thread,-1,sampler,87,0,0,29,0
7350039990088774,thread,0,account_worker,85,1180000000,1720000000,0,6
7350039990088774,thread,0,trader_callback,79,500000000,2430000000,0,42
7350039990088774,thread,0,trace_writer,80,560000000,2350000000,0,47
7350039990088774,thread,0,latency_writer,81,560000000,2350000000,0,28
7350039990088774,thread,1,account_worker,86,1020000000,1810000000,0,107409
7350039990088774,thread,1,trader_callback,82,540000000,2370000000,0,16
7350039990088774,thread,1,trace_writer,83,470000000,2420000000,1,80
7350039990088774,thread,1,latency_writer,84,470000000,2360000000,0,107424
7350040090439366,process,-1,process,78,5530000000,18510000000,2811,1
7350040090439366,thread,-1,producer,78,0,40000000,2811,1
7350040090439366,thread,-1,sampler,87,0,0,30,0
7350040090439366,thread,0,account_worker,85,1230000000,1770000000,0,7
7350040090439366,thread,0,trader_callback,79,510000000,2520000000,0,49
7350040090439366,thread,0,trace_writer,80,580000000,2440000000,0,48
7350040090439366,thread,0,latency_writer,81,590000000,2420000000,0,29
7350040090439366,thread,1,account_worker,86,1060000000,1870000000,0,107409
7350040090439366,thread,1,trader_callback,82,550000000,2460000000,0,19
7350040090439366,thread,1,trace_writer,83,490000000,2510000000,1,87
7350040090439366,thread,1,latency_writer,84,480000000,2440000000,0,107426
7350040190810692,process,-1,process,78,5700000000,19150000000,2911,1
7350040190810692,thread,-1,producer,78,0,40000000,2911,1
7350040190810692,thread,-1,sampler,87,0,0,31,0
7350040190810692,thread,0,account_worker,85,1270000000,1830000000,0,8
7350040190810692,thread,0,trader_callback,79,530000000,2600000000,0,50
7350040190810692,thread,0,trace_writer,80,590000000,2520000000,0,48
7350040190810692,thread,0,latency_writer,81,600000000,2510000000,0,30
7350040190810692,thread,1,account_worker,86,1100000000,1930000000,0,107409
7350040190810692,thread,1,trader_callback,82,570000000,2540000000,0,19
7350040190810692,thread,1,trace_writer,83,510000000,2580000000,1,90
7350040190810692,thread,1,latency_writer,84,490000000,2540000000,0,107426
7350040291183051,process,-1,process,78,5880000000,19770000000,3011,1
7350040291183051,thread,-1,producer,78,0,40000000,3011,1
7350040291183051,thread,-1,sampler,87,0,0,32,0
7350040291183051,thread,0,account_worker,85,1300000000,1900000000,0,8
7350040291183051,thread,0,trader_callback,79,530000000,2690000000,0,56
7350040291183051,thread,0,trace_writer,80,620000000,2600000000,0,48
7350040291183051,thread,0,latency_writer,81,620000000,2590000000,0,33
7350040291183051,thread,1,account_worker,86,1140000000,1990000000,0,107412
7350040291183051,thread,1,trader_callback,82,590000000,2620000000,0,19
7350040291183051,thread,1,trace_writer,83,530000000,2660000000,1,96
7350040291183051,thread,1,latency_writer,84,500000000,2630000000,0,107427
7350040391543997,process,-1,process,78,6100000000,20350000000,3112,1
7350040391543997,thread,-1,producer,78,0,40000000,3112,1
7350040391543997,thread,-1,sampler,87,0,0,33,0
7350040391543997,thread,0,account_worker,85,1360000000,1950000000,0,8
7350040391543997,thread,0,trader_callback,79,550000000,2780000000,0,59
7350040391543997,thread,0,trace_writer,80,650000000,2660000000,0,48
7350040391543997,thread,0,latency_writer,81,630000000,2680000000,0,33
7350040391543997,thread,1,account_worker,86,1190000000,2040000000,0,107412
7350040391543997,thread,1,trader_callback,82,610000000,2700000000,0,20
7350040391543997,thread,1,trace_writer,83,540000000,2750000000,1,102
7350040391543997,thread,1,latency_writer,84,530000000,2700000000,0,107429
7350040491956538,process,-1,process,78,6300000000,20960000000,3212,1
7350040491956538,thread,-1,producer,78,0,40000000,3212,1
7350040491956538,thread,-1,sampler,87,0,0,34,1
7350040491956538,thread,0,account_worker,85,1390000000,2020000000,0,9
7350040491956538,thread,0,trader_callback,79,570000000,2860000000,0,62
7350040491956538,thread,0,trace_writer,80,670000000,2740000000,0,48
7350040491956538,thread,0,latency_writer,81,650000000,2760000000,0,33
7350040491956538,thread,1,account_worker,86,1230000000,2100000000,0,107412
7350040491956538,thread,1,trader_callback,82,630000000,2780000000,0,22
7350040491956538,thread,1,trace_writer,83,560000000,2840000000,1,105
7350040491956538,thread,1,latency_writer,84,550000000,2780000000,0,107435
7350040594649596,process,-1,process,78,6540000000,21540000000,3315,1
7350040594649596,thread,-1,producer,78,0,40000000,3315,1
7350040594649596,thread,-1,sampler,87,0,0,35,1
7350040594649596,thread,0,account_worker,85,1430000000,2080000000,0,9
7350040594649596,thread,0,trader_callback,79,590000000,2950000000,0,65
7350040594649596,thread,0,trace_writer,80,690000000,2820000000,0,48
7350040594649596,thread,0,latency_writer,81,690000000,2830000000,0,36
7350040594649596,thread,1,account_worker,86,1280000000,2150000000,0,107415
7350040594649596,thread,1,trader_callback,82,660000000,2860000000,0,23
7350040594649596,thread,1,trace_writer,83,580000000,2920000000,1,108
7350040594649596,thread,1,latency_writer,84,580000000,2850000000,0,107438
7350040695020601,process,-1,process,78,6730000000,22150000000,3415,1
7350040695020601,thread,-1,producer,78,0,40000000,3415,1
7350040695020601,thread,-1,sampler,87,0,0,36,1
7350040695020601,thread,0,account_worker,85,1450000000,2150000000,0,9
7350040695020601,thread,0,trader_callback,79,610000000,3020000000,0,69
7350040695020601,thread,0,trace_writer,80,710000000,2910000000,0,49
7350040695020601,thread,0,latency_writer,81,720000000,2900000000,0,37
7350040695020601,thread,1,account_worker,86,1320000000,2220000000,0,107415
7350040695020601,thread,1,trader_callback,82,680000000,2940000000,0,24
7350040695020601,thread,1,trace_writer,83,600000000,3000000000,1,111
7350040695020601,thread,1,latency_writer,84,600000000,2930000000,0,107438
7350040795428229,process,-1,process,78,6940000000,22740000000,3516,1
7350040795428229,thread,-1,producer,78,0,40000000,3516,1
7350040795428229,thread,-1,sampler,87,0,0,37,1
7350040795428229,thread,0,account_worker,85,1480000000,2220000000,0,9
7350040795428229,thread,0,trader_callback,79,630000000,3110000000,0,69
7350040795428229,thread,0,trace_writer,80,750000000,2960000000,0,54
7350040795428229,thread,0,latency_writer,81,740000000,2970000000,0,40
7350040795428229,thread,1,account_worker,86,1360000000,2280000000,0,107415
7350040795428229,thread,1,trader_callback,82,710000000,3010000000,0,27
7350040795428229,thread,1,trace_writer,83,630000000,3070000000,1,114
7350040795428229,thread,1,latency_writer,84,600000000,3030000000,0,107438
7350040895832688,process,-1,process,78,7180000000,23310000000,3616,1
7350040895832688,thread,-1,producer,78,0,40000000,3616,1
7350040895832688,thread,-1,sampler,87,0,0,38,1
7350040895832688,thread,0,account_worker,85,1530000000,2280000000,0,9
7350040895832688,thread,0,trader_callback,79,640000000,3190000000,0,69
7350040895832688,thread,0,trace_writer,80,770000000,3040000000,0,57
7350040895832688,thread,0,latency_writer,81,770000000,3050000000,0,40
7350040895832688,thread,1,account_worker,86,1420000000,2310000000,0,107418
7350040895832688,thread,1,trader_callback,82,730000000,3090000000,0,27
7350040895832688,thread,1,trace_writer,83,650000000,3150000000,1,117
7350040895832688,thread,1,latency_writer,84,620000000,3110000000,0,107440
7350040996227909,process,-1,process,78,7380000000,23910000000,3716,1
7350040996227909,thread,-1,producer,78,0,40000000,3716,1
7350040996227909,thread,-1,sampler,87,0,0,39,1
7350040996227909,thread,0,account_worker,85,1550000000,2350000000,0,9
7350040996227909,thread,0,trader_callback,79,680000000,3260000000,0,69
7350040996227909,thread,0,trace_writer,80,800000000,3110000000,0,58
7350040996227909,thread,0,latency_writer,81,770000000,3140000000,0,40
7350040996227909,thread,1,account_worker,86,1470000000,2370000000,0,107421
7350040996227909,thread,1,trader_callback,82,750000000,3170000000,0,28
7350040996227909,thread,1,trace_writer,83,660000000,3240000000,1,118
7350040996227909,thread,1,latency_writer,84,650000000,3180000000,0,107440
7350041096593056,process,-1,process,78,7580000000,24520000000,3817,1
7350041096593056,thread,-1,producer,78,0,40000000,3817,1
7350041096593056,thread,-1,sampler,87,0,0,40,1
7350041096593056,thread,0,account_worker,85,1610000000,2400000000,0,10
7350041096593056,thread,0,trader_callback,79,700000000,3330000000,0,70
7350041096593056,thread,0,trace_writer,80,830000000,3180000000,0,58
7350041096593056,thread,0,latency_writer,81,790000000,3230000000,0,44
7350041096593056,thread,1,account_worker,86,1490000000,2440000000,0,107422
7350041096593056,thread,1,trader_callback,82,760000000,3260000000,0,29
