mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350076772857467,3,latency,0,4096,0,0,0
7350076873304437,0,market_ingress,0,1024,7,0,0
7350076873304437,0,trader_request,0,1024,1,0,0
7350076873304437,0,trading_callback,0,1024,3,0,0
7350076873304437,0,trace,0,8192,3,0,0
7350076873304437,0,latency,0,4096,0,0,0
7350076873304437,1,market_ingress,0,1024,2,0,0
7350076873304437,1,trader_request,0,1024,1,0,0
7350076873304437,1,trading_callback,0,1024,2,0,0
7350076873304437,1,trace,0,8192,3,0,0
7350076873304437,1,latency,0,4096,0,0,0
7350076873304437,2,market_ingress,0,1024,7,0,0
7350076873304437,2,trader_request,0,1024,1,0,0
7350076873304437,2,trading_callback,0,1024,3,0,0
7350076873304437,2,trace,0,8192,4,0,0
7350076873304437,2,latency,0,4096,0,0,0
7350076873304437,3,market_ingress,0,1024,8,0,0
7350076873304437,3,trader_request,0,1024,1,0,0
7350076873304437,3,trading_callback,0,1024,3,0,0
7350076873304437,3,trace,0,8192,4,0,0
7350076873304437,3,latency,0,4096,0,0,0
7350076973827233,0,market_ingress,0,1024,7,0,0
7350076973827233,0,trader_request,0,1024,1,0,0
7350076973827233,0,trading_callback,0,1024,3,0,0
7350076973827233,0,trace,0,8192,3,0,0
7350076973827233,0,latency,0,4096,0,0,0
7350076973827233,1,market_ingress,0,1024,2,0,0
7350076973827233,1,trader_request,0,1024,1,0,0
7350076973827233,1,trading_callback,0,1024,2,0,0
7350076973827233,1,trace,0,8192,3,0,0
7350076973827233,1,latency,0,4096,0,0,0
7350076973827233,2,market_ingress,0,1024,7,0,0
7350076973827233,2,trader_request,0,1024,1,0,0
7350076973827233,2,trading_callback,0,1024,3,0,0
7350076973827233,2,trace,0,8192,4,0,0
7350076973827233,2,latency,0,4096,0,0,0
7350076973827233,3,market_ingress,0,1024,8,0,0
7350076973827233,3,trader_request,0,1024,1,0,0
7350076973827233,3,trading_callback,0,1024,3,0,0
7350076973827233,3,trace,0,8192,4,0,0
7350076973827233,3,latency,0,4096,0,0,0
7350077074259936,0,market_ingress,0,1024,7,0,0
7350077074259936,0,trader_request,0,1024,1,0,0
7350077074259936,0,trading_callback,0,1024,3,0,0
7350077074259936,0,trace,0,8192,3,0,0
7350077074259936,0,latency,0,4096,0,0,0
7350077074259936,1,market_ingress,0,1024,2,0,0
7350077074259936,1,trader_request,0,1024,1,0,0
7350077074259936,1,trading_callback,0,1024,2,0,0
7350077074259936,1,trace,0,8192,3,0,0
7350077074259936,1,latency,0,4096,0,0,0
7350077074259936,2,market_ingress,0,1024,7,0,0
7350077074259936,2,trader_request,0,1024,1,0,0
7350077074259936,2,trading_callback,0,1024,3,0,0
7350077074259936,2,trace,0,8192,4,0,0
7350077074259936,2,latency,0,4096,0,0,0
7350077074259936,3,market_ingress,0,1024,8,0,0
7350077074259936,3,trader_request,1,1024,1,168362,0
7350077074259936,3,trading_callback,0,1024,3,0,0
7350077074259936,3,trace,0,8192,4,0,0
7350077074259936,3,latency,0,4096,0,0,0
7350077174690249,0,market_ingress,0,1024,7,0,0
7350077174690249,0,trader_request,0,1024,1,0,0
7350077174690249,0,trading_callback,0,1024,3,0,0
7350077174690249,0,trace,0,8192,3,0,0
7350077174690249,0,latency,0,4096,0,0,0
7350077174690249,1,market_ingress,0,1024,2,0,0
